setting,dataset,pred_len,activation,activation_family,amplitude,frequency,phase,lee_type,features,target,seed,server_id,server_ip,des,mse,mae,rmse,mape,mspe,relative_mse_change,win_against_baseline,run_id,encoder_activation,decoder_activation,output_activation,activation_signature,seq_len,label_len,d_model,n_heads,e_layers,d_layers,d_ff,factor,dropout,attn,embed,batch_size,train_epochs
informer_Solar1_tanh_cos_a0.01_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2028_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar1,24,tanh_cos,cos_perturb,0.01,1.0,0.0,1,M,Power,2028,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.16339754,0.18060642,0.4042246,1.1859084,2060.1587,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar1_tanh_cos_a0.1_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2028_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar1,24,tanh_cos,cos_perturb,0.1,1.0,0.0,1,M,Power,2028,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.15855375,0.17863716,0.39818808,1.1668732,1860.9451,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar1_tanh_rand_a0.01_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2028_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar1,24,tanh_rand,random_osc_perturb,0.01,1.0,0.0,1,M,Power,2028,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.1630311,0.18095684,0.4037711,1.2486706,2032.8949,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar1_tanh_rand_a0.1_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2028_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar1,24,tanh_rand,random_osc_perturb,0.1,1.0,0.0,1,M,Power,2028,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.1633725,0.18041216,0.40419364,1.1887122,2068.4946,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar1_tanh_a0_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2029_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar1,24,tanh,bounded_sign,0.0,1.0,0.0,1,M,Power,2029,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.16604893,0.18731607,0.40749103,1.2737168,3424.0046,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar1_tanh_sin_a0.01_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2029_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar1,24,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,Power,2029,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.16690111,0.18281369,0.40853533,1.2128619,2512.3186,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar1_tanh_sin_a0.1_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2029_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar1,24,tanh_sin,sin_perturb,0.1,1.0,0.0,1,M,Power,2029,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.16552058,0.18087465,0.4068422,1.2625419,3955.4268,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar1_tanh_cos_a0.01_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2029_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar1,24,tanh_cos,cos_perturb,0.01,1.0,0.0,1,M,Power,2029,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.16719142,0.18122569,0.40889046,1.2543658,3798.3047,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar1_tanh_cos_a0.1_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2029_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar1,24,tanh_cos,cos_perturb,0.1,1.0,0.0,1,M,Power,2029,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.16997252,0.18336083,0.41227725,1.2722828,3705.6477,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar1_tanh_rand_a0.01_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2029_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar1,24,tanh_rand,random_osc_perturb,0.01,1.0,0.0,1,M,Power,2029,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.17199099,0.18306233,0.41471797,1.2223718,2670.1882,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar1_tanh_rand_a0.1_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2029_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar1,24,tanh_rand,random_osc_perturb,0.1,1.0,0.0,1,M,Power,2029,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.16591184,0.18244398,0.40732276,1.2396045,2811.6396,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar5_tanh_a0_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2027_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar5,24,tanh,bounded_sign,0.0,1.0,0.0,1,M,Power,2027,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.11784083,0.17556529,0.3432795,1.0032763,314.33365,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar5_tanh_sin_a0.01_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2027_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar5,24,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,Power,2027,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.11884878,0.17678195,0.3447445,1.0843469,570.37646,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar5_tanh_sin_a0.1_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2027_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar5,24,tanh_sin,sin_perturb,0.1,1.0,0.0,1,M,Power,2027,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.11550477,0.17270616,0.33985993,1.050337,457.08246,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar5_tanh_cos_a0.01_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2027_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar5,24,tanh_cos,cos_perturb,0.01,1.0,0.0,1,M,Power,2027,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.116819866,0.17496158,0.34178922,1.0263035,395.09006,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar5_tanh_cos_a0.1_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2027_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar5,24,tanh_cos,cos_perturb,0.1,1.0,0.0,1,M,Power,2027,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.12242222,0.17838752,0.34988886,1.027342,339.00955,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar5_tanh_rand_a0.01_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2027_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar5,24,tanh_rand,random_osc_perturb,0.01,1.0,0.0,1,M,Power,2027,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.11887588,0.17661539,0.3447838,1.0908533,570.3074,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar5_tanh_rand_a0.1_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2027_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar5,24,tanh_rand,random_osc_perturb,0.1,1.0,0.0,1,M,Power,2027,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.12327623,0.17828895,0.35110715,1.0479245,446.73175,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar5_tanh_a0_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2028_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar5,24,tanh,bounded_sign,0.0,1.0,0.0,1,M,Power,2028,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.12045591,0.17418173,0.3470676,1.0820615,621.03613,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar5_tanh_sin_a0.01_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2028_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar5,24,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,Power,2028,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.12026924,0.17231642,0.34679857,0.989214,275.72318,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar5_tanh_sin_a0.1_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2028_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar5,24,tanh_sin,sin_perturb,0.1,1.0,0.0,1,M,Power,2028,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.114969306,0.1693276,0.33907124,1.0065103,339.92548,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar5_tanh_cos_a0.01_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2028_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar5,24,tanh_cos,cos_perturb,0.01,1.0,0.0,1,M,Power,2028,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.11409948,0.17169273,0.33778614,1.0301979,425.38297,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar5_tanh_cos_a0.1_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2028_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar5,24,tanh_cos,cos_perturb,0.1,1.0,0.0,1,M,Power,2028,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.11997547,0.17435688,0.34637475,1.0849507,486.6103,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar5_tanh_rand_a0.01_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2028_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar5,24,tanh_rand,random_osc_perturb,0.01,1.0,0.0,1,M,Power,2028,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.11866183,0.17409688,0.34447327,1.1240157,730.83954,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar5_tanh_rand_a0.1_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2028_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar5,24,tanh_rand,random_osc_perturb,0.1,1.0,0.0,1,M,Power,2028,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.11658621,0.17046823,0.34144723,1.0504631,424.812,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar5_tanh_a0_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2029_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar5,24,tanh,bounded_sign,0.0,1.0,0.0,1,M,Power,2029,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.11314022,0.16969559,0.33636323,1.069312,436.36377,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar5_tanh_sin_a0.01_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2029_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar5,24,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,Power,2029,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.11478965,0.17270136,0.3388062,1.0508099,502.5479,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar5_tanh_sin_a0.1_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2029_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar5,24,tanh_sin,sin_perturb,0.1,1.0,0.0,1,M,Power,2029,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.109635904,0.16829886,0.33111313,1.0878333,598.3164,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar5_tanh_cos_a0.01_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2029_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar5,24,tanh_cos,cos_perturb,0.01,1.0,0.0,1,M,Power,2029,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.11327178,0.16945703,0.33655873,0.97224605,314.5448,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar5_tanh_cos_a0.1_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2029_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar5,24,tanh_cos,cos_perturb,0.1,1.0,0.0,1,M,Power,2029,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.11591097,0.17224203,0.340457,1.0677426,406.58612,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar5_tanh_rand_a0.01_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2029_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar5,24,tanh_rand,random_osc_perturb,0.01,1.0,0.0,1,M,Power,2029,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.11383431,0.171364,0.3373934,1.0654061,478.12415,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar5_tanh_rand_a0.1_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2029_4090-142_phase1_oscillation_forms_solar_4090-142_20260515_033826,Solar5,24,tanh_rand,random_osc_perturb,0.1,1.0,0.0,1,M,Power,2029,4090-142,10.21.53.142,phase1_oscillation_forms_solar_4090-142_20260515_033826,0.11696383,0.17066799,0.34199977,1.0094669,371.4484,,,phase1_oscillation_forms_solar_4090-142_20260515_033826,,,,,,,,,,,,,,,,,
informer_Solar1_gelu_a0_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-142-layer_phase1_layer_activation_probe_20260516_152801,Solar1,24,gelu,baseline,0.0,1.0,0.0,1,M,Power,2024,4090-142-layer,10.21.53.142,phase1_layer_activation_probe_20260516_152801,0.17401004,0.18393703,0.4171451,1.2742964,2597.5605,,,20260516_152801,gelu,gelu,linear,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_Solar1_tanh_a0_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-142-layer_phase1_layer_activation_probe_20260516_152801,Solar1,24,tanh,bounded_sign,0.0,1.0,0.0,1,M,Power,2024,4090-142-layer,10.21.53.142,phase1_layer_activation_probe_20260516_152801,0.1651314,0.19210806,0.40636364,1.2735684,3241.3682,,,20260516_152801,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_Solar1_gelu_a0_enctanh_decgelu_outlinear_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-142-layer_phase1_layer_activation_probe_20260516_152801,Solar1,24,gelu,baseline,0.0,1.0,0.0,1,M,Power,2024,4090-142-layer,10.21.53.142,phase1_layer_activation_probe_20260516_152801,0.16467503,0.18469012,0.4058017,1.2614812,3251.521,,,20260516_152801,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_Solar1_gelu_a0_encgelu_dectanh_outlinear_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-142-layer_phase1_layer_activation_probe_20260516_152801,Solar1,24,gelu,baseline,0.0,1.0,0.0,1,M,Power,2024,4090-142-layer,10.21.53.142,phase1_layer_activation_probe_20260516_152801,0.17050374,0.18289867,0.41292098,1.2558761,2553.1138,,,20260516_152801,gelu,tanh,linear,act=gelu|enc=gelu|dec=tanh|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_Solar1_tanh_a0_enctanh_dectanh_outtanh_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-142-layer_phase1_layer_activation_probe_20260516_152801,Solar1,24,tanh,bounded_sign,0.0,1.0,0.0,1,M,Power,2024,4090-142-layer,10.21.53.142,phase1_layer_activation_probe_20260516_152801,0.37340268,0.29123887,0.6110668,1.1652988,2391.4268,,,20260516_152801,tanh,tanh,tanh,act=tanh|enc=tanh|dec=tanh|out=tanh|a=0|lee=1,,,,,,,,,,,,,
informer_Solar1_tanh_sin_a0.01_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-142-layer_phase1_layer_activation_probe_20260516_152801,Solar1,24,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,Power,2024,4090-142-layer,10.21.53.142,phase1_layer_activation_probe_20260516_152801,0.16639829,0.180666,0.40791947,1.2034146,2990.27,,,20260516_152801,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,,,,,,,,,,,,,
informer_Solar1_gelu_a0_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-142-layer_phase1_layer_activation_probe_20260516_152801,Solar1,24,gelu,baseline,0.0,1.0,0.0,1,M,Power,2025,4090-142-layer,10.21.53.142,phase1_layer_activation_probe_20260516_152801,0.17276044,0.18349706,0.41564462,1.2561791,2329.8894,,,20260516_152801,gelu,gelu,linear,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_Solar1_tanh_a0_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-142-layer_phase1_layer_activation_probe_20260516_152801,Solar1,24,tanh,bounded_sign,0.0,1.0,0.0,1,M,Power,2025,4090-142-layer,10.21.53.142,phase1_layer_activation_probe_20260516_152801,0.16306183,0.17936549,0.40380916,1.1891017,2327.3987,,,20260516_152801,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_Solar1_gelu_a0_enctanh_decgelu_outlinear_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-142-layer_phase1_layer_activation_probe_20260516_152801,Solar1,24,gelu,baseline,0.0,1.0,0.0,1,M,Power,2025,4090-142-layer,10.21.53.142,phase1_layer_activation_probe_20260516_152801,0.16545208,0.18271331,0.406758,1.200228,1756.2068,,,20260516_152801,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_Solar1_gelu_a0_encgelu_dectanh_outlinear_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-142-layer_phase1_layer_activation_probe_20260516_152801,Solar1,24,gelu,baseline,0.0,1.0,0.0,1,M,Power,2025,4090-142-layer,10.21.53.142,phase1_layer_activation_probe_20260516_152801,0.1768671,0.18886474,0.4205557,1.2369483,1545.812,,,20260516_152801,gelu,tanh,linear,act=gelu|enc=gelu|dec=tanh|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_Solar1_tanh_a0_enctanh_dectanh_outtanh_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-142-layer_phase1_layer_activation_probe_20260516_152801,Solar1,24,tanh,bounded_sign,0.0,1.0,0.0,1,M,Power,2025,4090-142-layer,10.21.53.142,phase1_layer_activation_probe_20260516_152801,0.37484413,0.29095748,0.61224514,1.1819438,2941.373,,,20260516_152801,tanh,tanh,tanh,act=tanh|enc=tanh|dec=tanh|out=tanh|a=0|lee=1,,,,,,,,,,,,,
