dataset,pred_len,features,activation,activation_family,amplitude,frequency,phase,lee_type,baseline_activation,mse_mean,mse_std,mae_mean,mae_std,seed_count_x,server_count,relative_mse_change_mean,win_rate,effect_label,source_file,global_label,factor,sample_count,seed_count_y,start_bin,middle_bin,end_bin,target_relative_change_low,target_relative_change_mid,target_relative_change_high,target_relative_change_high_minus_low,target_win_rate_low,target_win_rate_mid,target_win_rate_high,target_win_rate_high_minus_low,relative_target_mse_change_spearman,target_win_spearman,factor_conditioned,factor_source_file,factor_label
ETTh1,168,M,tanh_sin,sin_perturb,0.05,1.0,0.0,1,tanh,1.16073975,0.0162715876952742,0.8731104000000001,0.0092646544684623,1,1,-0.0017775497598358,0.5,ineffective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,single_seed_not_supported,volatility,5376,1,low,mid,high,0.0016156259742347,,,,0.5275297619047619,,,,-0.1623726140573351,-0.1345510697852063,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,opposes_high_factor_benefit
ETTh1,168,M,tanh_sin,sin_perturb,0.1,1.0,0.0,1,tanh,1.1301632888888888,0.0831335073113188,0.8535014933333334,0.0347445481849066,4,3,5.46062650939031e-05,0.3333333333333333,ineffective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,not_supported,turbulence_score,10800,3,low,mid,high,-0.1333195534446557,-0.163091363976311,-0.0994889738517132,0.0338305795929424,0.3075278015397776,0.296875,0.3732876712328767,0.0657598696930991,-0.0132891268796269,0.0013233071312283,False,phase1_remote_results/10.21.53.113/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
ETTh1,168,M,tanh_sin,sin_perturb,0.1,1.0,0.0,1,tanh,1.1301632888888888,0.0831335073113188,0.8535014933333334,0.0347445481849066,4,3,5.46062650939031e-05,0.3333333333333333,ineffective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,not_supported,volatility,10800,3,low,mid,high,-0.1799105931686537,-0.1198401092950059,-0.1229274938351558,0.0569830993334978,0.2937255803263617,0.3032258064516129,0.3287671232876712,0.0350415429613094,0.0694423566540314,0.0482797319721551,False,phase1_remote_results/10.21.53.113/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
ETTh1,168,M,tanh_sin,sin_perturb,0.1,1.0,0.0,1,tanh,1.1301632888888888,0.0831335073113188,0.8535014933333334,0.0347445481849066,4,3,5.46062650939031e-05,0.3333333333333333,ineffective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,not_supported,turbulence_score,5376,1,low,mid,high,0.0136040070148624,,,,0.5816592261904762,,,,-0.024596937150323,-0.0703418842344771,False,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,flat_or_mixed
ETTh1,168,M,tanh_sin,sin_perturb,0.1,1.0,0.0,1,tanh,1.1301632888888888,0.0831335073113188,0.8535014933333334,0.0347445481849066,4,3,5.46062650939031e-05,0.3333333333333333,ineffective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,not_supported,volatility,5376,1,low,mid,high,0.0136040070148624,,,,0.5816592261904762,,,,-0.0308898141357783,-0.0018625163399045,False,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,flat_or_mixed
ETTh1,168,M,tanh_sin,sin_perturb,0.1,1.0,0.0,1,tanh,1.1301632888888888,0.0831335073113188,0.8535014933333334,0.0347445481849066,4,3,5.46062650939031e-05,0.3333333333333333,ineffective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,not_supported,turbulence_score,8064,3,low,mid,high,-0.0737234754374762,-0.0382721798917639,-0.0389985316696973,0.0347249437677789,0.2762506871907642,0.3793881644934804,0.3949771689497717,0.1187264817590075,0.146927293498497,0.134490373366196,True,phase1_remote_results/10.21.53.82/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
ETTh1,168,M,tanh_sin,sin_perturb,0.1,1.0,0.0,1,tanh,1.1301632888888888,0.0831335073113188,0.8535014933333334,0.0347445481849066,4,3,5.46062650939031e-05,0.3333333333333333,ineffective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,not_supported,volatility,8064,3,low,mid,high,-0.0516236189785369,-0.028160708966887,-0.0792561080653906,-0.0276324890868536,0.3519904220293325,0.4124824026278742,0.2453703703703703,-0.1066200516589621,-0.0925410119920461,-0.0777889072590842,False,phase1_remote_results/10.21.53.82/analysis_current_factors/phase1_factor_contrast_summary.csv,opposes_high_factor_benefit
ETTh1,336,M,lee,lee_oc,0.0,1.0,0.0,1,gelu,1.3393809,0.018261315466855,0.950583815,0.0095316792022419,2,1,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,turbulence_score,5088,2,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.62/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
ETTh1,336,M,lee,lee_oc,0.0,1.0,0.0,1,gelu,1.3393809,0.018261315466855,0.950583815,0.0095316792022419,2,1,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,volatility,5088,2,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.62/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
ETTh1,336,M,lee,lee_oc,0.0,1.0,0.0,3,gelu,1.1898368,0.0288411885483243,0.86158347,0.0178148058188069,2,1,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,turbulence_score,5088,2,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.62/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
ETTh1,336,M,lee,lee_oc,0.0,1.0,0.0,3,gelu,1.1898368,0.0288411885483243,0.86158347,0.0178148058188069,2,1,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,volatility,5088,2,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.62/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
ETTh1,336,M,tanh,bounded_sign,0.0,1.0,0.0,1,gelu,1.33083785,0.0063274036100916,0.94641927,0.0047028682067223,2,1,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,turbulence_score,5088,2,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.62/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
ETTh1,336,M,tanh,bounded_sign,0.0,1.0,0.0,1,gelu,1.33083785,0.0063274036100916,0.94641927,0.0047028682067223,2,1,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,volatility,5088,2,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.62/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
ETTh1,336,M,tanh_sin,sin_perturb,0.01,1.0,0.0,1,tanh,1.3065041000000002,0.0301538615769191,0.935998275,0.0152478738528113,2,1,0.0182195748755364,0.5,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,low_seed_weak_signal,turbulence_score,5088,2,low,mid,high,0.0315389825686693,-0.0553512323702509,-0.022986255455557,-0.0545252380242264,0.5807761732851986,0.4396621078037007,0.4352331606217616,-0.1455430126634369,-0.226468154955637,-0.1658286543068099,True,phase1_remote_results/10.21.53.62/analysis_current_factors/phase1_factor_contrast_summary.csv,opposes_high_factor_benefit
ETTh1,336,M,tanh_sin,sin_perturb,0.01,1.0,0.0,1,tanh,1.3065041000000002,0.0301538615769191,0.935998275,0.0152478738528113,2,1,0.0182195748755364,0.5,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,low_seed_weak_signal,volatility,5088,2,low,mid,high,-0.0655687923885811,-0.0254223247141804,0.0656742668991922,0.1312430592877734,0.3926919518963922,0.4906743185078909,0.662532637075718,0.2698406851793257,0.2715168605696135,0.2240131798014131,True,phase1_remote_results/10.21.53.62/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_high_factor_benefit
ETTh2,24,M,lee,lee_oc,0.0,1.0,0.0,1,gelu,0.74497163,,0.68676627,,1,1,0.5651215928387218,1.0,strong_effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,single_seed_strong_effective,turbulence_score,2848,1,low,mid,high,0.3501368456867449,0.2635503467240591,0.3040505560442201,-0.0460862896425248,0.8711755233494364,0.7881448957189902,0.8513513513513513,-0.019824171998085,-0.172461499849986,-0.1444337201554749,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,opposes_high_factor_benefit
ETTh2,24,M,lee,lee_oc,0.0,1.0,0.0,1,gelu,0.74497163,,0.68676627,,1,1,0.5651215928387218,1.0,strong_effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,single_seed_strong_effective,volatility,2848,1,low,mid,high,0.3212426441458202,,,,0.8441011235955056,,,,0.1331114440528813,0.167917135809763,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
ETTh2,24,M,softsign,bounded_sign,0.0,1.0,0.0,1,gelu,0.8462114,,0.7293429,,1,1,0.5060227115578679,1.0,strong_effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,single_seed_strong_effective,turbulence_score,2848,1,low,mid,high,0.3249841497176801,0.2600744995335672,0.318150399215016,-0.0068337505026641,0.8513150831991412,0.7574094401756312,0.9054054054054054,0.0540903222062641,-0.1332875673378021,-0.1387117809587421,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,opposes_high_factor_benefit
ETTh2,24,M,softsign,bounded_sign,0.0,1.0,0.0,1,gelu,0.8462114,,0.7293429,,1,1,0.5060227115578679,1.0,strong_effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,single_seed_strong_effective,volatility,2848,1,low,mid,high,0.304043704192777,,,,0.8226825842696629,,,,0.1637872148534676,0.1984410824499712,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
ETTh2,24,M,tanh,bounded_sign,0.0,1.0,0.0,1,gelu,0.7220771,,0.6768941,,1,1,0.5784863121624712,1.0,strong_effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,single_seed_strong_effective,turbulence_score,2848,1,low,mid,high,0.3581156435130967,0.2880925948745146,0.3230285267093898,-0.0350871168037068,0.8760064412238325,0.8013172338090011,0.8243243243243243,-0.0516821168995081,-0.1453666290515207,-0.1348740839708685,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,opposes_high_factor_benefit
ETTh2,24,M,tanh,bounded_sign,0.0,1.0,0.0,1,gelu,0.7220771,,0.6768941,,1,1,0.5784863121624712,1.0,strong_effective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,single_seed_strong_effective,volatility,2848,1,low,mid,high,0.3348054454958135,,,,0.8507724719101124,,,,0.1292848270700062,0.1511098208512462,True,phase1_remote_results/10.20.12.248/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
ETTh2,168,M,lee,lee_oc,0.0,1.0,0.0,1,gelu,3.466888583333333,0.5016067626395458,1.57636545,0.138166168734155,6,2,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,turbulence_score,8112,3,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.113/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
ETTh2,168,M,lee,lee_oc,0.0,1.0,0.0,1,gelu,3.466888583333333,0.5016067626395458,1.57636545,0.138166168734155,6,2,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,volatility,8112,3,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.113/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
ETTh2,168,M,lee,lee_oc,0.0,1.0,0.0,1,gelu,3.466888583333333,0.5016067626395458,1.57636545,0.138166168734155,6,2,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,turbulence_score,8112,3,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.62/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
ETTh2,168,M,lee,lee_oc,0.0,1.0,0.0,1,gelu,3.466888583333333,0.5016067626395458,1.57636545,0.138166168734155,6,2,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,volatility,8112,3,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.62/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
ETTh2,168,M,lee,lee_oc,0.0,1.0,0.0,3,gelu,2.7307934333333335,0.5517795317762799,1.3801577166666668,0.1605360062663877,6,2,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,turbulence_score,8112,3,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.113/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
ETTh2,168,M,lee,lee_oc,0.0,1.0,0.0,3,gelu,2.7307934333333335,0.5517795317762799,1.3801577166666668,0.1605360062663877,6,2,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,volatility,8112,3,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.113/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
ETTh2,168,M,lee,lee_oc,0.0,1.0,0.0,3,gelu,2.7307934333333335,0.5517795317762799,1.3801577166666668,0.1605360062663877,6,2,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,turbulence_score,8112,3,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.62/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
ETTh2,168,M,lee,lee_oc,0.0,1.0,0.0,3,gelu,2.7307934333333335,0.5517795317762799,1.3801577166666668,0.1605360062663877,6,2,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,volatility,8112,3,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.62/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
ETTh2,168,M,tanh,bounded_sign,0.0,1.0,0.0,1,gelu,4.012637691666667,0.7079995760178487,1.7203476249999998,0.1818723973313313,6,3,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,turbulence_score,8112,3,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.113/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
ETTh2,168,M,tanh,bounded_sign,0.0,1.0,0.0,1,gelu,4.012637691666667,0.7079995760178487,1.7203476249999998,0.1818723973313313,6,3,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,volatility,8112,3,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.113/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
ETTh2,168,M,tanh,bounded_sign,0.0,1.0,0.0,1,gelu,4.012637691666667,0.7079995760178487,1.7203476249999998,0.1818723973313313,6,3,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,turbulence_score,16176,3,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.62/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
ETTh2,168,M,tanh,bounded_sign,0.0,1.0,0.0,1,gelu,4.012637691666667,0.7079995760178487,1.7203476249999998,0.1818723973313313,6,3,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,volatility,16176,3,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.62/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
ETTh2,168,M,tanh,bounded_sign,0.0,1.0,0.0,1,gelu,4.012637691666667,0.7079995760178487,1.7203476249999998,0.1818723973313313,6,3,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,turbulence_score,8064,3,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.82/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
ETTh2,168,M,tanh,bounded_sign,0.0,1.0,0.0,1,gelu,4.012637691666667,0.7079995760178487,1.7203476249999998,0.1818723973313313,6,3,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,volatility,8064,3,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.82/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
ETTh2,168,M,tanh_cos,cos_perturb,0.01,1.0,0.0,1,tanh,5.116498666666667,0.5316269688487628,1.9933934666666664,0.1283337474488036,3,1,-0.051628706432837,0.3333333333333333,negative,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,negative,turbulence_score,8064,3,low,mid,high,-0.0341887240862512,-0.0320306244206154,-0.043961288535417,-0.0097725644491658,0.0703575547866205,0.1330441070137382,0.0970285021224984,0.0266709473358779,-0.0623406868661488,0.0393799956815767,False,phase1_remote_results/10.21.53.82/analysis_current_factors/phase1_factor_contrast_summary.csv,flat_or_mixed
ETTh2,168,M,tanh_cos,cos_perturb,0.01,1.0,0.0,1,tanh,5.116498666666667,0.5316269688487628,1.9933934666666664,0.1283337474488036,3,1,-0.051628706432837,0.3333333333333333,negative,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,negative,volatility,8064,3,low,mid,high,-0.0324319259590101,-0.0378734897447657,-0.0474805751247793,-0.0150486491657692,0.1152141802067946,0.1063306699446834,0.0741273839510615,-0.0410867962557331,-0.1247942044723925,-0.074690676647183,True,phase1_remote_results/10.21.53.82/analysis_current_factors/phase1_factor_contrast_summary.csv,opposes_high_factor_benefit
ETTh2,168,M,tanh_cos,cos_perturb,0.1,1.0,0.0,1,tanh,5.1596003999999995,0.5830988688503091,1.9993421333333337,0.134077332729188,3,1,-0.0581201997659986,0.0,negative,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,negative,turbulence_score,8064,3,low,mid,high,0.0159365711914608,0.0282694608306023,0.0361461424565151,0.0202095712650542,0.6735870818915801,0.7829232995658466,0.774858528698464,0.1012714468068839,0.1403640799448491,0.0672748073326922,True,phase1_remote_results/10.21.53.82/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_high_factor_benefit
ETTh2,168,M,tanh_cos,cos_perturb,0.1,1.0,0.0,1,tanh,5.1596003999999995,0.5830988688503091,1.9993421333333337,0.134077332729188,3,1,-0.0581201997659986,0.0,negative,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,negative,volatility,8064,3,low,mid,high,0.0266385439461365,0.0370315423493934,0.0255307666891661,-0.0011077772569703,0.7607090103397341,0.8371235402581438,0.6531126304426053,-0.1075963798971288,-0.0352212253680742,-0.1619293328055644,False,phase1_remote_results/10.21.53.82/analysis_current_factors/phase1_factor_contrast_summary.csv,opposes_high_factor_benefit
ETTh2,168,M,tanh_rand,random_osc_perturb,0.01,1.0,0.0,1,tanh,4.956275833333334,0.6012498424774212,1.9618962,0.136644878613397,3,1,-0.0158777898143715,0.0,ineffective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,not_supported,turbulence_score,8064,3,low,mid,high,-0.0292497432007415,-0.0232227889121857,-0.0323252425575594,-0.0030754993568179,0.154555940023068,0.2011577424023155,0.2217057396928052,0.0671497996697371,-0.0396556025302587,0.0920704513707807,False,phase1_remote_results/10.21.53.82/analysis_current_factors/phase1_factor_contrast_summary.csv,flat_or_mixed
ETTh2,168,M,tanh_rand,random_osc_perturb,0.01,1.0,0.0,1,tanh,4.956275833333334,0.6012498424774212,1.9618962,0.136644878613397,3,1,-0.0158777898143715,0.0,ineffective,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,not_supported,volatility,8064,3,low,mid,high,-0.0253511713274976,-0.0317498830927411,-0.031650626731894,-0.0062994554043963,0.1826686361398325,0.1449722393584207,0.2873522035112862,0.1046835673714536,-0.0861909798127843,0.1087398333646045,False,phase1_remote_results/10.21.53.82/analysis_current_factors/phase1_factor_contrast_summary.csv,supports_factor_gradient_only
ETTh2,168,M,tanh_rand,random_osc_perturb,0.1,1.0,0.0,1,tanh,5.6574025,0.4547795095749697,2.1003411,0.1134444836443357,3,1,-0.1650579573015652,0.0,negative,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,negative,turbulence_score,8064,3,low,mid,high,-0.0134306865367957,-0.0087762449600292,-0.0078696057819901,0.0055610807548055,0.5207612456747405,0.5195369030390738,0.4799919159256265,-0.0407693297491139,0.0264216104127687,-0.0304836489424676,False,phase1_remote_results/10.21.53.82/analysis_current_factors/phase1_factor_contrast_summary.csv,flat_or_mixed
ETTh2,168,M,tanh_rand,random_osc_perturb,0.1,1.0,0.0,1,tanh,5.6574025,0.4547795095749697,2.1003411,0.1134444836443357,3,1,-0.1650579573015652,0.0,negative,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,negative,volatility,8064,3,low,mid,high,-0.0098884942157197,-0.0089245977034485,-0.0090783310017424,0.0008101632139772,0.5292959133431807,0.514082327452801,0.449678800856531,-0.0796171124866496,-0.0216759980969728,-0.0784380350092721,False,phase1_remote_results/10.21.53.82/analysis_current_factors/phase1_factor_contrast_summary.csv,flat_or_mixed
ETTh2,168,M,tanh_sin,sin_perturb,0.01,1.0,0.0,1,tanh,4.080989175,0.6653595428025595,1.7375107916666668,0.1740551439991854,6,3,-0.0200066484824921,0.4166666666666667,negative,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,negative,turbulence_score,8112,3,low,mid,high,-0.007835639300842,-0.0090478497279771,-0.0110424219305735,-0.0032067826297314,0.538638985005767,0.493431855500821,0.4616279069767441,-0.0770110780290228,-0.0027706809596465,-0.0445515530129666,False,phase1_remote_results/10.21.53.113/analysis_current_factors/phase1_factor_contrast_summary.csv,flat_or_mixed
ETTh2,168,M,tanh_sin,sin_perturb,0.01,1.0,0.0,1,tanh,4.080989175,0.6653595428025595,1.7375107916666668,0.1740551439991854,6,3,-0.0200066484824921,0.4166666666666667,negative,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,negative,volatility,8112,3,low,mid,high,-0.0138899795331175,-0.012297412185234,-0.0046005638385695,0.009289415694548,0.4761201378631216,0.493030303030303,0.4757281553398058,-0.0003919825233157,0.0405591963369197,0.0129967774549845,False,phase1_remote_results/10.21.53.113/analysis_current_factors/phase1_factor_contrast_summary.csv,flat_or_mixed
ETTh2,168,M,tanh_sin,sin_perturb,0.01,1.0,0.0,1,tanh,4.080989175,0.6653595428025595,1.7375107916666668,0.1740551439991854,6,3,-0.0200066484824921,0.4166666666666667,negative,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,negative,turbulence_score,16176,3,low,mid,high,-0.0757241632343809,-0.0808219245240922,-0.1061143919060971,-0.0303902286717162,0.1903114186851211,0.1833333333333333,0.1885860979462875,-0.0017253207388335,-0.0750373617441194,0.0045325048917476,False,phase1_remote_results/10.21.53.62/analysis_current_factors/phase1_factor_contrast_summary.csv,opposes_high_factor_benefit
ETTh2,168,M,tanh_sin,sin_perturb,0.01,1.0,0.0,1,tanh,4.080989175,0.6653595428025595,1.7375107916666668,0.1740551439991854,6,3,-0.0200066484824921,0.4166666666666667,negative,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,negative,volatility,16176,3,low,mid,high,-0.0816426103843365,-0.1035330016964978,-0.0963677662523898,-0.0147251558680532,0.1978702327885091,0.1685168054270737,0.2036447275300778,0.0057744947415686,-0.0493432706863018,0.0146312973506734,False,phase1_remote_results/10.21.53.62/analysis_current_factors/phase1_factor_contrast_summary.csv,flat_or_mixed
ETTh2,168,M,tanh_sin,sin_perturb,0.01,1.0,0.0,1,tanh,4.080989175,0.6653595428025595,1.7375107916666668,0.1740551439991854,6,3,-0.0200066484824921,0.4166666666666667,negative,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,negative,turbulence_score,8064,3,low,mid,high,0.0067656172619114,0.0122114125483013,0.0108259549961208,0.0040603377342093,0.5363321799307958,0.606405693950178,0.5673096446700507,0.0309774647392548,0.0234988508215302,-0.0046184620063632,False,phase1_remote_results/10.21.53.82/analysis_current_factors/phase1_factor_contrast_summary.csv,flat_or_mixed
ETTh2,168,M,tanh_sin,sin_perturb,0.01,1.0,0.0,1,tanh,4.080989175,0.6653595428025595,1.7375107916666668,0.1740551439991854,6,3,-0.0200066484824921,0.4166666666666667,negative,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,negative,volatility,8064,3,low,mid,high,0.0079685014567077,0.0170795334869132,0.0037587675039307,-0.0042097339527769,0.5534219596258001,0.6137062077443147,0.5235696293630803,-0.0298523302627198,-0.0582838464453056,-0.0425261736283345,False,phase1_remote_results/10.21.53.82/analysis_current_factors/phase1_factor_contrast_summary.csv,flat_or_mixed
ETTh2,168,M,tanh_sin,sin_perturb,0.1,1.0,0.0,1,tanh,4.650137099999999,0.7737172440874869,1.8784117,0.1804035553311186,3,2,-0.0622575248257864,0.1666666666666666,negative,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,negative,turbulence_score,8112,3,low,mid,high,-0.0737129368143664,-0.0947336921521552,-0.1072524687007038,-0.0335395318863374,0.2964244521337947,0.2397372742200328,0.240891472868217,-0.0555329792655776,-0.0360838017310389,0.0026205311378115,False,phase1_remote_results/10.21.53.113/analysis_current_factors/phase1_factor_contrast_summary.csv,opposes_high_factor_benefit
ETTh2,168,M,tanh_sin,sin_perturb,0.1,1.0,0.0,1,tanh,4.650137099999999,0.7737172440874869,1.8784117,0.1804035553311186,3,2,-0.0622575248257864,0.1666666666666666,negative,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,negative,volatility,8112,3,low,mid,high,-0.084348752919047,-0.114416848314951,-0.0890825930798796,-0.0047338401608326,0.2437223042836041,0.2003030303030303,0.3211075152822725,0.0773852109986684,0.0202986583642938,0.0848473060132653,False,phase1_remote_results/10.21.53.113/analysis_current_factors/phase1_factor_contrast_summary.csv,flat_or_mixed
ETTh2,168,M,tanh_sin,sin_perturb,0.1,1.0,0.0,1,tanh,4.650137099999999,0.7737172440874869,1.8784117,0.1804035553311186,3,2,-0.0622575248257864,0.1666666666666666,negative,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,negative,turbulence_score,8064,3,low,mid,high,-0.0222993980453698,-0.026733562656018,-0.0245867763238408,-0.002287378278471,0.2612456747404844,0.2427046263345195,0.3368527918781726,0.0756071171376881,0.0657124139998106,0.1435579939858014,False,phase1_remote_results/10.21.53.82/analysis_current_factors/phase1_factor_contrast_summary.csv,flat_or_mixed
ETTh2,168,M,tanh_sin,sin_perturb,0.1,1.0,0.0,1,tanh,4.650137099999999,0.7737172440874869,1.8784117,0.1804035553311186,3,2,-0.0622575248257864,0.1666666666666666,negative,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,negative,volatility,8064,3,low,mid,high,-0.0253854677764126,-0.024251742682949,-0.0240534830489681,0.0013319847274445,0.2525849335302806,0.3171481253841426,0.3267362360561353,0.0741513025258546,0.0152209814772335,0.0456267546694803,False,phase1_remote_results/10.21.53.82/analysis_current_factors/phase1_factor_contrast_summary.csv,flat_or_mixed
ETTh2,336,M,lee,lee_oc,0.0,1.0,0.0,1,gelu,2.619598,,1.2860858,,1,1,,,mixed,phase1_remote_results/all_servers_current/phase1_activation_summary.csv,baseline_or_unpaired,turbulence_score,2544,1,low,mid,high,,,,,,,,,,,False,phase1_remote_results/10.21.53.62/analysis_current_factors/phase1_factor_contrast_summary.csv,insufficient_bins
