eval_name,fold,feature_set,action_name,action_family,feature,direction,threshold,objective,fired_count,fired_rate,precision,mean_uplift_if_fired,policy_mean_uplift
supplement_leave_new_horizon,192,all_input,placement_decoder_tanh_vs_default,placement,input_range,low,10.719919310148633,0.023390359542847707,20,0.46511627906976744,0.75,0.05028927301712257,0.023390359542847707
supplement_leave_new_horizon,192,all_input,placement_encoder_tanh_vs_default,placement,input_volatility,high,0.15417363367569065,0.050658535479757946,38,0.8837209302325582,0.7368421052631579,0.057324132253410286,0.050658535479757946
supplement_leave_new_horizon,192,all_input,placement_output_tanh_matched,placement,abstain,none,,0.0,0,0.0,,,0.0
supplement_leave_new_horizon,192,all_input,placement_output_tanh_vs_best_linear,placement,abstain,none,,0.0,0,0.0,,,0.0
supplement_leave_new_horizon,192,all_input,regime_best_bounded_vs_default,regime,input_volatility,high,0.15417363367569065,0.1273203433141346,38,0.8837209302325582,0.9210526315789473,0.14407302006599443,0.1273203433141346
supplement_leave_new_horizon,192,all_input,regime_softsign_vs_default,regime,input_volatility,high,0.15417363367569065,0.0995810100886609,38,0.8837209302325582,0.8157894736842105,0.11268377457401098,0.0995810100886609
supplement_leave_new_horizon,192,all_input,regime_tanh_sin_vs_default,regime,input_volatility,high,0.15417363367569065,0.10657850195513054,38,0.8837209302325582,0.868421052631579,0.12060198905448984,0.10657850195513054
supplement_leave_new_horizon,192,all_input,regime_tanh_vs_default,regime,input_volatility,high,0.15417363367569065,0.10806456793504313,38,0.8837209302325582,0.8947368421052632,0.12228359003175933,0.10806456793504313
supplement_leave_new_horizon,336,data,placement_all_tanh_vs_best_split,placement,input_turbulence_score,low,0.911555801354862,0.051562270592080676,23,0.5348837209302325,0.782608695652174,0.09639902762867254,0.051562270592080676
supplement_leave_new_horizon,336,data,placement_decoder_tanh_vs_default,placement,input_range,low,10.719919310148633,0.023549922694625646,20,0.46511627906976744,0.75,0.05063233379344514,0.023549922694625646
supplement_leave_new_horizon,336,data,placement_encoder_tanh_vs_default,placement,input_volatility,high,0.15417363367569065,0.050658535479757946,38,0.8837209302325582,0.7368421052631579,0.057324132253410286,0.050658535479757946
supplement_leave_new_horizon,336,data,placement_output_tanh_matched,placement,abstain,none,,0.0,0,0.0,,,0.0
supplement_leave_new_horizon,336,data,placement_output_tanh_vs_best_linear,placement,abstain,none,,0.0,0,0.0,,,0.0
supplement_leave_new_horizon,336,data,regime_best_bounded_vs_default,regime,input_volatility,high,0.15417363367569065,0.1273203433141346,38,0.8837209302325582,0.9210526315789473,0.14407302006599443,0.1273203433141346
supplement_leave_new_horizon,336,data,regime_softsign_vs_default,regime,input_volatility,high,0.15417363367569065,0.0995810100886609,38,0.8837209302325582,0.8157894736842105,0.11268377457401098,0.0995810100886609
supplement_leave_new_horizon,336,data,regime_tanh_sin_vs_default,regime,input_volatility,high,0.15417363367569065,0.10657850195513054,38,0.8837209302325582,0.868421052631579,0.12060198905448984,0.10657850195513054
supplement_leave_new_horizon,336,data,regime_tanh_vs_default,regime,input_volatility,high,0.15417363367569065,0.10806456793504313,38,0.8837209302325582,0.8947368421052632,0.12228359003175933,0.10806456793504313
supplement_leave_new_horizon,336,frequency,placement_all_tanh_vs_best_split,placement,input_dominant_frequency_energy_ratio,high,0.6063830463636632,0.0503310172527202,32,0.7441860465116279,0.59375,0.06763230443334277,0.0503310172527202
supplement_leave_new_horizon,336,frequency,placement_decoder_tanh_vs_default,placement,router_timefreq_phase_concentration,low,0.44198171471410524,0.02468679701276354,26,0.6046511627906976,0.6923076923076923,0.04082816429033969,0.02468679701276354
supplement_leave_new_horizon,336,frequency,placement_encoder_tanh_vs_default,placement,input_daily_cycle_energy_ratio,high,0.5534797821818155,0.047793172912296455,32,0.7441860465116279,0.71875,0.06422207610089838,0.047793172912296455
supplement_leave_new_horizon,336,frequency,placement_output_tanh_matched,placement,router_timefreq_burstiness_index,low,2.944308922708319,0.011341083856612387,5,0.11627906976744186,1.0,0.09753332116686653,0.011341083856612387
supplement_leave_new_horizon,336,frequency,placement_output_tanh_vs_best_linear,placement,router_timefreq_burstiness_index,low,2.944308922708319,0.006287268927650128,5,0.11627906976744186,0.8,0.05407051277779111,0.006287268927650128
supplement_leave_new_horizon,336,frequency,regime_best_bounded_vs_default,regime,input_daily_cycle_energy_ratio,high,0.11444412002802161,0.12610078838460517,38,0.8837209302325582,0.8947368421052632,0.14269299738257954,0.12610078838460517
supplement_leave_new_horizon,336,frequency,regime_softsign_vs_default,regime,input_daily_cycle_energy_ratio,high,0.5534797821818155,0.09316319091278517,32,0.7441860465116279,0.78125,0.12518803778905507,0.09316319091278517
