dataset,pred_len,activation,activation_family,amplitude,lee_type,baseline_activation,factor,source_host,sample_count,seed_count,relative_target_mse_change_mean_low,relative_target_mse_change_mean_high,relative_target_mse_change_mean_high_minus_low,aggregate_relative_target_mse_change_low,aggregate_relative_target_mse_change_high,aggregate_relative_target_mse_change_high_minus_low,target_win_rate_low,target_win_rate_high,target_win_rate_high_minus_low,relative_all_mse_change_mean_low,relative_all_mse_change_mean_high,relative_all_mse_change_mean_high_minus_low,aggregate_relative_all_mse_change_low,aggregate_relative_all_mse_change_high,aggregate_relative_all_mse_change_high_minus_low,all_win_rate_low,all_win_rate_high,all_win_rate_high_minus_low
Solar,24,softsign,bounded_sign,0.0,1,gelu,mean,10.20.12.248,13984,1,-0.903538238518465,-1.612924262667353,-0.709386024148888,0.0841059163212776,0.1074689328670501,0.023363016545772497,0.4871987951807229,0.3885135135135135,-0.09868528166720941,-0.2651761930053462,-0.2808494988837883,-0.015673305878442123,0.034133605659008,0.0183195155113935,-0.0158140901476145,0.4269578313253012,0.4303534303534304,0.0033955990281291926
Solar,24,softsign,bounded_sign,0.0,1,gelu,mean_abs_change,10.20.12.248,13984,1,-1.2242453883252402,-1.246548274055063,-0.022302885729822863,-0.0394796021282672,0.1403006315231323,0.1797802336513995,0.3997165131112686,0.4578571428571428,0.058140629745874195,-0.3576012734335318,-0.2385887038655086,0.11901256956802322,0.0340845249593257,0.0154106635600328,-0.0186738613992929,0.382471060713442,0.4357142857142857,0.05324322500084372
Solar,24,softsign,bounded_sign,0.0,1,gelu,range,10.20.12.248,13984,1,-0.9857251922743356,-1.397500390310771,-0.41177519803643536,0.1300002038478851,0.08317282050848,-0.0468273833394051,0.4810363247863248,0.3889937106918239,-0.09204261409450087,-0.2577134986878053,-0.2457051740453905,0.012008324642414803,0.0120236491784453,0.0337877199053764,0.021764070726931102,0.4252136752136752,0.4622641509433962,0.03705047572972098
Solar,24,softsign,bounded_sign,0.0,1,gelu,skewness,10.20.12.248,13984,1,-1.343534246158843,-1.0778304076202685,0.2657038385385746,0.1631550937891006,0.0394988991320133,-0.1236561946570873,0.428433734939759,0.4332351497299951,0.004801414790236103,-0.2878939334910428,-0.271619097305005,0.01627483618603781,0.037977572530508,0.0465415492653846,0.008563976734876598,0.4301204819277108,0.4185076092292587,-0.01161287269845207
Solar,24,softsign,bounded_sign,0.0,1,gelu,std,10.20.12.248,13984,1,-1.0535748182900004,-1.5216195500005572,-0.4680447317105567,0.1077452823519706,0.0406449437141418,-0.0671003386378288,0.4919215233698788,0.3858863063567628,-0.10603521701311602,-0.2650934281958081,-0.2712764975759297,-0.006183069380121586,0.0392358191311359,0.0509930476546287,0.0117572285234928,0.4342181188690133,0.4500140016802016,0.015795882811188322
Solar,24,softsign,bounded_sign,0.0,1,gelu,turbulence_score,10.20.12.248,13984,1,-1.0767558998849758,-1.1657600738030176,-0.08900417391804183,0.0956378430128097,0.0124927507713437,-0.083145092241466,0.4824797843665768,0.391956898210506,-0.09052288615607079,-0.2848063457924965,-0.2607258402386883,0.024080505553808196,-0.0084010530263185,0.0645208656787872,0.0729219187051057,0.4243357720446669,0.4414085049066769,0.01707273286201
Solar,24,softsign,bounded_sign,0.0,1,gelu,volatility,10.20.12.248,13984,1,-1.380433282370519,-1.065201906909405,0.315231375461114,0.1007060706615448,-0.0719054266810417,-0.17261149734258652,0.4509532062391681,0.4018673409842443,-0.04908586525492381,-0.2492184560800934,-0.3140234351459257,-0.06480497906583227,0.0297898892313241,0.0158626697957515,-0.0139272194355726,0.466897746967071,0.398560591324645,-0.06833715564242598
Solar,24,tanh,bounded_sign,0.0,1,gelu,anomaly_density_intensity,10.20.12.248,13984,1,-1.860260859097221,-1.3713660599646884,0.48889479913253253,0.0533377118408679,-0.0249968543648719,-0.0783345662057398,0.3766784452296819,0.3595733875063484,-0.01710505772333354,-0.286089771124548,-0.2997849035012344,-0.013695132376686403,-0.0169823262840509,0.0641650035977363,0.0811473298817872,0.4240282685512367,0.3905535804977146,-0.033474688053522106
Solar,24,tanh,bounded_sign,0.0,1,gelu,cv,10.20.12.248,13984,1,-2.415766924351382,-1.4743556131933704,0.9414113111580118,0.1021507382392883,0.024451233446598,-0.0776995047926903,0.3999057936881771,0.3573309920983318,-0.04257480158984528,-0.3980352900043234,-0.3026111869408313,0.09542410306349214,0.0593818090856075,0.0930609703063964,0.0336791612207889,0.4050871408384361,0.3797190517998244,-0.025368089038611707
Solar,24,tanh,bounded_sign,0.0,1,gelu,kurtosis,10.20.12.248,13984,1,-1.9341868832594464,-1.856926987308384,0.07725989595106242,0.136761337518692,0.0468950383365154,-0.08986629918217659,0.3699070764832023,0.3920312064641961,0.02212412998099378,-0.3458493467302369,-0.2378952343480878,0.10795411238214908,0.0794792026281356,0.0252240598201751,-0.054255142807960496,0.4056468906361687,0.4207300083588743,0.015083117722705597
Solar,24,tanh,bounded_sign,0.0,1,gelu,max_abs_change,10.20.12.248,13984,1,-1.6712353320788156,-2.316719248995176,-0.6454839169163604,0.0452617295086383,0.0825409442186355,0.037279214709997205,0.3608223608223608,0.402065527065527,0.04124316624316621,-0.276982090740719,-0.3504006728610505,-0.07341858212033148,0.0525384731590747,0.0207206178456544,-0.031817855313420296,0.4264264264264264,0.3689458689458689,-0.057480557480557526
Solar,24,tanh,bounded_sign,0.0,1,gelu,mean,10.20.12.248,13984,1,-1.5657910453065345,-1.7188747381689429,-0.15308369286240842,0.0694737434387207,0.1599873900413513,0.09051364660263059,0.421937751004016,0.3827962577962578,-0.03914149320775817,-0.2366888856851808,-0.3351151709235928,-0.09842628523841199,0.0481551066040992,0.0570211447775363,0.008866038173437105,0.4264558232931726,0.3973492723492723,-0.0291065509439003
Solar,24,tanh,bounded_sign,0.0,1,gelu,mean_abs_change,10.20.12.248,13984,1,-1.5058403876137825,-2.0301645710085827,-0.5243241833948002,0.0066636288538575,0.106616660952568,0.0999530320987105,0.3682967162768722,0.4232142857142857,0.054917569437413494,-0.2631990580111155,-0.42909560657941,-0.1658965485682945,0.1025768965482711,-0.0096817696467041,-0.1122586661949752,0.4330262225372076,0.3667857142857142,-0.06624050825149336
Solar,24,tanh,bounded_sign,0.0,1,gelu,range,10.20.12.248,13984,1,-1.67501615078404,-1.58075686708783,0.09425928369620995,0.0802290588617324,0.0995593592524528,0.019330300390720395,0.4270833333333333,0.3559748427672956,-0.07110849056603774,-0.2156136415214004,-0.2748713703417197,-0.05925772882031932,0.0291443821042776,0.044572714716196,0.015428332611918397,0.4586004273504273,0.4066037735849057,-0.051996653765521594
Solar,24,tanh,bounded_sign,0.0,1,gelu,skewness,10.20.12.248,13984,1,-1.9403155290131937,-1.6433761273543044,0.2969394016588893,0.1757460981607437,0.0544200092554092,-0.12132608890533451,0.3968674698795181,0.3890525282277859,-0.007814941651732188,-0.3671086788027448,-0.2742106987599632,0.0928979800427816,0.1063934713602066,0.0196562279015779,-0.08673724345862871,0.407710843373494,0.4027982326951399,-0.004912610678354079
Solar,24,tanh,bounded_sign,0.0,1,gelu,std,10.20.12.248,13984,1,-1.5429007018453738,-1.6145511956348564,-0.07165049378948263,0.0729822963476181,0.0932690948247909,0.020286798477172796,0.4428736295441431,0.3542425091010921,-0.08863112044305099,-0.230032152419824,-0.2564455525477522,-0.0264134001279282,0.0241581760346889,0.0865328609943389,0.062374684959650005,0.4362377380265436,0.4133295995519462,-0.022908138474597384
Solar,24,tanh,bounded_sign,0.0,1,gelu,turbulence_score,10.20.12.248,13984,1,-1.6473525793758814,-1.5787841687416746,0.06856841063420682,0.068117469549179,0.0555920265614986,-0.012525442987680394,0.4385829803619561,0.3534731575909178,-0.08510982277103829,-0.2283194205358095,-0.3027244677086166,-0.0744050471728071,-0.0105235325172543,0.0915251895785331,0.1020487220957874,0.4424335772044667,0.4025399268808928,-0.03989365032357389
Solar,24,tanh,bounded_sign,0.0,1,gelu,volatility,10.20.12.248,13984,1,-1.9198787604320728,-1.5283190055765346,0.3915597548555383,0.0565642453730106,-0.0158845540136098,-0.0724487993866204,0.4221837088388215,0.3402061855670103,-0.08197752327181118,-0.2406293906088663,-0.310058607848598,-0.06942921723973172,-0.0119922179728746,0.0952474400401115,0.1072396580129861,0.462738301559792,0.3816378136549309,-0.08110048790486113
Solar1,24,lee,lee_oc,0.0,1,gelu,anomaly_density_intensity,10.20.12.248,41952,3,-1.1958514447308255,-1.0471743290862563,0.1486771156445692,0.1353326886892318,0.09968002140522,-0.035652667284011785,0.4686746987951807,0.4883048185800479,0.019630119784867173,-0.2194419904702308,-0.2154813821222234,0.003960608348007405,0.0576611422002315,0.1008798256516456,0.04321868345141411,0.50714859437751,0.4917761798495743,-0.015372414527935752
Solar1,24,lee,lee_oc,0.0,1,gelu,cv,10.20.12.248,41952,3,-1.4884442219993652,-0.8192232985584104,0.6692209234409549,0.1295994073152542,0.0837734341621398,-0.045825973153114416,0.5118542942377139,0.4874890254609306,-0.0243652687767833,-0.2393863163668456,-0.242180651989889,-0.0027943356230434035,0.0211881287395954,0.1094334200024604,0.088245291262865,0.4742502747684095,0.4853672812408545,0.011117006472445012
Solar1,24,lee,lee_oc,0.0,1,gelu,kurtosis,10.20.12.248,41952,3,-1.2274077210619765,-1.230033741353341,-0.002626020291364606,0.1528008878231048,0.1089762076735496,-0.043824680149555206,0.4937890080591408,0.4800220953783833,-0.01376691268075747,-0.1944349096608314,-0.2031687582451721,-0.008733848584340703,0.0229501891881227,0.0768920108675956,0.0539418216794729,0.4948797188389989,0.5191493279322409,0.024269609093241995
Solar1,24,lee,lee_oc,0.0,1,gelu,max_abs_change,10.20.12.248,41952,3,-1.0926307470952397,-1.2321870557930297,-0.13955630869779,0.1538917869329452,0.0734823271632194,-0.0804094597697258,0.4937805070067705,0.465693257359924,-0.0280872496468465,-0.1565533388111819,-0.1979719943726842,-0.04141865556150229,0.0638465657830238,-0.0020810961723327,-0.0659276619553565,0.5238545111006141,0.4642687559354226,-0.05958575516519149
Solar1,24,lee,lee_oc,0.0,1,gelu,mean,10.20.12.248,41952,3,-1.0066674131875928,-1.2432540930362277,-0.2365866798486349,0.1044878363609314,0.1583268642425537,0.053839027881622314,0.4817862346790091,0.4915973665973666,0.009811131918357474,-0.1940911889759526,-0.1874638560338157,0.006627332942136882,0.054955568164587,0.0085922135040164,-0.0463633546605706,0.5128996314391018,0.4979209979209979,-0.014978633518103857
Solar1,24,lee,lee_oc,0.0,1,gelu,mean_abs_change,10.20.12.248,41952,3,-0.9243699932208612,-1.140714616767706,-0.2163446235468448,0.1394290477037429,0.1551044732332229,0.015675425529480008,0.4904323175053153,0.5080023028209557,0.017569985315640413,-0.1916978205932644,-0.2062297480928343,-0.014531927499569885,0.1071270704269409,0.0200237147510051,-0.0871033556759358,0.5132687613197889,0.4837075417386298,-0.02956121958115915
Solar1,24,lee,lee_oc,0.0,1,gelu,range,10.20.12.248,41952,3,-1.0917182303893116,-1.12249885901796,-0.0307806286286485,0.098676897585392,0.1444454491138458,0.0457685515284538,0.4790353521512743,0.4868737579751072,0.007838405823832884,-0.1800564065500626,-0.1532065080632212,0.02684989848684141,0.0361768119037151,0.023247554898262,-0.0129292570054531,0.5218781401297159,0.5182512289509466,-0.003626911178769343
Solar1,24,lee,lee_oc,0.0,1,gelu,skewness,10.20.12.248,41952,3,-1.1762655436642813,-1.008562768232316,0.16770277543196532,0.1800883263349533,0.1133637651801109,-0.0667245611548424,0.5228935470612412,0.49020548492844,-0.03268806213280123,-0.1869991543684054,-0.2358042589819508,-0.0488051046135454,0.0474022924900054,0.0762591212987899,0.028856828808784492,0.4989724619810933,0.4974814104101703,-0.0014910515709229966
Solar1,24,lee,lee_oc,0.0,1,gelu,std,10.20.12.248,41952,3,-1.1422209044167564,-1.1027492722043588,0.03947163221239758,0.1180665418505668,0.1098338067531585,-0.008232735097408295,0.4827449817067141,0.4760865611929442,-0.006658420513769914,-0.1875793776172738,-0.1795902380177967,0.007989139599477113,0.0670943483710289,0.056159071624279,-0.010935276746749899,0.5211114407198655,0.5066375704673577,-0.014473870252507792
Solar1,24,lee,lee_oc,0.0,1,gelu,turbulence_score,10.20.12.248,41952,3,-1.1138898596177067,-1.0090523015024302,0.10483755811527651,0.1185546070337295,0.1472456753253936,0.028691068291664096,0.4894750865973887,0.4900262972227567,0.0005512106253680038,-0.1782545277016795,-0.1995343215052456,-0.02127979380356612,0.0577902048826217,0.0533970855176448,-0.004393119364976904,0.5317079669597655,0.4957347187479956,-0.03597324821176995
Solar1,24,lee,lee_oc,0.0,1,gelu,volatility,10.20.12.248,41952,3,-1.3721170893567485,-0.8413749958108097,0.5307420935459388,0.1292665600776672,0.1166403442621231,-0.012626215815544115,0.4820335066435586,0.4906308759644686,0.008597369320909987,-0.175594895567593,-0.2242198416302001,-0.04862494606260709,0.0849186927080154,0.1040979847311973,0.0191792920231819,0.5352975158867707,0.4833041561304545,-0.05199335975631614
Solar1,24,lee,lee_oc,0.0,3,gelu,anomaly_density_intensity,10.20.12.248,41952,3,-19.54474678130257,-12.388568566671877,7.156178214630694,-0.2703087031841278,-0.0408619791269302,0.2294467240571976,0.2129317269076305,0.2252252252252252,0.012293498317594714,-2.473998321523519,-1.902716166087282,0.5712821554362368,-0.1759273409843444,-0.0406615808606147,0.1352657601237297,0.2138955823293172,0.2347301429870237,0.020834560657706475
Solar1,24,lee,lee_oc,0.0,3,gelu,cv,10.20.12.248,41952,3,-11.22208294351861,-14.262448126526072,-3.040365183007463,0.0688453987240791,-0.1051562204957008,-0.1740016192197799,0.2823269048371798,0.2155399473222124,-0.06678695751496741,-2.472007570062011,-1.6259735479947384,0.8460340220672726,-0.1214944422245025,0.0215725004673004,0.1430669426918029,0.2330066392665191,0.2574626865671642,0.0244560473006451
Solar1,24,lee,lee_oc,0.0,3,gelu,kurtosis,10.20.12.248,41952,3,-13.635771640384268,-19.491226437110655,-5.855454796726386,-0.0047752219252288,-0.1589108109474182,-0.1541355890221894,0.2428649336484275,0.2263855643527895,-0.016479369295638008,-2.441032952911705,-2.1482049941647183,0.29282795874698664,-0.2289228439331054,-0.094022549688816,0.1349002942442894,0.1943888989880627,0.2362364205487019,0.0418475215606392
Solar1,24,lee,lee_oc,0.0,3,gelu,max_abs_change,10.20.12.248,41952,3,-16.83097449417554,-14.295926902063917,2.5350475921116224,-0.3209105432033539,0.0344825237989425,0.3553930670022964,0.1949299322941269,0.263689776733255,0.06875984443912811,-2.4340261967461227,-2.225895827710999,0.20813036903512394,-0.2270799875259399,-0.0881329625844955,0.1389470249414444,0.184931506849315,0.2421856639247943,0.05725415707547929
Solar1,24,lee,lee_oc,0.0,3,gelu,mean,10.20.12.248,41952,3,-19.35664856632294,-13.063634791864477,6.293013774458462,-0.1923415660858154,0.1118020713329315,0.3041436374187469,0.2225079283449044,0.2519057519057519,0.02939782356084747,-2.2281128786259132,-2.3296206586192603,-0.10150777999334704,-0.1396054476499557,-0.1887250542640686,-0.04911960661411291,0.224136453244193,0.2068607068607068,-0.017275746383486223
Solar1,24,lee,lee_oc,0.0,3,gelu,mean_abs_change,10.20.12.248,41952,3,-15.848240669602433,-11.741196936096422,4.107043733506011,-0.2197817414999008,0.1187112182378768,0.3384929597377776,0.2124576738325852,0.2916522740356937,0.0791946002031085,-2.2123284085476276,-2.2129002906470547,-0.0005718820994271567,-0.0661394894123077,-0.1467766761779785,-0.08063718676567079,0.2277344672808882,0.2427173287276914,0.014982861446803192
Solar1,24,lee,lee_oc,0.0,3,gelu,range,10.20.12.248,41952,3,-19.77127857613627,-13.0214813016241,6.749797274512172,-0.2271320223808288,-0.0445013530552387,0.1826306693255901,0.2274595779665661,0.2329008822003113,0.005441304233745198,-2.527276424027066,-2.154472021308089,0.3728044027189772,-0.2124350070953369,-0.1453910619020462,0.06704394519329068,0.206631953959989,0.2103788271925272,0.003746873232538195
Solar1,24,lee,lee_oc,0.0,3,gelu,skewness,10.20.12.248,41952,3,-12.714691518499189,-17.49589506475939,-4.781203546260203,0.1001592949032783,-0.1549737304449081,-0.2551330253481864,0.2775996711878339,0.2215559286799392,-0.056043742507894706,-2.406940198447315,-2.0454941533931876,0.3614460450541275,-0.1306302547454834,-0.1052093133330345,0.025420941412448897,0.22301685162351,0.2340289437914767,0.011012092167966697
Solar1,24,lee,lee_oc,0.0,3,gelu,std,10.20.12.248,41952,3,-21.031963447230787,-12.87778235859115,8.154181088639637,-0.1762834340333938,-0.0081363478675484,0.1681470861658454,0.2411747256007119,0.2353155119112566,-0.0058592136894553,-2.337359985574985,-2.1262351207561654,0.21112486481881954,-0.0886409282684326,-0.0354297645390033,0.0532111637294293,0.2444378522693562,0.2261320240043644,-0.018305828264991775
Solar1,24,lee,lee_oc,0.0,3,gelu,turbulence_score,10.20.12.248,41952,3,-21.1987776882382,-12.201320771736732,8.997456916501466,-0.2310197949409485,0.0406793802976608,0.2716991752386093,0.2358113509192645,0.2407799371432236,0.004968586223959098,-2.424778034774489,-2.0108772159464556,0.4139008188280333,-0.1278630197048187,-0.0805584490299224,0.047304570674896296,0.2358113509192645,0.2278878840356616,-0.007923466883602903
Solar1,24,lee,lee_oc,0.0,3,gelu,volatility,10.20.12.248,41952,3,-22.110664983452732,-12.509917887184256,9.600747096268476,-0.1947081536054611,-0.1570986807346344,0.03760947287082669,0.2444829578278451,0.2050184788951566,-0.03946447893268851,-2.5360199438121107,-1.9001507637547292,0.6358691800573815,-0.0387172996997833,-0.0800812989473342,-0.04136399924755091,0.248526863084922,0.217726771704597,-0.030800091380324995
Solar1,24,softsign,bounded_sign,0.0,1,gelu,anomaly_density_intensity,10.20.12.248,41952,3,-0.7924365137584213,-0.6816990289988374,0.11073748475958389,0.1292749494314193,0.0499557219445705,-0.07931922748684879,0.4719235364396654,0.4833248687997291,0.011401332360063687,-0.2118149949656592,-0.3781932147345678,-0.1663782197689086,0.042428620159626,0.07020203769207,0.027773417532443993,0.4931103146156909,0.4217877094972067,-0.0713226051184842
Solar1,24,softsign,bounded_sign,0.0,1,gelu,cv,10.20.12.248,41952,3,-0.8178746165318905,-0.5765599824472359,0.2413146340846546,0.0252179242670536,0.1004741713404655,0.0752562470734119,0.4678913487203642,0.4993415276558384,0.03145017893547419,-0.2280435560825871,-0.4411514314295683,-0.2131078753469812,-0.0198728572577238,0.0851919874548912,0.10506484471261501,0.4572931386402889,0.3991805677494878,-0.05811257089080113
Solar1,24,softsign,bounded_sign,0.0,1,gelu,kurtosis,10.20.12.248,41952,3,-0.9073897543252588,-0.7236718552344013,0.18371789909085756,0.0104892197996377,0.1400045305490493,0.12951531074941158,0.4439798824456159,0.4993034271384787,0.05532354469286277,-0.217016022264329,-0.2557245011675705,-0.0387084789032415,-0.0075589586049318,0.0723294019699096,0.0798883605748414,0.465248742652851,0.4770130955697966,0.011764352916945608
Solar1,24,softsign,bounded_sign,0.0,1,gelu,max_abs_change,10.20.12.248,41952,3,-0.9042536200856192,-0.6149873922343152,0.28926622785130396,0.0700137913227081,0.0907831639051437,0.020769372582435594,0.4476784476784476,0.4915716999050332,0.04389325222658558,-0.2391416411611257,-0.2079773673362279,0.03116427382489781,0.0425909087061882,-0.0030422296840697,-0.0456331383902579,0.4663124663124663,0.4564339981006647,-0.009878468211801605
Solar1,24,softsign,bounded_sign,0.0,1,gelu,mean,10.20.12.248,41952,3,-0.5211756132940533,-1.017952156783563,-0.4967765434895097,0.1488310545682907,-0.0292578786611557,-0.1780889332294464,0.5223601428328516,0.420045045045045,-0.10231509778780662,-0.2418297754175203,-0.2281520569098523,0.013677718507667996,0.0778241157531738,-0.0285145379602909,-0.1063386537134647,0.4883523210338378,0.4582467082467082,-0.030105612787129588
Solar1,24,softsign,bounded_sign,0.0,1,gelu,mean_abs_change,10.20.12.248,41952,3,-0.746612136406676,-0.6928339249972795,0.05377821140939654,0.113076165318489,0.0692810863256454,-0.0437950789928436,0.4751555240570124,0.4879761904761904,0.012820666419178006,-0.3170836005551477,-0.2110224606165428,0.10606113993860491,0.0836922004818916,-0.0311730615794658,-0.1148652620613574,0.4553901882037955,0.4653571428571428,0.009966954653347293
Solar1,24,softsign,bounded_sign,0.0,1,gelu,range,10.20.12.248,41952,3,-0.5267324542144245,-0.9521773248765448,-0.42544487066212033,0.1600643843412399,-0.0522812418639659,-0.2123456262052058,0.5206484332548451,0.4289308176100629,-0.0917176156447822,-0.1972002011052316,-0.2473789427515864,-0.0501787416463548,0.0776752680540084,0.007055674213916,-0.0706195938400924,0.5094185835899293,0.4581761006289308,-0.05124248296099848
Solar1,24,softsign,bounded_sign,0.0,1,gelu,skewness,10.20.12.248,41952,3,-0.8082245142305491,-0.6308543914165039,0.17737012281404518,0.0096036596223711,0.138608232140541,0.12900457251816988,0.4665164198325821,0.5038455244640812,0.03732910463149908,-0.2200059698033465,-0.3326446162391507,-0.11263864643580421,-0.0064563271589577,0.0723658353090286,0.0788221624679863,0.4622504829362524,0.4465717558501064,-0.015678727086146038
Solar1,24,softsign,bounded_sign,0.0,1,gelu,std,10.20.12.248,41952,3,-0.5419758745570123,-1.0402627563395217,-0.49828688178250935,0.1589531898498535,-0.067979410290718,-0.22693260014057148,0.5340450086555106,0.4186110600771633,-0.11543394857834732,-0.2004111154351374,-0.296439859344185,-0.09602874390904759,0.0859515368938446,0.011322483420372,-0.07462905347347261,0.5073090979034429,0.4500275583318023,-0.057281539571640616
Solar1,24,softsign,bounded_sign,0.0,1,gelu,turbulence_score,10.20.12.248,41952,3,-0.5607816676995797,-0.7851832293527297,-0.22440156165314995,0.1629642099142074,0.0062366630882024,-0.156727546826005,0.5126427929662432,0.4509653004938747,-0.06167749247236848,-0.1989342897020991,-0.3322910217923916,-0.13335673209029253,0.094007983803749,0.0098645230755209,-0.0841434607282281,0.520857399563599,0.4285164517991148,-0.0923409477644842
Solar1,24,softsign,bounded_sign,0.0,1,gelu,volatility,10.20.12.248,41952,3,-0.7519260686142978,-0.7138448742341243,0.03808119438017343,0.1589509099721908,0.0057017300277948,-0.153249179944396,0.5038705950317736,0.4722168190365039,-0.03165377599526964,-0.1412668966194981,-0.4098600546515494,-0.2685931580320513,0.0875845029950141,0.037032525986433,-0.05055197700858109,0.5441941074523396,0.3984957530960254,-0.14569835435631423
Solar1,24,tanh,bounded_sign,0.0,1,gelu,anomaly_density_intensity,10.20.12.248,83904,3,-0.9566607191520488,-0.9498687003225534,0.0067920188294953165,0.1344147622585296,0.0725914314389228,-0.06182333081960681,0.4789159027500996,0.4599171998494543,-0.018998702900645315,-0.24729052162592,-0.3366561243568869,-0.08936560273096691,0.040546353906393,0.0932582020759582,0.052711848169565194,0.4779194898365883,0.4459080834692426,-0.032011406367345674
Solar1,24,tanh,bounded_sign,0.0,1,gelu,cv,10.20.12.248,83904,3,-0.9564858014732084,-0.9114585744429852,0.045027227030223216,0.0509091392159462,0.1242611110210418,0.0733519718050956,0.487556916313393,0.450907228563067,-0.03664968775032601,-0.2923534370962658,-0.3845404221696656,-0.09218698507339979,-0.0381451807916164,0.1425864398479461,0.1807316206395625,0.4344088553933113,0.431592039800995,-0.002816815592316335
Solar1,24,tanh,bounded_sign,0.0,1,gelu,kurtosis,10.20.12.248,83904,3,-0.8734523504713545,-0.9957917507592646,-0.12233940028791013,0.0841920375823974,0.1491720229387283,0.0649799853563309,0.4829609023011097,0.4746911860313922,-0.008269716269717509,-0.2473923686477315,-0.2543817836379271,-0.006989414990195564,-0.0320311076939106,0.0987329632043838,0.1307640708982944,0.4604336125306159,0.475619949846754,0.01518633731613811
Solar1,24,tanh,bounded_sign,0.0,1,gelu,max_abs_change,10.20.12.248,83904,3,-0.9179794402152408,-0.8862793250486017,0.031700115166639065,0.1351364105939865,0.0708554163575172,-0.06428099423646931,0.4819572579703375,0.4646248812915479,-0.01733237667878962,-0.2096992322186022,-0.2617340715039586,-0.052034839285356405,0.0352348312735557,0.0029792999848723,-0.0322555312886834,0.4864338822063918,0.4385090218423552,-0.04792486036403659
Solar1,24,tanh,bounded_sign,0.0,1,gelu,mean,10.20.12.248,83904,3,-0.9398708750097268,-0.7985478623482096,0.14132301266151714,0.1445760726928711,0.0900802761316299,-0.05449579656124119,0.4816253361219002,0.4864864864864865,0.004861150364586286,-0.2569100527178597,-0.2265565135426714,0.03035353917518832,0.0793303325772285,-0.0184082482010126,-0.0977385807782411,0.4782534465832942,0.4722799722799722,-0.005973474303322013
Solar1,24,tanh,bounded_sign,0.0,1,gelu,mean_abs_change,10.20.12.248,83904,3,-0.8578125507322595,-0.7766882214294203,0.0811243293028392,0.1411891877651214,0.1013215780258178,-0.0398676097393036,0.4723600283486889,0.5037023977433004,0.03134236939461149,-0.270324747283976,-0.2756354837352021,-0.005310736451226095,0.118368349969387,-0.0142568089067935,-0.1326251588761805,0.4825970548862115,0.445815702867889,-0.0367813520183225
Solar1,24,tanh,bounded_sign,0.0,1,gelu,range,10.20.12.248,83904,3,-0.9932656798941448,-0.8203543418078815,0.17291133808626336,0.1332701593637466,0.0783169940114021,-0.054953165352344485,0.4866288308740068,0.4862159329140461,-0.0004128979599607452,-0.2097774591318963,-0.2317012198762794,-0.021923760744383097,0.0678400918841362,0.0194421056658029,-0.0483979862183333,0.5002043132803632,0.4781970649895178,-0.022007248290845383
Solar1,24,tanh,bounded_sign,0.0,1,gelu,skewness,10.20.12.248,83904,3,-0.8334846349380347,-0.933162217571372,-0.09967758263333726,0.1032996475696563,0.1491985023021698,0.0458988547325135,0.5019703432866138,0.4708641675765296,-0.031106175710084227,-0.2496734818019036,-0.3155900593876906,-0.06591657758578698,-0.0209385454654693,0.0969010218977928,0.11783956736326211,0.4569165143205362,0.4555380322698046,-0.0013784820507315998
Solar1,24,tanh,bounded_sign,0.0,1,gelu,std,10.20.12.248,83904,3,-0.971155203810826,-0.8373837511486437,0.13377145266218227,0.1536312699317932,0.0490989238023757,-0.1045323461294175,0.49349129735264,0.4729432266348711,-0.02054807071776893,-0.2255855184035824,-0.2673094135513366,-0.04172389514775418,0.0884179696440696,0.0438594743609428,-0.0445584952831268,0.4946126468724099,0.4732183802623131,-0.0213942666100968
Solar1,24,tanh,bounded_sign,0.0,1,gelu,turbulence_score,10.20.12.248,83904,3,-0.9572454172870826,-0.8286111570740898,0.12863426021299273,0.1404726058244705,0.078419029712677,-0.06205357611179349,0.4938223181015885,0.4700147521005708,-0.023807566001017688,-0.2247084379790717,-0.2996549891852144,-0.07494655120614269,0.0778641626238823,0.0406556688249111,-0.0372084937989712,0.5016016212329215,0.4547816047719838,-0.0468200164609377
Solar1,24,tanh,bounded_sign,0.0,1,gelu,volatility,10.20.12.248,83904,3,-1.0007972803003653,-0.8889828883168288,0.11181439198353649,0.1505438685417175,0.054241769015789,-0.0963020995259285,0.5062969381860196,0.4521169681644297,-0.05417997002158992,-0.1789230322393175,-0.3691965358130563,-0.1902735035737388,0.1094435378909111,0.0876067951321601,-0.021836742758751,0.5265742345465049,0.4339946832652532,-0.09257955128125167
Solar1,24,tanh_sin,sin_perturb,0.01,1,tanh,anomaly_density_intensity,10.20.12.248,41952,3,-0.2306611179981633,-0.1854293652575281,0.045231752740635206,0.010968810878694,-0.0207145903259515,-0.0316834012046455,0.5244176706827309,0.5516158360195057,0.02719816533677477,-0.0964644923763033,-0.0796729726545155,0.0167915197217878,0.0372045747935771,-0.0224305391311645,-0.05963511392474159,0.5074698795180723,0.4891313331680304,-0.018338546350041895
Solar1,24,tanh_sin,sin_perturb,0.01,1,tanh,cv,10.20.12.248,41952,3,-0.2669675126643037,-0.1245562896962217,0.14241122296808198,0.0368563830852508,-0.0183822512626647,-0.0552386343479155,0.5268487988695243,0.5561164764413228,0.02926767757179849,-0.0492168068280992,-0.0898435627077648,-0.040626755879665605,0.0368009731173515,-0.0404006838798522,-0.07720165699720369,0.5400376825247292,0.45976002341235,-0.08027765911237916
