stage,dataset,pred_len,config_name,activation,output_activation,perturb_amplitude,perturb_frequency,perturb_phase,activation_signature,placement,seed,batch_size,train_epochs,patch_len,stride,d_layers,factor,learning_rate,features,model,data,root_path,data_path,target,freq,enc_in,c_out,seq_len,label_len,e_layers,d_model,n_heads,d_ff,dropout,fc_dropout,lradj,pct_start,mse,mae,summary_path,setting,config_path,pred_path,true_path,run_id,server_id,server_ip
stage2,ETTh2,336,gelu_ffn_outtanh,gelu,tanh,0.0,1.0,0.0,act=gelu|ffn=gelu|out=tanh|a=0,ffn_outtanh,2024,128,20,16,8,1,1,0.0001,M,PatchTST,ETTh2,../../lee_ocil/ETT-small/,ETTh2.csv,OT,h,7,7,336,48,3,16,4,128,0.3,0.3,type3,0.3,0.337920993566513,0.3867063820362091,patchtst_remote_results/stage2_actfix_20260521/10.21.53.82/results/summary.csv,ETTh2_pl336_gelu_ffn_outtanh_s2024_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_gelu_ffn_outtanh_s2024_0,./results/ETTh2_pl336_gelu_ffn_outtanh_s2024_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_gelu_ffn_outtanh_s2024_0/config.json,./results/ETTh2_pl336_gelu_ffn_outtanh_s2024_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_gelu_ffn_outtanh_s2024_0/pred.npy,./results/ETTh2_pl336_gelu_ffn_outtanh_s2024_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_gelu_ffn_outtanh_s2024_0/true.npy,patchtst_stage2_20260521_actfix,4090-82,10.21.53.82
stage2,ETTh2,336,gelu_ffn_outtanh,gelu,tanh,0.0,1.0,0.0,act=gelu|ffn=gelu|out=tanh|a=0,ffn_outtanh,2025,128,20,16,8,1,1,0.0001,M,PatchTST,ETTh2,../../lee_ocil/ETT-small/,ETTh2.csv,OT,h,7,7,336,48,3,16,4,128,0.3,0.3,type3,0.3,0.3394652903079986,0.3881032168865204,patchtst_remote_results/stage2_actfix_20260521/10.21.53.113/results/summary.csv,ETTh2_pl336_gelu_ffn_outtanh_s2025_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_gelu_ffn_outtanh_s2025_0,./results/ETTh2_pl336_gelu_ffn_outtanh_s2025_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_gelu_ffn_outtanh_s2025_0/config.json,./results/ETTh2_pl336_gelu_ffn_outtanh_s2025_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_gelu_ffn_outtanh_s2025_0/pred.npy,./results/ETTh2_pl336_gelu_ffn_outtanh_s2025_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_gelu_ffn_outtanh_s2025_0/true.npy,patchtst_stage2_20260521_actfix,4090-113,10.21.53.113
stage2,ETTh2,336,gelu_ffn_outtanh,gelu,tanh,0.0,1.0,0.0,act=gelu|ffn=gelu|out=tanh|a=0,ffn_outtanh,2026,128,20,16,8,1,1,0.0001,M,PatchTST,ETTh2,../../lee_ocil/ETT-small/,ETTh2.csv,OT,h,7,7,336,48,3,16,4,128,0.3,0.3,type3,0.3,0.3345776498317718,0.3830538988113403,patchtst_remote_results/stage2_actfix_20260521/10.21.53.142/results/summary.csv,ETTh2_pl336_gelu_ffn_outtanh_s2026_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_gelu_ffn_outtanh_s2026_0,./results/ETTh2_pl336_gelu_ffn_outtanh_s2026_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_gelu_ffn_outtanh_s2026_0/config.json,./results/ETTh2_pl336_gelu_ffn_outtanh_s2026_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_gelu_ffn_outtanh_s2026_0/pred.npy,./results/ETTh2_pl336_gelu_ffn_outtanh_s2026_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_gelu_ffn_outtanh_s2026_0/true.npy,patchtst_stage2_20260521_actfix,4090-142,10.21.53.142
stage2,ETTh2,336,tanh_ffn_outtanh,tanh,tanh,0.0,1.0,0.0,act=tanh|ffn=tanh|out=tanh|a=0,ffn_outtanh,2024,128,20,16,8,1,1,0.0001,M,PatchTST,ETTh2,../../lee_ocil/ETT-small/,ETTh2.csv,OT,h,7,7,336,48,3,16,4,128,0.3,0.3,type3,0.3,0.3394889831542969,0.3855921924114227,patchtst_remote_results/stage2_actfix_20260521/10.21.53.162/results/summary.csv,ETTh2_pl336_tanh_ffn_outtanh_s2024_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_tanh_ffn_outtanh_s2024_0,./results/ETTh2_pl336_tanh_ffn_outtanh_s2024_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_tanh_ffn_outtanh_s2024_0/config.json,./results/ETTh2_pl336_tanh_ffn_outtanh_s2024_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_tanh_ffn_outtanh_s2024_0/pred.npy,./results/ETTh2_pl336_tanh_ffn_outtanh_s2024_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_tanh_ffn_outtanh_s2024_0/true.npy,patchtst_stage2_20260521_actfix,4090-162,10.21.53.162
stage2,ETTh2,336,tanh_ffn_outtanh,tanh,tanh,0.0,1.0,0.0,act=tanh|ffn=tanh|out=tanh|a=0,ffn_outtanh,2025,128,20,16,8,1,1,0.0001,M,PatchTST,ETTh2,../../lee_ocil/ETT-small/,ETTh2.csv,OT,h,7,7,336,48,3,16,4,128,0.3,0.3,type3,0.3,0.3442534506320953,0.3886013329029083,patchtst_remote_results/stage2_actfix_20260521/10.21.53.82/results/summary.csv,ETTh2_pl336_tanh_ffn_outtanh_s2025_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_tanh_ffn_outtanh_s2025_0,./results/ETTh2_pl336_tanh_ffn_outtanh_s2025_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_tanh_ffn_outtanh_s2025_0/config.json,./results/ETTh2_pl336_tanh_ffn_outtanh_s2025_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_tanh_ffn_outtanh_s2025_0/pred.npy,./results/ETTh2_pl336_tanh_ffn_outtanh_s2025_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_tanh_ffn_outtanh_s2025_0/true.npy,patchtst_stage2_20260521_actfix,4090-82,10.21.53.82
stage2,ETTh2,336,tanh_ffn_outtanh,tanh,tanh,0.0,1.0,0.0,act=tanh|ffn=tanh|out=tanh|a=0,ffn_outtanh,2026,128,20,16,8,1,1,0.0001,M,PatchTST,ETTh2,../../lee_ocil/ETT-small/,ETTh2.csv,OT,h,7,7,336,48,3,16,4,128,0.3,0.3,type3,0.3,0.3384269475936889,0.3857076466083526,patchtst_remote_results/stage2_actfix_20260521/10.21.53.113/results/summary.csv,ETTh2_pl336_tanh_ffn_outtanh_s2026_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_tanh_ffn_outtanh_s2026_0,./results/ETTh2_pl336_tanh_ffn_outtanh_s2026_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_tanh_ffn_outtanh_s2026_0/config.json,./results/ETTh2_pl336_tanh_ffn_outtanh_s2026_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_tanh_ffn_outtanh_s2026_0/pred.npy,./results/ETTh2_pl336_tanh_ffn_outtanh_s2026_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_tanh_ffn_outtanh_s2026_0/true.npy,patchtst_stage2_20260521_actfix,4090-113,10.21.53.113
stage2,ETTh2,336,tanh_sin001_ffn_outtanh,tanh_sin,tanh,0.01,1.0,0.0,act=tanh_sin|ffn=tanh_sin|out=tanh|a=0.01,ffn_outtanh,2024,128,20,16,8,1,1,0.0001,M,PatchTST,ETTh2,../../lee_ocil/ETT-small/,ETTh2.csv,OT,h,7,7,336,48,3,16,4,128,0.3,0.3,type3,0.3,0.3395236134529114,0.3856055736541748,patchtst_remote_results/stage2_actfix_20260521/10.21.53.142/results/summary.csv,ETTh2_pl336_tanh_sin001_ffn_outtanh_s2024_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_tanh_sin001_ffn_outtanh_s2024_0,./results/ETTh2_pl336_tanh_sin001_ffn_outtanh_s2024_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_tanh_sin001_ffn_outtanh_s2024_0/config.json,./results/ETTh2_pl336_tanh_sin001_ffn_outtanh_s2024_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_tanh_sin001_ffn_outtanh_s2024_0/pred.npy,./results/ETTh2_pl336_tanh_sin001_ffn_outtanh_s2024_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_tanh_sin001_ffn_outtanh_s2024_0/true.npy,patchtst_stage2_20260521_actfix,4090-142,10.21.53.142
stage2,ETTh2,336,tanh_sin001_ffn_outtanh,tanh_sin,tanh,0.01,1.0,0.0,act=tanh_sin|ffn=tanh_sin|out=tanh|a=0.01,ffn_outtanh,2025,128,20,16,8,1,1,0.0001,M,PatchTST,ETTh2,../../lee_ocil/ETT-small/,ETTh2.csv,OT,h,7,7,336,48,3,16,4,128,0.3,0.3,type3,0.3,0.3442866504192352,0.3885962963104248,patchtst_remote_results/stage2_actfix_20260521/10.21.53.162/results/summary.csv,ETTh2_pl336_tanh_sin001_ffn_outtanh_s2025_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_tanh_sin001_ffn_outtanh_s2025_0,./results/ETTh2_pl336_tanh_sin001_ffn_outtanh_s2025_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_tanh_sin001_ffn_outtanh_s2025_0/config.json,./results/ETTh2_pl336_tanh_sin001_ffn_outtanh_s2025_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_tanh_sin001_ffn_outtanh_s2025_0/pred.npy,./results/ETTh2_pl336_tanh_sin001_ffn_outtanh_s2025_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_tanh_sin001_ffn_outtanh_s2025_0/true.npy,patchtst_stage2_20260521_actfix,4090-162,10.21.53.162
stage2,ETTh2,336,tanh_sin001_ffn_outtanh,tanh_sin,tanh,0.01,1.0,0.0,act=tanh_sin|ffn=tanh_sin|out=tanh|a=0.01,ffn_outtanh,2026,128,20,16,8,1,1,0.0001,M,PatchTST,ETTh2,../../lee_ocil/ETT-small/,ETTh2.csv,OT,h,7,7,336,48,3,16,4,128,0.3,0.3,type3,0.3,0.3384771049022674,0.3857372999191284,patchtst_remote_results/stage2_actfix_20260521/10.21.53.82/results/summary.csv,ETTh2_pl336_tanh_sin001_ffn_outtanh_s2026_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_tanh_sin001_ffn_outtanh_s2026_0,./results/ETTh2_pl336_tanh_sin001_ffn_outtanh_s2026_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_tanh_sin001_ffn_outtanh_s2026_0/config.json,./results/ETTh2_pl336_tanh_sin001_ffn_outtanh_s2026_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_tanh_sin001_ffn_outtanh_s2026_0/pred.npy,./results/ETTh2_pl336_tanh_sin001_ffn_outtanh_s2026_PatchTST_ETTh2_ftM_sl336_ll48_pl336_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_tanh_sin001_ffn_outtanh_s2026_0/true.npy,patchtst_stage2_20260521_actfix,4090-82,10.21.53.82
stage2,ETTh2,720,gelu_ffn_outtanh,gelu,tanh,0.0,1.0,0.0,act=gelu|ffn=gelu|out=tanh|a=0,ffn_outtanh,2024,128,20,16,8,1,1,0.0001,M,PatchTST,ETTh2,../../lee_ocil/ETT-small/,ETTh2.csv,OT,h,7,7,336,48,3,16,4,128,0.3,0.3,type3,0.3,0.383218914270401,0.4234017431735992,patchtst_remote_results/stage2_actfix_20260521/10.21.53.113/results/summary.csv,ETTh2_pl720_gelu_ffn_outtanh_s2024_PatchTST_ETTh2_ftM_sl336_ll48_pl720_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_gelu_ffn_outtanh_s2024_0,./results/ETTh2_pl720_gelu_ffn_outtanh_s2024_PatchTST_ETTh2_ftM_sl336_ll48_pl720_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_gelu_ffn_outtanh_s2024_0/config.json,./results/ETTh2_pl720_gelu_ffn_outtanh_s2024_PatchTST_ETTh2_ftM_sl336_ll48_pl720_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_gelu_ffn_outtanh_s2024_0/pred.npy,./results/ETTh2_pl720_gelu_ffn_outtanh_s2024_PatchTST_ETTh2_ftM_sl336_ll48_pl720_dm16_nh4_el3_dl1_df128_fc1_ebtimeF_dtTrue_patchtst_stage2_20260521_actfix_gelu_ffn_outtanh_s2024_0/true.npy,patchtst_stage2_20260521_actfix,4090-113,10.21.53.113
