dataset,pred_len,activation,activation_family,amplitude,lee_type,baseline_activation,factor,source_host,sample_count,seed_count,relative_target_mse_change_mean_low,relative_target_mse_change_mean_high,relative_target_mse_change_mean_high_minus_low,aggregate_relative_target_mse_change_low,aggregate_relative_target_mse_change_high,aggregate_relative_target_mse_change_high_minus_low,target_win_rate_low,target_win_rate_high,target_win_rate_high_minus_low,relative_all_mse_change_mean_low,relative_all_mse_change_mean_high,relative_all_mse_change_mean_high_minus_low,aggregate_relative_all_mse_change_low,aggregate_relative_all_mse_change_high,aggregate_relative_all_mse_change_high_minus_low,all_win_rate_low,all_win_rate_high,all_win_rate_high_minus_low
Solar5,96,tanh_sin,sin_perturb,0.1,1,tanh,volatility,10.21.53.162,41760,3,-0.1557149145252847,-0.3213314761389336,-0.1656165616136489,0.0125813474878668,0.0083231767639517,-0.0042581707239151,0.5366922234392114,0.4836863890917945,-0.0530058343474169,-0.1208381839958643,-0.1570352037254276,-0.036197019729563296,-0.0187164787203073,-0.0007551221642643,0.017961356556043,0.4900739320920044,0.4547114682249817,-0.035362463867022687
Solar1,24,tanh,bounded_sign,0.0,1,gelu,anomaly_density_intensity,10.21.53.142,41952,3,,,,,,,,,,,,,,,,,,
Solar1,24,tanh,bounded_sign,0.0,1,gelu,cv,10.21.53.142,41952,3,,,,,,,,,,,,,,,,,,
Solar1,24,tanh,bounded_sign,0.0,1,gelu,kurtosis,10.21.53.142,41952,3,,,,,,,,,,,,,,,,,,
Solar1,24,tanh,bounded_sign,0.0,1,gelu,max_abs_change,10.21.53.142,41952,3,,,,,,,,,,,,,,,,,,
Solar1,24,tanh,bounded_sign,0.0,1,gelu,mean,10.21.53.142,41952,3,,,,,,,,,,,,,,,,,,
Solar1,24,tanh,bounded_sign,0.0,1,gelu,mean_abs_change,10.21.53.142,41952,3,,,,,,,,,,,,,,,,,,
Solar1,24,tanh,bounded_sign,0.0,1,gelu,skewness,10.21.53.142,41952,3,,,,,,,,,,,,,,,,,,
Solar1,24,tanh,bounded_sign,0.0,1,gelu,std,10.21.53.142,41952,3,,,,,,,,,,,,,,,,,,
Solar1,24,tanh,bounded_sign,0.0,1,gelu,turbulence_score,10.21.53.142,41952,3,,,,,,,,,,,,,,,,,,
Solar1,24,tanh,bounded_sign,0.0,1,gelu,volatility,10.21.53.142,41952,3,,,,,,,,,,,,,,,,,,
Solar1,24,tanh_cos,cos_perturb,0.01,1,tanh,anomaly_density_intensity,10.21.53.142,41952,3,-0.2699797012975287,-0.3582099279123156,-0.08823022661478691,0.0011168796336278,0.0267010368406772,0.025584157207049398,0.5154352398398806,0.4988637722760435,-0.016571467563837095,-0.0517683483952799,-0.0336537382440209,0.018114610151258995,0.0194575823843479,-0.0219771582633256,-0.041434740647673496,0.52479815455594,0.5427580432962564,0.0179598887403164
Solar1,24,tanh_cos,cos_perturb,0.01,1,tanh,cv,10.21.53.142,41952,3,-0.3072520864523546,-0.3071567946264271,9.529182592749041e-05,0.0164917260408401,0.0209316443651914,0.0044399183243513,0.5136002444987775,0.5011048367296833,-0.012495407769094191,-0.0469260474464058,-0.0451966626859187,0.0017293847604870974,0.0382595881819725,-0.0380484573543071,-0.0763080455362796,0.5427872860635696,0.5329405024961126,-0.009846783567457051
Solar1,24,tanh_cos,cos_perturb,0.01,1,tanh,kurtosis,10.21.53.142,41952,3,-0.317803346044432,-0.2360613825274353,0.0817419635169967,0.0336130894720554,-0.0138585995882749,-0.0474716890603303,0.5160683576956148,0.5268465521940583,0.010778194498443527,-0.0384273415596417,-0.0640403683583936,-0.02561302679875191,0.0537102743983268,-0.0412524826824665,-0.0949627570807933,0.5515907136715391,0.5122649223221586,-0.03932579134938052
Solar1,24,tanh_cos,cos_perturb,0.01,1,tanh,max_abs_change,10.21.53.142,41952,3,-0.309852825315819,-0.1658800847900028,0.14397274052581618,0.0085248984396457,0.0182659346610307,0.009741036221385,0.5145394465097067,0.5608974358974359,0.04635798938772917,-0.0399132906602422,-0.0513363604220033,-0.0114230697617611,0.0117636127397418,0.0180496126413345,0.0062859999015926985,0.5438661710037175,0.5352564102564102,-0.008609760747307238
Solar1,24,tanh_cos,cos_perturb,0.01,1,tanh,mean,10.21.53.142,41952,3,-0.2614748410349348,-0.33301833543579,-0.07154349440085522,-0.0079311141744256,-0.0159955937415361,-0.008064479567110499,0.5095238095238095,0.5152671755725191,0.005743366048709619,-0.0526132916726326,-0.0449160618428822,0.0076972298297504,-0.0287634022533893,0.0592070892453193,0.0879704914987086,0.5241854636591479,0.5747642568477773,0.050578793188629456
Solar1,24,tanh_cos,cos_perturb,0.01,1,tanh,mean_abs_change,10.21.53.142,41952,3,-0.2893422325022668,-0.3863775949205587,-0.09703536241829186,0.0022783554159104,0.0104764532297849,0.0081980978138745,0.5173196317704988,0.5220883534136547,0.004768721643155893,-0.0427433294855998,-0.070191049599982,-0.0274477201143822,-0.0019251256017014,-0.0088473381474614,-0.00692221254576,0.5400556625990152,0.5249569707401033,-0.015098691858911883
