dataset,pred_len,features,target,activation,encoder_activation,decoder_activation,output_activation,activation_signature,activation_family,amplitude,lee_type,baseline_activation,baseline_activation_signature,factor,factor_bin,sample_count,seed_count,baseline_target_mse_mean,activation_target_mse_mean,target_mse_delta_mean,aggregate_relative_target_mse_change,relative_target_mse_change_mean,target_win_rate,baseline_all_mse_mean,activation_all_mse_mean,all_mse_delta_mean,aggregate_relative_all_mse_change,relative_all_mse_change_mean,all_win_rate
Solar1,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,mean,mid,21538,3,0.1654835,0.17249154,-0.007008031,-0.04234882,-0.2748488881582509,0.48890333364286376,0.23540021,0.24509016,-0.009689942,-0.041163694,-0.14083711146631295,0.4497167796452781
Solar1,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,mean,high,4454,3,0.098599374,0.09967791,-0.0010785386,-0.010938595,-0.4109139255465851,0.44431971261787157,0.2014568,0.2118155,-0.010358706,-0.051418994,-0.15654810389251642,0.4528513695554558
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,mean,low,12089,3,0.32655093,0.27135476,0.055196166,0.16902775,-0.30756315827642366,0.5864835801141534,0.20573427,0.18196347,0.023770794,0.11554125,-0.05568897473948287,0.5725039291918272
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,mean,mid,6277,3,0.39843455,0.34773457,0.05069998,0.12724794,-0.22302382781176275,0.5757527481280866,0.24392197,0.22026467,0.023657292,0.096987136,-0.012148164331928796,0.5736816950772662
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,mean,high,23394,3,0.22630967,0.21389449,0.012415186,0.05485928,-0.31631204834320087,0.5185945114131829,0.17680101,0.16887857,0.007922441,0.04480993,-0.15154223049052298,0.5102162947764384
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,mean,low,12111,3,0.32616138,0.29542267,0.030738711,0.09424387,-0.6226006779460349,0.5803814713896458,0.20561515,0.19248478,0.013130367,0.06385895,-0.13209677607310824,0.5864090496243085
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,mean,mid,6255,3,0.39944163,0.36568585,0.03375578,0.08450741,-0.3201507973467014,0.5565147881694644,0.24428691,0.22782794,0.016458973,0.067375585,-0.09795792801871443,0.5733013589128697
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,mean,high,23394,3,0.22630967,0.22051582,0.0057938546,0.025601445,-0.29056831296399965,0.5259895699752073,0.17680101,0.17185621,0.0049448013,0.027968174,-0.15771605165503763,0.5174403693254681
Solar5,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,mean,low,12016,3,0.29658863,0.28394806,0.012640566,0.042619858,-0.3577508869602534,0.474034620505992,0.19258465,0.18627915,0.006305501,0.03274145,-0.18595401068115036,0.44607190412782954
Solar5,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,mean,mid,6350,3,0.36242834,0.36362377,-0.0011954308,-0.003298392,-0.2804184064801093,0.5086614173228347,0.2271102,0.22533499,0.00177522,0.007816558,-0.11146707818772211,0.5020472440944882
Solar5,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,mean,high,23394,3,0.22051582,0.21071726,0.009798557,0.04443471,-0.3124328828010062,0.527442934085663,0.17185621,0.16619565,0.0056605637,0.03293779,-0.1422189533556228,0.5307343763358126
Solar1,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,std,low,16914,3,0.26250827,0.24925855,0.013249725,0.050473552,-0.2079696126163391,0.5514366796736432,0.2669673,0.25920072,0.0077665746,0.029091857,-0.09986813730421115,0.5200425682866264
Solar1,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,std,mid,23397,3,0.15134704,0.13412109,0.017225951,0.11381756,-0.3069971813862692,0.5356242253280336,0.20532075,0.20040493,0.0049158186,0.023942143,-0.11250187549620318,0.5131854511262127
Solar1,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,std,high,1449,3,0.04937395,0.041982036,0.0073919147,0.14971285,0.09289510403049556,0.6514837819185645,0.19480528,0.19705196,-0.0022466779,-0.011532942,-0.04007349017513575,0.47342995169082125
Solar1,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,std,low,16914,3,0.26250827,0.2483051,0.014203176,0.054105632,-0.18890607812988233,0.533759016199598,0.2669673,0.26008302,0.006884277,0.025786966,-0.1039782670751446,0.48622442946671396
Solar1,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,std,mid,23397,3,0.15134704,0.13541955,0.015927494,0.10523822,-0.24971514676060755,0.5431465572509296,0.20532075,0.20081761,0.004503131,0.021932177,-0.09720279766744631,0.512544343291875
Solar1,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,std,high,1449,3,0.04937395,0.04393826,0.0054356903,0.11009227,0.19255207308213432,0.7405106970324362,0.19480528,0.20002913,-0.0052238554,-0.02681578,-0.07439103217607812,0.4858523119392685
Solar1,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,std,low,16914,3,0.2483051,0.25311613,-0.0048110336,-0.019375492,-0.15016013760528593,0.5034291119782429,0.26008302,0.25599486,0.0040881634,0.015718685,-0.05393825237807182,0.5224665957195223
Solar1,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,std,mid,23397,3,0.13541955,0.14042762,-0.0050080717,-0.036981896,-0.26348000111938247,0.49331110826174296,0.20081761,0.21065097,-0.009833351,-0.048966575,-0.13204114965961564,0.4563832970038894
Solar1,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,std,high,1449,3,0.04393826,0.052720144,-0.008781884,-0.19986872,-0.6589195341782847,0.37612146307798483,0.20002913,0.2161102,-0.016081065,-0.08039361,-0.25071181338250326,0.42167011732229126
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,std,low,10943,3,0.32795817,0.2740586,0.053899556,0.16434887,-0.2560091540156695,0.587590240336288,0.20368773,0.18182896,0.021858767,0.107315086,-0.06003016037689305,0.5667550031983917
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,std,mid,4408,3,0.41865832,0.3558842,0.06277412,0.14994118,-0.22114158231232203,0.5864337568058077,0.25164795,0.2197284,0.031919554,0.1268421,0.00036310935920218636,0.5803085299455535
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,std,high,26409,3,0.23888238,0.22337928,0.015503094,0.06489844,-0.33100667875696826,0.5233443144382597,0.18236522,0.17322828,0.009136945,0.050102454,-0.13780709319866116,0.5186868113143247
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,std,low,10965,3,0.3273696,0.2907438,0.036625803,0.11187906,-0.45053561691558397,0.5830369357045143,0.20335774,0.18801554,0.015342206,0.075444415,-0.11376566325660196,0.5883264933880529
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,std,mid,4451,3,0.43059856,0.39508775,0.03551081,0.08246848,-0.6193885804658036,0.5895304425971691,0.25765374,0.24174091,0.01591283,0.061760526,-0.090464646360079,0.5832397214109188
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,std,high,26344,3,0.23674212,0.23069525,0.0060468763,0.025542038,-0.32809723467792223,0.5237625265715153,0.18135697,0.17609598,0.005260989,0.029009027,-0.16140531311262796,0.5217886425751594
Solar5,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,std,low,10870,3,0.29212523,0.28288937,0.009235859,0.031616095,-0.3828537654096041,0.46973321067157314,0.1888848,0.1841475,0.0047372878,0.025080303,-0.19775001241542728,0.44268629254829805
Solar5,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,std,mid,4470,3,0.3780419,0.35937884,0.018663049,0.049367674,-0.181625421907029,0.5208053691275167,0.23233962,0.22365694,0.008682683,0.037370652,-0.08742377399715487,0.5046979865771812
Solar5,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,std,high,26420,3,0.23310855,0.22592807,0.007180482,0.03080317,-0.31850720413258976,0.5235049205147615,0.17732458,0.17243598,0.004888594,0.027568622,-0.14114241593168814,0.5259651778955337
Solar1,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,cv,low,19632,3,0.1820082,0.15876578,0.023242429,0.1276999,-0.1791566388698549,0.5636715566422168,0.27771184,0.26974964,0.007962197,0.028670715,-0.07727893043235062,0.5240423797881011
Solar1,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,cv,mid,10101,3,0.2627045,0.24074228,0.02196221,0.08360044,-0.13124734363722565,0.6144936144936145,0.18567191,0.17558919,0.010082722,0.05430397,-0.0447047656606287,0.5707355707355707
Solar1,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,cv,high,12027,3,0.15181766,0.15516701,-0.003349349,-0.022061655,-0.4758354970129296,0.45979878606468777,0.18908595,0.19033599,-0.0012500435,-0.0066109807,-0.20044397958143736,0.4519830381641307
Solar1,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,cv,low,19632,3,0.1820082,0.1641251,0.017883107,0.0982544,-0.17090881642371558,0.5756927465362673,0.27771184,0.27132475,0.0063870847,0.022998964,-0.08817300793263752,0.5170130399348003
Solar1,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,cv,mid,10101,3,0.2627045,0.24043308,0.02227141,0.08477742,-0.1640604316480704,0.5514305514305514,0.18567191,0.17291723,0.012754679,0.06869471,-0.031164814550297612,0.5546975546975547
Solar1,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,cv,high,12027,3,0.15181766,0.14809944,0.0037182271,0.0244914,-0.3114890193932991,0.4936393115490147,0.18908595,0.19241144,-0.0033254921,-0.0175872,-0.17418529878201366,0.42961669576785566
Solar1,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,cv,low,19632,3,0.1641251,0.17275079,-0.008625686,-0.052555557,-0.39129340427702786,0.45069274653626734,0.27132475,0.28089473,-0.009569973,-0.035271287,-0.16193077503233078,0.4583333333333333
Solar1,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,cv,mid,10101,3,0.24043308,0.24705876,-0.006625682,-0.027557282,-0.08923792548370348,0.51994851994852,0.17291723,0.17718986,-0.004272625,-0.024709076,-0.07928649237188704,0.46579546579546577
Solar1,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,cv,high,12027,3,0.14809944,0.14602134,0.002078101,0.014031796,-0.08946205708762225,0.5406169452066184,0.19241144,0.18851915,0.0038922876,0.020228982,-0.0320164598001856,0.53404839111998
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,cv,low,8228,3,0.19317187,0.17254181,0.020630062,0.106796406,-0.23433623732623354,0.5552989790957705,0.18944488,0.17437515,0.015069738,0.07954682,-0.109108197241877,0.5351239669421488
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,cv,mid,17730,3,0.3002669,0.26464826,0.035618633,0.11862324,-0.24524754332036253,0.5351945854483926,0.19396558,0.1787544,0.01521118,0.078422055,-0.09664505209383069,0.5292160180485054
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,cv,high,15802,3,0.30564404,0.27560422,0.030039817,0.09828367,-0.39498153035873207,0.5554993038855841,0.19975576,0.18535809,0.014397666,0.07207635,-0.10653068995713444,0.5487912922414884
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,cv,low,8228,3,0.19317187,0.1738625,0.019309372,0.09995954,-0.15980583759299635,0.5743801652892562,0.18944488,0.17393145,0.015513435,0.08188891,-0.07988320752823605,0.5568789499270783
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,cv,mid,17761,3,0.29990017,0.284232,0.015668184,0.052244663,-0.48801278814810856,0.5229998310905918,0.19377548,0.18817301,0.005602464,0.028912142,-0.14953824337230368,0.5228872248184224
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,cv,high,15771,3,0.3060676,0.2881993,0.01786828,0.05838018,-0.4031410563359409,0.5579861771606113,0.19998121,0.1904383,0.009542912,0.047719043,-0.16415778549988025,0.5658487096569653
Solar5,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,cv,low,8168,3,0.17405431,0.18410398,-0.010049671,-0.057738706,-0.48854730138012326,0.49277668952007836,0.17423111,0.17948465,-0.0052535385,-0.0301527,-0.23976092315626818,0.5107737512242899
Solar5,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,cv,mid,17726,3,0.28148657,0.26654866,0.014937907,0.053067923,-0.21644130812611348,0.5324382263341984,0.18671405,0.17641875,0.010295302,0.055139404,-0.09199590518581999,0.5212117793072323
Solar5,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,cv,high,15866,3,0.29072666,0.27869955,0.012027115,0.041369148,-0.3505201949825731,0.4917433505609479,0.19184658,0.18681201,0.005034566,0.026242668,-0.16892870906176313,0.4760494138409177
Solar1,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,trend,down,1455,3,0.3797348,0.4230602,-0.043325394,-0.11409382,-0.4241586510099221,0.49553264604811,0.24470714,0.23698243,0.0077247024,0.03156713,-0.09926807672578258,0.5140893470790378
Solar1,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,trend,flat,14215,3,0.24120791,0.22239502,0.018812895,0.07799452,-0.16368619748123206,0.5741118536756947,0.2154532,0.20600028,0.009452909,0.04387454,-0.07409494674877237,0.5381639113612381
Solar1,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,trend,up,26090,3,0.15605175,0.13943744,0.016614318,0.10646672,-0.2921370617298567,0.5335760827903411,0.23698471,0.2332472,0.0037375093,0.015771098,-0.1219527720560388,0.5017631276351092
Solar1,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,trend,down,1455,3,0.3797348,0.2839299,0.0958049,0.2522942,-0.0841624347968315,0.6494845360824743,0.24470714,0.2313549,0.01335223,0.054564122,-0.06044904816207833,0.5628865979381443
Solar1,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,trend,flat,14215,3,0.24120791,0.23429485,0.006913066,0.028660195,-0.17912029862593604,0.5352796341892367,0.2154532,0.20941423,0.006038964,0.028029121,-0.09030218591526076,0.5005979599015125
Solar1,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,trend,up,26090,3,0.15605175,0.14136802,0.014683738,0.09409531,-0.23342596215997247,0.5463779225756995,0.23698471,0.23280844,0.004176274,0.017622545,-0.10613782806041083,0.49770026830203146
Solar1,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,trend,down,1455,3,0.2839299,0.38614696,-0.10221705,-0.36000803,-0.5412767072717093,0.2804123711340206,0.2313549,0.24499445,-0.0136395395,-0.058955047,-0.1514859899135704,0.4048109965635739
Solar1,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,trend,flat,14176,3,0.23486733,0.22730109,0.0075662434,0.032214966,-0.054072404042337055,0.5339305869074492,0.20988424,0.20283806,0.007046178,0.033571735,-0.018972400457496385,0.5366111738148984
Solar1,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,trend,up,26129,3,0.14119612,0.14769484,-0.006498724,-0.046026226,-0.3101969669671945,0.48317960886371464,0.23251851,0.24263237,-0.010113865,-0.043497033,-0.1483254212824933,0.45658081059359334
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,trend,down,26392,3,0.29805097,0.2632574,0.034793556,0.11673693,-0.3132328727790711,0.5451652015762353,0.19325934,0.17764392,0.015615419,0.08080033,-0.09882212070834882,0.5365262200666868
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,trend,flat,13631,3,0.24590264,0.21936765,0.02653499,0.10790852,-0.29586545104802076,0.5557919448316337,0.18498224,0.16964065,0.015341595,0.082935505,-0.11501351308824559,0.5487491746753723
Solar5,96,M,Power,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,baseline,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,trend,up,1737,3,0.30217424,0.30448776,-0.0023135245,-0.00765626,-0.12554502296957165,0.5020149683362118,0.3064532,0.30647856,-2.5361776e-05,-8.2759056e-05,-0.06839054495785986,0.47092688543465744
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,trend,down,26392,3,0.29805097,0.27804682,0.020004153,0.06711655,-0.4944195653720608,0.5418687481054865,0.19325934,0.18287894,0.010380402,0.05371229,-0.15633028124864995,0.5488784480145499
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,trend,flat,13631,3,0.24590264,0.2255866,0.02031605,0.08261827,-0.20372003530611102,0.5764067199765242,0.18498224,0.17260636,0.012375876,0.066903055,-0.10593384772257557,0.5607805736923189
Solar5,96,M,Power,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,bounded_sign,0.0,1,gelu,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,trend,up,1737,3,0.30217424,0.351637,-0.049462765,-0.16368955,-0.296365107041351,0.37823834196891193,0.3064532,0.34387562,-0.03742242,-0.12211463,-0.1913109649830894,0.38169257340241797
Solar5,96,M,Power,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,sin_perturb,0.01,1,tanh,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,trend,down,26371,3,0.27757844,0.2624121,0.015166342,0.05463804,-0.2895368572796428,0.5150733760570323,0.18268268,0.17347853,0.009204149,0.050383262,-0.12464486337063364,0.49838838117629214
