model_scope,target_kind,abstain,feature,train_gain_vs_static,train_regret_vs_oracle,fold,eval_name,feature_set,variant
PatchTST-transfer,action,True,input_low_freq_energy_ratio,9.349984459492966e-05,0.0037391450895245776,Informer-fullgrid:ETTh1/336,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_mid_freq_energy_ratio,0.0,0.0038412572813124207,Informer-fullgrid:ETTh1/336,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_high_freq_energy_ratio,0.0,0.0038412572813124207,Informer-fullgrid:ETTh1/336,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_spectral_entropy,0.0,0.0003234530167574841,Informer-fullgrid:ETTh1/336,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_dominant_frequency_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh1/336,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_top3_frequency_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh1/336,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_low_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh1/336,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_mid_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh1/336,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_high_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh1/336,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_spectral_entropy,0.0,0.045528379909535406,Informer-fullgrid:ETTh1/720,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_dominant_frequency_energy_ratio,0.0,0.045528379909535406,Informer-fullgrid:ETTh1/720,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_top3_frequency_energy_ratio,0.0,0.045528379909535406,Informer-fullgrid:ETTh1/720,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_low_freq_energy_ratio,0.0,0.045528379909535406,Informer-fullgrid:ETTh1/720,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_mid_freq_energy_ratio,0.0,0.045528379909535406,Informer-fullgrid:ETTh1/720,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_high_freq_energy_ratio,0.0,0.045528379909535406,Informer-fullgrid:ETTh1/720,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_spectral_entropy,0.0006839261068868097,0.0031449979153868757,Informer-fullgrid:ETTh1/720,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_dominant_frequency_energy_ratio,0.002717926075679509,0.0010932923596575512,Informer-fullgrid:ETTh1/720,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_top3_frequency_energy_ratio,0.00031845692675484615,0.003510467095518839,Informer-fullgrid:ETTh1/720,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_low_freq_energy_ratio,9.349984459492966e-05,0.0037391450895245776,Informer-fullgrid:ETTh1/720,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_mid_freq_energy_ratio,0.0,0.0038412572813124207,Informer-fullgrid:ETTh1/720,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_high_freq_energy_ratio,0.0,0.0038412572813124207,Informer-fullgrid:ETTh1/720,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_spectral_entropy,0.0,0.0003234530167574841,Informer-fullgrid:ETTh1/720,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_dominant_frequency_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh1/720,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_top3_frequency_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh1/720,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_low_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh1/720,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_mid_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh1/720,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_high_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh1/720,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_spectral_entropy,0.0,0.04858274002821955,Informer-fullgrid:ETTh2/24,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_dominant_frequency_energy_ratio,0.0,0.04858274002821955,Informer-fullgrid:ETTh2/24,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_top3_frequency_energy_ratio,0.0,0.04858274002821955,Informer-fullgrid:ETTh2/24,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_low_freq_energy_ratio,0.0,0.04858274002821955,Informer-fullgrid:ETTh2/24,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_mid_freq_energy_ratio,0.0,0.04858274002821955,Informer-fullgrid:ETTh2/24,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_high_freq_energy_ratio,0.0,0.04858274002821955,Informer-fullgrid:ETTh2/24,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_spectral_entropy,0.0006839261068868097,0.0031449979153868757,Informer-fullgrid:ETTh2/24,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_dominant_frequency_energy_ratio,0.002717926075679509,0.0010932923596575512,Informer-fullgrid:ETTh2/24,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_top3_frequency_energy_ratio,0.00031845692675484615,0.003510467095518839,Informer-fullgrid:ETTh2/24,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_low_freq_energy_ratio,9.349984459492966e-05,0.0037391450895245776,Informer-fullgrid:ETTh2/24,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_mid_freq_energy_ratio,0.0,0.0038412572813124207,Informer-fullgrid:ETTh2/24,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_high_freq_energy_ratio,0.0,0.0038412572813124207,Informer-fullgrid:ETTh2/24,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_spectral_entropy,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/24,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_dominant_frequency_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/24,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_top3_frequency_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/24,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_low_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/24,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_mid_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/24,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_high_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/24,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_spectral_entropy,0.0,0.04735427940627115,Informer-fullgrid:ETTh2/48,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_dominant_frequency_energy_ratio,0.0,0.04735427940627115,Informer-fullgrid:ETTh2/48,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_top3_frequency_energy_ratio,0.0,0.04735427940627115,Informer-fullgrid:ETTh2/48,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_low_freq_energy_ratio,0.0,0.04735427940627115,Informer-fullgrid:ETTh2/48,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_mid_freq_energy_ratio,0.0,0.04735427940627115,Informer-fullgrid:ETTh2/48,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_high_freq_energy_ratio,0.0,0.04735427940627115,Informer-fullgrid:ETTh2/48,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_spectral_entropy,0.0006839261068868097,0.0031449979153868757,Informer-fullgrid:ETTh2/48,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_dominant_frequency_energy_ratio,0.002717926075679509,0.0010932923596575512,Informer-fullgrid:ETTh2/48,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_top3_frequency_energy_ratio,0.00031845692675484615,0.003510467095518839,Informer-fullgrid:ETTh2/48,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_low_freq_energy_ratio,9.349984459492966e-05,0.0037391450895245776,Informer-fullgrid:ETTh2/48,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_mid_freq_energy_ratio,0.0,0.0038412572813124207,Informer-fullgrid:ETTh2/48,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_high_freq_energy_ratio,0.0,0.0038412572813124207,Informer-fullgrid:ETTh2/48,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_spectral_entropy,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/48,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_dominant_frequency_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/48,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_top3_frequency_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/48,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_low_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/48,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_mid_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/48,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_high_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/48,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_spectral_entropy,0.0,0.048259793136711755,Informer-fullgrid:ETTh2/168,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_dominant_frequency_energy_ratio,0.0,0.048259793136711755,Informer-fullgrid:ETTh2/168,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_top3_frequency_energy_ratio,0.0,0.048259793136711755,Informer-fullgrid:ETTh2/168,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_low_freq_energy_ratio,0.0,0.048259793136711755,Informer-fullgrid:ETTh2/168,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_mid_freq_energy_ratio,0.0,0.048259793136711755,Informer-fullgrid:ETTh2/168,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_high_freq_energy_ratio,0.0,0.048259793136711755,Informer-fullgrid:ETTh2/168,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_spectral_entropy,0.0006839261068868097,0.0031449979153868757,Informer-fullgrid:ETTh2/168,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_dominant_frequency_energy_ratio,0.002717926075679509,0.0010932923596575512,Informer-fullgrid:ETTh2/168,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_top3_frequency_energy_ratio,0.00031845692675484615,0.003510467095518839,Informer-fullgrid:ETTh2/168,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_low_freq_energy_ratio,9.349984459492966e-05,0.0037391450895245776,Informer-fullgrid:ETTh2/168,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_mid_freq_energy_ratio,0.0,0.0038412572813124207,Informer-fullgrid:ETTh2/168,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_high_freq_energy_ratio,0.0,0.0038412572813124207,Informer-fullgrid:ETTh2/168,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_spectral_entropy,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/168,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_dominant_frequency_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/168,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_top3_frequency_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/168,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_low_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/168,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_mid_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/168,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_high_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/168,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_spectral_entropy,0.0,0.046945943325453335,Informer-fullgrid:ETTh2/336,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_dominant_frequency_energy_ratio,0.0,0.046945943325453335,Informer-fullgrid:ETTh2/336,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_top3_frequency_energy_ratio,0.0,0.046945943325453335,Informer-fullgrid:ETTh2/336,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_low_freq_energy_ratio,0.0,0.046945943325453335,Informer-fullgrid:ETTh2/336,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_mid_freq_energy_ratio,0.0,0.046945943325453335,Informer-fullgrid:ETTh2/336,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_high_freq_energy_ratio,0.0,0.046945943325453335,Informer-fullgrid:ETTh2/336,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_spectral_entropy,0.0006839261068868097,0.0031449979153868757,Informer-fullgrid:ETTh2/336,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_dominant_frequency_energy_ratio,0.002717926075679509,0.0010932923596575512,Informer-fullgrid:ETTh2/336,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_top3_frequency_energy_ratio,0.00031845692675484615,0.003510467095518839,Informer-fullgrid:ETTh2/336,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_low_freq_energy_ratio,9.349984459492966e-05,0.0037391450895245776,Informer-fullgrid:ETTh2/336,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_mid_freq_energy_ratio,0.0,0.0038412572813124207,Informer-fullgrid:ETTh2/336,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_high_freq_energy_ratio,0.0,0.0038412572813124207,Informer-fullgrid:ETTh2/336,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_spectral_entropy,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/336,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_dominant_frequency_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/336,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_top3_frequency_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/336,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_low_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/336,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_mid_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/336,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_high_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/336,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_spectral_entropy,0.0,0.045799684710466554,Informer-fullgrid:ETTh2/720,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_dominant_frequency_energy_ratio,0.0,0.045799684710466554,Informer-fullgrid:ETTh2/720,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_top3_frequency_energy_ratio,0.0,0.045799684710466554,Informer-fullgrid:ETTh2/720,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_low_freq_energy_ratio,0.0,0.045799684710466554,Informer-fullgrid:ETTh2/720,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_mid_freq_energy_ratio,0.0,0.045799684710466554,Informer-fullgrid:ETTh2/720,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_high_freq_energy_ratio,0.0,0.045799684710466554,Informer-fullgrid:ETTh2/720,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_spectral_entropy,0.0006839261068868097,0.0031449979153868757,Informer-fullgrid:ETTh2/720,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_dominant_frequency_energy_ratio,0.002717926075679509,0.0010932923596575512,Informer-fullgrid:ETTh2/720,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_top3_frequency_energy_ratio,0.00031845692675484615,0.003510467095518839,Informer-fullgrid:ETTh2/720,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_low_freq_energy_ratio,9.349984459492966e-05,0.0037391450895245776,Informer-fullgrid:ETTh2/720,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_mid_freq_energy_ratio,0.0,0.0038412572813124207,Informer-fullgrid:ETTh2/720,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_high_freq_energy_ratio,0.0,0.0038412572813124207,Informer-fullgrid:ETTh2/720,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_spectral_entropy,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/720,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_dominant_frequency_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/720,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_top3_frequency_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/720,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_low_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/720,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_mid_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/720,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_high_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTh2/720,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_spectral_entropy,0.0,0.04710476105220792,Informer-fullgrid:ETTm1/24,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_dominant_frequency_energy_ratio,0.0,0.04710476105220792,Informer-fullgrid:ETTm1/24,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_top3_frequency_energy_ratio,0.0,0.04710476105220792,Informer-fullgrid:ETTm1/24,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_low_freq_energy_ratio,0.0,0.04710476105220792,Informer-fullgrid:ETTm1/24,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_mid_freq_energy_ratio,0.0,0.04710476105220792,Informer-fullgrid:ETTm1/24,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_high_freq_energy_ratio,0.0,0.04710476105220792,Informer-fullgrid:ETTm1/24,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_spectral_entropy,0.0006839261068868097,0.0031449979153868757,Informer-fullgrid:ETTm1/24,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_dominant_frequency_energy_ratio,0.002717926075679509,0.0010932923596575512,Informer-fullgrid:ETTm1/24,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_top3_frequency_energy_ratio,0.00031845692675484615,0.003510467095518839,Informer-fullgrid:ETTm1/24,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_low_freq_energy_ratio,9.349984459492966e-05,0.0037391450895245776,Informer-fullgrid:ETTm1/24,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_mid_freq_energy_ratio,0.0,0.0038412572813124207,Informer-fullgrid:ETTm1/24,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_high_freq_energy_ratio,0.0,0.0038412572813124207,Informer-fullgrid:ETTm1/24,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_spectral_entropy,0.0,0.0003234530167574841,Informer-fullgrid:ETTm1/24,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_dominant_frequency_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTm1/24,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_top3_frequency_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTm1/24,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_low_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTm1/24,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_mid_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTm1/24,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_high_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTm1/24,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_spectral_entropy,0.0,0.04668782590773183,Informer-fullgrid:ETTm1/48,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_dominant_frequency_energy_ratio,0.0,0.04668782590773183,Informer-fullgrid:ETTm1/48,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_top3_frequency_energy_ratio,0.0,0.04668782590773183,Informer-fullgrid:ETTm1/48,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_low_freq_energy_ratio,0.0,0.04668782590773183,Informer-fullgrid:ETTm1/48,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_mid_freq_energy_ratio,0.0,0.04668782590773183,Informer-fullgrid:ETTm1/48,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_high_freq_energy_ratio,0.0,0.04668782590773183,Informer-fullgrid:ETTm1/48,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_spectral_entropy,0.0006839261068868097,0.0031449979153868757,Informer-fullgrid:ETTm1/48,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_dominant_frequency_energy_ratio,0.002717926075679509,0.0010932923596575512,Informer-fullgrid:ETTm1/48,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_top3_frequency_energy_ratio,0.00031845692675484615,0.003510467095518839,Informer-fullgrid:ETTm1/48,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_low_freq_energy_ratio,9.349984459492966e-05,0.0037391450895245776,Informer-fullgrid:ETTm1/48,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_mid_freq_energy_ratio,0.0,0.0038412572813124207,Informer-fullgrid:ETTm1/48,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_high_freq_energy_ratio,0.0,0.0038412572813124207,Informer-fullgrid:ETTm1/48,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_spectral_entropy,0.0,0.0003234530167574841,Informer-fullgrid:ETTm1/48,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_dominant_frequency_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTm1/48,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_top3_frequency_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTm1/48,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_low_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTm1/48,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_mid_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTm1/48,leave_cell,frequency_only,frequency_only:action:abstain
iTransformer-stage1,action,True,input_high_freq_energy_ratio,0.0,0.0003234530167574841,Informer-fullgrid:ETTm1/48,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_spectral_entropy,0.0,0.04813183961645702,Informer-fullgrid:ETTm1/96,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_dominant_frequency_energy_ratio,0.0,0.04813183961645702,Informer-fullgrid:ETTm1/96,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_top3_frequency_energy_ratio,0.0,0.04813183961645702,Informer-fullgrid:ETTm1/96,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_low_freq_energy_ratio,0.0,0.04813183961645702,Informer-fullgrid:ETTm1/96,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_mid_freq_energy_ratio,0.0,0.04813183961645702,Informer-fullgrid:ETTm1/96,leave_cell,frequency_only,frequency_only:action:abstain
Informer-fullgrid,action,True,input_high_freq_energy_ratio,0.0,0.04813183961645702,Informer-fullgrid:ETTm1/96,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_spectral_entropy,0.0006839261068868097,0.0031449979153868757,Informer-fullgrid:ETTm1/96,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_dominant_frequency_energy_ratio,0.002717926075679509,0.0010932923596575512,Informer-fullgrid:ETTm1/96,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_top3_frequency_energy_ratio,0.00031845692675484615,0.003510467095518839,Informer-fullgrid:ETTm1/96,leave_cell,frequency_only,frequency_only:action:abstain
PatchTST-transfer,action,True,input_low_freq_energy_ratio,9.349984459492966e-05,0.0037391450895245776,Informer-fullgrid:ETTm1/96,leave_cell,frequency_only,frequency_only:action:abstain
