dataset,pred_len,input_volatility,input_anomaly_density_intensity,input_turbulence_score,input_mean,input_std,input_cv,input_trend,input_range,input_mean_abs_change,input_max_abs_change,input_skewness,input_kurtosis,input_realized_volatility,input_volatility_shock,input_volatility_ratio_late_early,input_upside_volatility,input_downside_volatility,input_cumulative_change,input_momentum,input_trend_consistency,input_reversal_rate,input_mean_crossing_rate,input_lag1_autocorr,input_mean_reversion_strength,input_jump_intensity,input_tail_ratio,input_max_drawdown,input_max_drawup,input_direction_entropy,input_spectral_entropy,input_dominant_frequency_energy_ratio,input_top3_frequency_energy_ratio,input_low_freq_energy_ratio,input_mid_freq_energy_ratio,input_high_freq_energy_ratio,input_spectral_centroid,input_spectral_bandwidth,input_spectral_flatness,input_daily_cycle_energy_ratio,router_time_robust_scale_ratio,router_time_iqr_mad_ratio,router_time_outlier_mass_z3,router_time_late_early_level_shift,router_time_local_roughness_ratio,router_time_trend_to_noise_ratio,router_time_dynamic_range_log,router_time_near_zero_fraction,router_norm_normalization_drift_score,router_freq_seasonal_peak_strength,router_freq_harmonic_energy_ratio,router_freq_spectral_entropy,router_freq_high_freq_noise_share,router_freq_dominant_period_to_horizon_ratio,router_timefreq_rolling_spectral_entropy_std,router_timefreq_dominant_frequency_drift,router_timefreq_burstiness_index,router_timefreq_phase_concentration,router_multivar_cross_channel_mean_abs_corr,router_multivar_correlation_condition_number,router_multivar_channel_heterogeneity_cv,router_multivar_target_channel_dominance,router_multivar_missing_or_constant_channel_ratio,seq_len,label_len,e_layers,d_layers,factor,test_sample_count,router_window_count,router_source_csv
Solar1,24,1.3702348248299878,0.017035231959887296,1.0144639911689592,9.363921017504289,13.00552244155965,1.4227709469303973,0.07971648429355867,37.142134808485565,1.0616986651929892,8.347056644340539,1.0219697278671735,-0.43443705123890647,2.0730097445844984,-0.05950893234151829,2099379.5931609,3.0488497482982893,3.0465757933940663,0.0,-6.481686111975429,0.5426565428456152,0.17536844542098637,0.02350466517421078,0.5383338660160901,0.04040567967350679,0.03915065282389489,272807383.8738401,37.142134808485565,37.142134808485565,0.9158468804781579,0.24022767657915933,0.700621085457942,0.944970480125428,0.985046103943056,0.010720123650368344,0.0042337724065759285,0.018385620501048812,0.023366960248136386,0.015195543403441846,0.700621085457942,861638419.0171373,1239378483.046522,0.42425537109374994,111.66195969471443,0.08561587086594545,1.8230746907713316,2.3882719353395823,0.5505472819010417,0.3544948992945148,0.9000552124412137,0.9659610721063749,0.24569473973299685,0.00470197831253308,3.999999998333335,0.27973899142224823,0.007344563802083334,6.895790491521848,0.4466858386426513,0.6218125082340877,6.732983787828795,1.2733413864088425,0.005661188173234677,0.0,96,48,2,1,5,14012,1024,Solar/Site_1_50MW.csv
Solar1,96,1.369090321886902,0.017055407108785236,1.0143362292694937,9.372663197212706,13.006591681451082,1.4215041586375028,0.07975445097330498,37.12899525943327,1.0613221560922717,8.338662108787636,1.0202824013911067,-0.4375615313913914,2.0711836398371233,-0.06110166364362492,2110222.8664192907,3.0426606406710786,3.044055521984324,0.0,-6.513180790028672,0.5427372691826984,0.1752699180228738,0.02351732991014041,0.5395411923117921,0.04050563802808415,0.03891791890055082,271182300.53373367,37.12899525943327,37.12899525943327,0.9161684450453385,0.2400119560557772,0.7012279803259207,0.9448583570977638,0.9850512951285783,0.010708471179691313,0.004240233691730807,0.01838153128922825,0.023341085895816606,0.015191117917069081,0.7012279803259207,860781588.7186362,1245830271.6478424,0.42438761393229163,101.97006640595455,0.0856630635709654,1.8397650189562005,2.3846353729518874,0.5501505533854167,0.355248705552475,0.9005062467202055,0.9664145227541223,0.24511652073410023,0.004700861538454276,0.9999999998958331,0.27778671063061733,0.006123860677083333,6.892632939150374,0.44599500594144953,0.6219228335401792,6.744056653329963,1.273417772501647,0.005657274403654742,0.0,96,48,2,1,5,13940,1024,Solar/Site_1_50MW.csv
Solar2,24,1.3450083784741522,0.026445216897143114,1.0107611062294077,18.061293620035183,25.120676961676047,1.4172322277144644,0.23243209069862225,73.0719599467599,2.068379359275508,18.49290287582076,1.0384214636957636,-0.35876325657808333,4.22263008838708,-0.03241273760013603,2.155688774498946,4.393563490854613,4.179283953880188,-0.0006766814872966038,-29.175575545746707,0.5324432996439823,0.43763434652574723,0.021629580660185176,0.48975294501381794,0.035053483635537536,0.03763015159938073,1230.128097901168,73.0517915139168,73.06141052908211,0.6818909104230845,0.24880852936659553,0.6915426619001871,0.9456027597974549,0.9855135660175643,0.010405554773466589,0.004080879208973056,0.018482612735136007,0.024530799568532706,0.01604422748327146,0.6915426619001871,1138.014571720255,1271.1639984582837,0.4282735188802083,1035.881341358336,0.08435053140155335,1.8045026512557998,6.930771041930616,0.0019632975260416665,0.33349371366193936,0.8896223979217948,0.970088729696168,0.2522947405006578,0.004460099159793557,3.999999998333335,0.193070859384752,0.009826660156249998,7.3224510572843355,0.319259226636425,0.6751957731800016,15.169893571615011,0.9587743710202405,0.13489449063484588,0.0068359375,96,48,2,1,5,14012,1024,Solar/Site_2_130MW.csv
Solar2,96,1.3397733352137815,0.02587866327781056,1.0086708032028286,18.044233565983355,25.07525115274585,1.4163526277879264,0.2321218959461638,72.94606184921089,2.065184295671675,18.421611687804912,1.0374939403887289,-0.3592498231350394,4.2135973994632145,-0.03336827708776272,2.1576015112988407,4.383880209499603,4.1708273671648515,-0.0007072901721664286,-29.22756115487826,0.5324253466603708,0.43770446237118027,0.021632560598050965,0.4897731346871001,0.035125797935973306,0.03757985350751315,1219.6300825716198,72.92578924655682,72.9356941544834,0.68159652333407,0.2487080822394644,0.691947244335985,0.9455082057504318,0.9855026417063704,0.010410688855081082,0.00408666943855275,0.01848332649072185,0.024536297495743657,0.0160423408560214,0.691947244335985,1128.1636599055723,1257.2816532606746,0.4283854166666667,1028.9357307133282,0.08442063282771206,1.8166912820827976,6.9187007650882775,0.001963297526041667,0.3346251818706445,0.8897272545999592,0.97023791226917,0.25204607458869716,0.0044393350537754155,0.9999999998958331,0.19426570255907405,0.00909423828125,7.301330587817224,0.3242133526125886,0.67436070961541,15.181430124715904,0.9580012582571306,0.13034206881570634,0.00634765625,96,48,2,1,5,13940,1024,Solar/Site_2_130MW.csv
Solar3,24,1.238057204797485,0.020911051668842214,0.9883774541711803,5.795122882105972,7.3109702840965936,1.2779406234354205,0.009275230363945158,22.30590646571536,0.9671460213959642,7.939210893624914,0.9983506606864763,-0.28577862686252953,1.844211513813895,-0.041301531093273156,1.4004264474187513,2.3493578182423684,2.3914052282764655,0.0,-1.6979380474425496,0.5375320219891405,0.3289977926074033,0.03809449494752458,0.024850284367080755,0.1988652704037668,0.04379072217236927,19.631151683836595,22.30590646571536,22.30590646571536,0.9902304465919477,0.24542043417970227,0.7559023166487654,0.9233791501159597,0.953121611069365,0.02568005341545367,0.021198335515182052,0.025623332898250473,0.04864450038715789,0.047838300347355256,0.7559023166487654,34.24875235740864,34.35550693069704,0.3161519368489583,32.21792466791743,0.14503687453076256,1.9206967429906927,3.0022139972944464,0.40932210286458337,0.407069861986744,0.8981271319641275,0.9325231337370261,0.25225892719954834,0.021504006580155208,3.999999998333335,0.23813130638111063,0.0009969075520833335,5.210861301242831,0.3791825609991192,0.5849848720235256,5.744111515945851,1.1351385299815258,0.005946135982891528,0.007161458333333332,96,48,2,1,5,4047,1024,Solar/Site_3_30MW.csv
Solar3,96,1.234203866828797,0.02072129322874954,0.9856298351162059,5.784034063508269,7.292680522675862,1.277224582008971,0.009418698923567196,22.245750365471718,0.9647201729970192,7.909734055471704,0.9978250286750556,-0.28465892372873514,1.8383769127774077,-0.04320996767490403,1.4060953525344566,2.351289238448355,2.3701102668862153,0.0,-1.7061845116981122,0.5370620774998295,0.33194411980024424,0.03783118172790477,0.01755618481762181,0.2003899582561847,0.043725918570009806,19.58833755733082,22.245750365471718,22.245750365471718,0.9904064665418378,0.2450720029229193,0.7563334723203164,0.9237195863041487,0.953812811169435,0.024994486961538148,0.021192701869027865,0.025565743896700167,0.04875137281523006,0.047730432159188374,0.7563334723203164,34.320054008283826,34.385426905340175,0.31537882486979163,32.05929485079528,0.1458072834222916,1.9187965744069988,3.003766660800358,0.409149169921875,0.40893429522932556,0.8976305022824516,0.9323469699542104,0.25301153024906536,0.0216882776046291,0.9999999998958331,0.23745432161079577,0.0009969075520833335,5.224818723950721,0.3780518688842295,0.5844419648392896,5.7504055411904424,1.1353978344818536,0.0059621213445087765,0.007324218749999998,96,48,2,1,5,3975,1024,Solar/Site_3_30MW.csv
Solar4,24,1.4428679715074546,0.05491620577937849,0.9139081650212094,15.48786932666356,22.12671143099163,1.4914306476525394,0.027486312187075434,67.93230134884415,2.3363099245759265,22.43533845989158,1.253701096396593,0.36301357706891696,4.803538492903319,-0.14541951760883778,1.2683564043198927,6.8235112901681125,7.124613117182417,0.0,-1.4504037967456425,0.5449050028947071,0.3020130200016459,0.028552969635048806,0.13366331161340017,0.11458841878455421,0.03373912586204291,721992027.5779638,67.93230134884415,67.93230134884415,0.9182074290570493,0.28441834980285885,0.6597953135805436,0.9262460947401822,0.9616921346572401,0.02331753795260835,0.014990327390150401,0.02434739911300663,0.04253498637077175,0.04248411097041358,0.6597953135805436,1448446674.485692,1782772453.5607738,0.4343465169270833,13.4548872563449,0.12173506027716152,1.7838302602167104,2.1895960687433815,0.5501810709635417,0.6647330255043887,0.8720640184867876,0.9387168364455307,0.2961725912643063,0.016342513288728003,3.999999998333335,0.2890368304420685,0.00518798828125,8.485185079433327,0.4674009818754897,0.5555788510460276,15.191284687473043,1.1275987956316214,0.04838125821585404,0.001790364583333333,96,48,2,1,5,14012,1024,Solar/Site_4_130MW.csv
Solar4,96,1.432068460838164,0.05328855458143224,0.9089320111116285,15.440407236743889,22.04537113455798,1.491206880635456,0.027264549848986536,67.75872040889557,2.337335879332477,22.472275071736068,1.254489635679369,0.36782734284056534,4.806604216425104,-0.14619784599333435,1.2697898099845653,6.8256321361458845,7.128327958621083,0.0,-1.4578951219512155,0.5450739491951326,0.3034437902627735,0.028591708827304146,0.1294378210748426,0.1150715304544827,0.03355999395907256,720228141.3502461,67.75872040889557,67.75872040889557,0.9183295697551782,0.2847336555096029,0.6598187667374994,0.9259461452319997,0.9614985354727028,0.023433811026992008,0.015067653500304106,0.024394744579661534,0.042707821850878326,0.042702046267586884,0.6598187667374994,1441274028.2700832,1772867667.966793,0.43451944986979163,12.646191060533532,0.1219093333311017,1.7694771195623429,2.1827855554221696,0.550079345703125,0.6639844358390797,0.8709348928745965,0.9377841385362775,0.29703438921016984,0.01621240191313737,0.9999999998958331,0.28926678411092244,0.00543212890625,8.440132246516697,0.467084766616374,0.5556952822689367,15.209865100749568,1.1276234131390521,0.048031538373646654,0.0019531249999999996,96,48,2,1,5,13940,1024,Solar/Site_4_130MW.csv
Solar5,24,1.4327947883148384,0.048318147749210345,0.9232534906183092,13.626072202249249,19.423484218360876,1.544738475085553,0.023550923783315587,60.29774157864696,2.205621918055201,21.405147730516752,1.331980777235944,1.2457906384645439,4.5826582536887335,-0.14038035931666926,22377.51870014317,6.45996913699545,6.818112109341862,0.0,-1.2139012988866682,0.5444316498043458,0.3212415624104417,0.030716528689693687,0.0753601211465802,0.16211864159703265,0.03592371951860791,601279283.279489,60.29774157864696,60.29774157864696,0.9135310281830332,0.29453922146029343,0.656662242242822,0.9134153140517122,0.9483549125425411,0.028720586400118077,0.022924501057341014,0.02808336657447529,0.047337325379490085,0.05792418672678265,0.656662242242822,1297280047.9565516,1589386491.7502804,0.43230183919270837,13.256456754692142,0.12951966957031122,1.77282490608655,2.087657820784918,0.5498860677083333,0.6065785203577837,0.8654627288217132,0.9261623596365884,0.3034884535285879,0.022222446767275354,3.9929687483362644,0.29302454288567065,0.004781087239583333,10.508825249607938,0.4632676608307873,0.659534892470188,9.0405908236993,0.9679583885881693,0.021102582247510014,0.0,96,48,2,1,5,14012,1024,Solar/Site_5_110MW.csv
Solar5,96,1.423207900165878,0.04683858800829364,0.918659355406309,13.586957761686978,19.360371058806116,1.5450075919647293,0.023377156602768574,60.170929340028785,2.207787631201389,21.42340674318514,1.333492989943645,1.2558315445845993,4.587525014643829,-0.14165418186842943,22493.093310742275,6.4650200576152415,6.824396596022145,0.0,-1.220171090387374,0.5445981512394552,0.32277164795517277,0.030766442648945756,0.0714067437203721,0.16284724652682475,0.035864607717284405,600540582.3036013,60.170929340028785,60.170929340028785,0.9136290153041943,0.29495059067853713,0.6565514288628399,0.9130525630913884,0.948096851642093,0.028861574990947478,0.02304157336695977,0.02815100857078617,0.047524782875151925,0.058213414618580074,0.6565514288628399,1286684198.481065,1571459492.38603,0.4323221842447917,16.272634647290516,0.1297942391215161,1.7680688330311365,2.098831265501329,0.5497029622395833,0.6054764110080846,0.8644700061547301,0.9252064934312088,0.3045878140180477,0.022298138718063402,0.9965198586888975,0.2931602991957394,0.005716959635416668,10.468334576014664,0.46530935322497646,0.6593227450708312,9.042319755053722,0.9680745743822118,0.021063061737751118,0.0,96,48,2,1,5,13940,1024,Solar/Site_5_110MW.csv
Solar6,24,1.4470530243655113,0.03668575556789339,0.997590830507701,5.538103676889835,7.765410566455711,1.4166637209854696,0.0448340455631242,23.1579640892806,0.753861660514522,6.353750872502184,1.114538540937472,-0.09615310852526543,1.4909861280632979,-0.11424427700252308,1.9518403903349353,2.168457539797423,2.13524416515057,0.0,-3.436827178253411,0.5342138276184956,0.24466988760043737,0.028855717655542488,0.33484443546249804,0.0684379484494689,0.03458802229667795,205952658.35074648,23.1579640892806,23.1579640892806,0.9210646017934229,0.25282666849732216,0.6901682065683751,0.9332384830047729,0.9650465869515034,0.01941837470844294,0.008683768000342372,0.0208297443510082,0.03246671442275567,0.028191994899698564,0.6901682065683751,619248416.0160631,886054925.9356751,0.4459126790364583,45.17321126387151,0.10590307609890255,1.8126725420931884,2.186434049182825,0.5425821940104166,0.41080293230918596,0.8965793180971976,0.947691881719009,0.2620076275546385,0.009523224589917022,3.9843749983398453,0.2833447296697489,0.005004882812500001,7.1512287730229795,0.44838980818802743,0.5691324727585414,7.481332529432372,1.1735486285614445,0.0023170043275204267,0.0006510416666666665,96,48,2,1,5,14012,1024,Solar/Site_6_35MW.csv
Solar6,96,1.4491136177741681,0.036875237232232586,0.998747382531292,5.542585202465546,7.770471139848597,1.4165148317883192,0.044843020906904674,23.17232430380199,0.7549910463898669,6.363075837697317,1.1145842966989528,-0.09559597827662798,1.4934335017313218,-0.11395345046797904,1.9569757121741154,2.171156510345243,2.139086367963442,0.0,-3.442240919604505,0.5342990247548102,0.24519424998911543,0.028896020539151874,0.3329866284621598,0.0686826932711818,0.03463074831986702,205961934.4704921,23.17232430380199,23.17232430380199,0.9211331100202745,0.2527304393278895,0.6902824047402724,0.9332678068613686,0.9649169497601192,0.019476242702617007,0.008720150435396319,0.02084024738065293,0.032529887089894426,0.02828467932627308,0.6902824047402724,619063444.5772547,886584043.9327307,0.4461669921875,44.23794605301079,0.10611159542436603,1.8163425190903042,2.1893479459861123,0.5424397786458333,0.41044934807542155,0.8969198976823741,0.9476781582266991,0.2628854576313698,0.010487888062339195,0.9970703123961383,0.2839665989402392,0.005391438802083334,7.149192185868454,0.4477923188788685,0.5696000182848828,7.482931315383148,1.1742510631659848,0.0023226002496918967,0.0004882812499999999,96,48,2,1,5,13940,1024,Solar/Site_6_35MW.csv
Solar7,24,1.3699153238555428,0.03870443424769664,0.9444322322334952,4.503403412997942,6.3186615051246555,1.3179178414030555,0.03292748771425128,19.89735266139734,0.8496004071840657,7.997778591671409,1.083942198766066,0.5017625529305348,1.754556129068502,-0.1956455079619765,1.7868152557495507,2.4483853787202614,2.6934872929788907,0.0,-2.870455924065085,0.49071057747189073,0.29013884501734605,0.028855717655542554,0.09196010125555613,0.11289585916604099,0.03540949862523833,285013503.3355688,19.89735266139734,19.89735266139734,0.822395376724586,0.27435702489777786,0.6053504924257012,0.8007475743115782,0.8452367771335607,0.03256614948502065,0.019428018285785116,0.025802451692100103,0.04440229829350934,0.05275950434952654,0.6053504924257012,527044025.04293084,763621629.5500994,0.40076700846354163,14.501675831845033,0.12884153329931125,1.5961113224606782,1.824633415157052,0.5930887858072917,0.5228748653875478,0.7702825742500835,0.8186340982266487,0.27777490540526495,0.01969729149435606,3.589843748504233,0.26755529382826015,0.004435221354166667,7.700296296152514,0.5057553371946769,0.5599444027872515,7.705833289805687,1.1609701737552256,0.0018304847418429198,0.017089843749999993,96,48,2,1,5,14012,1024,Solar/Site_7_30MW.csv
Solar7,96,1.3604275605064244,0.037955416482988266,0.9416174012453713,4.493697229119595,6.305488822637419,1.3175438010921265,0.03281659676391962,19.879590350035837,0.8514364645254076,8.026379458428966,1.084946361339553,0.5093301490772496,1.7590925720468304,-0.19564114917775463,1.7907134279427006,2.454405979752499,2.700398766674706,0.0,-2.8676330278335707,0.4905396216514956,0.2913854592009399,0.028896020539151947,0.08751396705236468,0.11337022877768162,0.035565204258853546,285409882.9797697,19.879590350035837,19.879590350035837,0.8219775302535497,0.27483275797961293,0.6046703369466305,0.7997966848894877,0.8444402575002788,0.03273170248171095,0.019528183490031843,0.02586442915010802,0.04459237039824367,0.053029973160219,0.6046703369466305,525687073.89734083,760328201.767556,0.40073649088541663,14.878528322392222,0.12929305749265166,1.5883059301513016,1.8254632495491336,0.593170166015625,0.5248606297948787,0.7697632230173246,0.8178583121267698,0.27749307063576734,0.019704756868769123,0.8958333332400172,0.26647622194797727,0.006022135416666667,7.696945487496126,0.5058868531817634,0.5595534457088819,7.705573762095989,1.1606792586392185,0.00182430939231241,0.01725260416666666,96,48,2,1,5,13940,1024,Solar/Site_7_30MW.csv
Solar8,24,1.2596622500813077,0.026598604137825665,0.9219211802493934,4.3194866082166765,5.825330349004774,1.367746251263197,0.005802789500974381,16.756417592726148,0.5193480262208428,3.2722683648434203,0.9412455216901241,-0.742768649311797,0.9253733501837655,-0.10141705628587952,1.1363166831011513,1.3098396178542393,1.3206736742669065,0.0,-0.23036296723914024,0.5335269175801011,0.3497252655576716,0.0217818322686489,0.0544223221297633,0.05973142327501926,0.04075548229789365,112578998.65780291,16.756417592726148,16.756417592726148,0.9376060437517856,0.1905673030543229,0.7446732608065,0.9822709798842,0.9923099805064418,0.0036022239739685862,0.004087795519587885,0.015640691481609213,0.026284888358178434,0.010336359736164655,0.7446732608065,331193944.2913946,490935812.3287486,0.44890340169270826,14.465206964439197,0.08845691063763433,1.9097284337312443,2.503102394943669,0.5213521321614584,0.5762678928375969,0.9550067906731876,0.9852530897434262,0.20032194304389295,0.004757901424778645,3.999999998333335,0.27938593378527754,0.0026041666666666665,6.137244734558299,0.41606119194781443,0.6101154762330854,15.321667085728821,1.1104166481908615,0.004547955548001527,0.0,96,48,2,1,5,13858,1024,Solar/Site_8_30MW.csv
Solar8,96,1.2603016268169953,0.026737520393296684,0.9232996539959992,4.331902231732678,5.840942999733031,1.3672782287697696,0.005809956823742211,16.797501450747056,0.5207333068635622,3.277607355287982,0.9405527822768619,-0.7444878260627067,0.9276144219286024,-0.10033109799884725,1.1359658822509398,1.3131274726802862,1.3232158516480106,0.0,-0.23156608153198935,0.53351094425385,0.34946269622067405,0.02178564065756944,0.05422838785677125,0.05993343060144588,0.04088587201356063,112628504.52631892,16.797501450747056,16.797501450747056,0.9378357487001393,0.1903853445333861,0.744946544079731,0.9823166379106832,0.9923196992504404,0.003592994551918952,0.004087306197638953,0.015634292581470748,0.02627762247050095,0.010323472741520012,0.744946544079731,331512859.5621397,490328878.7910448,0.44904581705729163,14.46541549413258,0.0884028438944883,1.9037566881557009,2.5091728564299762,0.5210774739583334,0.5741775653894159,0.9549668015076438,0.9852603732149818,0.20026899225799943,0.004745335329203279,0.9999999998958331,0.2795083690673687,0.0030924479166666665,6.126703792122207,0.4161516042584462,0.6096906522613434,15.321433494844502,1.1102044256071504,0.004552199580975408,0.0,96,48,2,1,5,13786,1024,Solar/Site_8_30MW.csv
