action,target,feature,spearman,abs_spearman
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_realized_volatility,0.6333333333333333,0.6333333333333333
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_downside_volatility,0.6333333333333333,0.6333333333333333
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_momentum,0.6333333333333333,0.6333333333333333
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_mean_reversion_strength,0.6333333333333333,0.6333333333333333
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_max_drawup,0.6333333333333333,0.6333333333333333
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_freq_high_freq_noise_share,0.6333333333333333,0.6333333333333333
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_turbulence_score,0.6166666666666666,0.6166666666666666
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_cv,0.6166666666666666,0.6166666666666666
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_volatility_shock,0.6166666666666666,0.6166666666666666
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_mean,0.6,0.6
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_std,0.6,0.6
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_range,0.6,0.6
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_max_drawdown,0.6,0.6
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_timefreq_dominant_frequency_drift,0.6,0.6
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_timefreq_burstiness_index,-0.6,0.6
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_max_abs_change,0.5833333333333334,0.5833333333333334
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_timefreq_phase_concentration,-0.5833333333333334,0.5833333333333334
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_jump_intensity,0.5666666666666667,0.5666666666666667
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_norm_normalization_drift_score,0.5499999999999999,0.5499999999999999
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_freq_seasonal_peak_strength,-0.43566491890973674,0.43566491890973674
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_freq_harmonic_energy_ratio,-0.43566491890973674,0.43566491890973674
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_skewness,-0.38333333333333336,0.38333333333333336
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_top3_frequency_energy_ratio,0.38333333333333336,0.38333333333333336
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_time_dynamic_range_log,0.2833333333333333,0.2833333333333333
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_multivar_missing_or_constant_channel_ratio,-0.2772413120334688,0.2772413120334688
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_multivar_channel_heterogeneity_cv,0.08333333333333334,0.08333333333333334
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_anomaly_density_intensity,-0.049999999999999996,0.049999999999999996
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_spectral_entropy,0.049999999999999996,0.049999999999999996
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,input_daily_cycle_energy_ratio,-0.049999999999999996,0.049999999999999996
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_multivar_correlation_condition_number,-0.049999999999999996,0.049999999999999996
placement_encoder_tanh_vs_gelu,gain_enc_tanh_dec_gelu_vs_gelu,router_freq_spectral_entropy,-0.016666666666666666,0.016666666666666666
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,router_timefreq_burstiness_index,0.7999999999999999,0.7999999999999999
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,input_mean_crossing_rate,-0.75,0.75
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,input_lag1_autocorr,0.7166666666666667,0.7166666666666667
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,input_low_freq_energy_ratio,0.7166666666666667,0.7166666666666667
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,input_mid_freq_energy_ratio,-0.7166666666666667,0.7166666666666667
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,input_spectral_centroid,-0.7166666666666667,0.7166666666666667
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,input_spectral_bandwidth,-0.7166666666666667,0.7166666666666667
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,router_time_local_roughness_ratio,-0.7166666666666667,0.7166666666666667
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,input_trend,-0.7,0.7
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,input_cumulative_change,-0.7,0.7
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,pred_to_seq_ratio,0.6668859288553501,0.6668859288553501
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,pred_len,0.6667200833300805,0.6667200833300805
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,router_timefreq_rolling_spectral_entropy_std,-0.6666666666666667,0.6666666666666667
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,input_reversal_rate,-0.6333333333333333,0.6333333333333333
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,input_high_freq_energy_ratio,-0.6333333333333333,0.6333333333333333
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,input_spectral_flatness,-0.6333333333333333,0.6333333333333333
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,router_time_trend_to_noise_ratio,0.6166666666666666,0.6166666666666666
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,router_freq_dominant_period_to_horizon_ratio,-0.6,0.6
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,router_freq_high_freq_noise_share,-0.5833333333333334,0.5833333333333334
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,input_kurtosis,0.5666666666666667,0.5666666666666667
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,input_mean_reversion_strength,-0.5499999999999999,0.5499999999999999
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,router_timefreq_dominant_frequency_drift,-0.5499999999999999,0.5499999999999999
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,router_freq_seasonal_peak_strength,0.5049752469181039,0.5049752469181039
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,router_freq_harmonic_energy_ratio,0.5049752469181039,0.5049752469181039
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,input_volatility,-0.48333333333333334,0.48333333333333334
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,input_spectral_entropy,-0.4666666666666666,0.4666666666666666
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,router_multivar_cross_channel_mean_abs_corr,-0.41666666666666663,0.41666666666666663
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,router_multivar_target_channel_dominance,-0.41666666666666663,0.41666666666666663
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,router_multivar_missing_or_constant_channel_ratio,0.386157541760903,0.386157541760903
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,router_freq_spectral_entropy,-0.38333333333333336,0.38333333333333336
placement_output_tanh_vs_tanh,gain_outtanh_vs_tanh,input_turbulence_score,-0.3666666666666667,0.3666666666666667
