setting,dataset,pred_len,activation,activation_family,amplitude,frequency,phase,lee_type,features,target,seed,server_id,server_ip,des,mse,mae,rmse,mape,mspe,relative_mse_change,win_against_baseline,run_id,encoder_activation,decoder_activation,output_activation,activation_signature,seq_len,label_len,d_model,n_heads,e_layers,d_layers,d_ff,factor,dropout,attn,embed,batch_size,train_epochs
informer_ETTh1_tanh_a0_enctanh_dectanh_outtanh_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-82-layer_phase1_layer_activation_probe_20260516_153001,ETTh1,168,tanh,bounded_sign,0.0,1.0,0.0,1,M,OT,2024,4090-82-layer,10.21.53.82,phase1_layer_activation_probe_20260516_153001,1.0118421,0.80042267,1.0059036,11.529843,41189.832,,,20260516_153001,tanh,tanh,tanh,act=tanh|enc=tanh|dec=tanh|out=tanh|a=0|lee=1,,,,,,,,,,,,,
informer_ETTh1_tanh_sin_a0.01_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-82-layer_phase1_layer_activation_probe_20260516_153001,ETTh1,168,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,OT,2024,4090-82-layer,10.21.53.82,phase1_layer_activation_probe_20260516_153001,1.1390324,0.86179054,1.0672545,12.194388,43995.418,,,20260516_153001,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,,,,,,,,,,,,,
informer_ETTh1_gelu_a0_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-82-layer_phase1_layer_activation_probe_20260516_153001,ETTh1,168,gelu,baseline,0.0,1.0,0.0,1,M,OT,2025,4090-82-layer,10.21.53.82,phase1_layer_activation_probe_20260516_153001,1.3716546,0.9520439,1.1711766,10.161328,27253.523,,,20260516_153001,gelu,gelu,linear,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_ETTh1_tanh_a0_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-82-layer_phase1_layer_activation_probe_20260516_153001,ETTh1,168,tanh,bounded_sign,0.0,1.0,0.0,1,M,OT,2025,4090-82-layer,10.21.53.82,phase1_layer_activation_probe_20260516_153001,1.2981007,0.9248104,1.1393422,13.066562,47674.027,,,20260516_153001,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_ETTh1_gelu_a0_enctanh_decgelu_outlinear_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-82-layer_phase1_layer_activation_probe_20260516_153001,ETTh1,168,gelu,baseline,0.0,1.0,0.0,1,M,OT,2025,4090-82-layer,10.21.53.82,phase1_layer_activation_probe_20260516_153001,1.2618871,0.92324436,1.1233375,12.322798,41865.35,,,20260516_153001,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_ETTh1_gelu_a0_encgelu_dectanh_outlinear_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-82-layer_phase1_layer_activation_probe_20260516_153001,ETTh1,168,gelu,baseline,0.0,1.0,0.0,1,M,OT,2025,4090-82-layer,10.21.53.82,phase1_layer_activation_probe_20260516_153001,1.4534657,0.99062365,1.2055976,10.757276,29375.371,,,20260516_153001,gelu,tanh,linear,act=gelu|enc=gelu|dec=tanh|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_ETTh1_tanh_a0_enctanh_dectanh_outtanh_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-82-layer_phase1_layer_activation_probe_20260516_153001,ETTh1,168,tanh,bounded_sign,0.0,1.0,0.0,1,M,OT,2025,4090-82-layer,10.21.53.82,phase1_layer_activation_probe_20260516_153001,1.1725684,0.8785699,1.082852,10.597144,31288.58,,,20260516_153001,tanh,tanh,tanh,act=tanh|enc=tanh|dec=tanh|out=tanh|a=0|lee=1,,,,,,,,,,,,,
informer_ETTh1_tanh_sin_a0.01_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-82-layer_phase1_layer_activation_probe_20260516_153001,ETTh1,168,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,OT,2025,4090-82-layer,10.21.53.82,phase1_layer_activation_probe_20260516_153001,1.2727906,0.9157391,1.1281801,12.452648,42583.79,,,20260516_153001,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,,,,,,,,,,,,,
informer_ETTh1_gelu_a0_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-82-layer_phase1_layer_activation_probe_20260516_153001,ETTh1,168,gelu,baseline,0.0,1.0,0.0,1,M,OT,2026,4090-82-layer,10.21.53.82,phase1_layer_activation_probe_20260516_153001,1.3602421,0.93470705,1.1662942,11.1465645,32470.527,,,20260516_153001,gelu,gelu,linear,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_ETTh1_tanh_a0_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-82-layer_phase1_layer_activation_probe_20260516_153001,ETTh1,168,tanh,bounded_sign,0.0,1.0,0.0,1,M,OT,2026,4090-82-layer,10.21.53.82,phase1_layer_activation_probe_20260516_153001,1.1901646,0.87117773,1.0909467,11.81984,41134.555,,,20260516_153001,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_ETTh1_gelu_a0_enctanh_decgelu_outlinear_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-82-layer_phase1_layer_activation_probe_20260516_153001,ETTh1,168,gelu,baseline,0.0,1.0,0.0,1,M,OT,2026,4090-82-layer,10.21.53.82,phase1_layer_activation_probe_20260516_153001,1.1790398,0.8658091,1.085836,11.228284,40569.105,,,20260516_153001,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_ETTh1_gelu_a0_encgelu_dectanh_outlinear_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-82-layer_phase1_layer_activation_probe_20260516_153001,ETTh1,168,gelu,baseline,0.0,1.0,0.0,1,M,OT,2026,4090-82-layer,10.21.53.82,phase1_layer_activation_probe_20260516_153001,1.3773665,0.9453382,1.1736126,11.983403,38936.594,,,20260516_153001,gelu,tanh,linear,act=gelu|enc=gelu|dec=tanh|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_ETTh1_tanh_a0_enctanh_dectanh_outtanh_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-82-layer_phase1_layer_activation_probe_20260516_153001,ETTh1,168,tanh,bounded_sign,0.0,1.0,0.0,1,M,OT,2026,4090-82-layer,10.21.53.82,phase1_layer_activation_probe_20260516_153001,1.0640178,0.8238614,1.0315124,11.224224,38110.11,,,20260516_153001,tanh,tanh,tanh,act=tanh|enc=tanh|dec=tanh|out=tanh|a=0|lee=1,,,,,,,,,,,,,
informer_ETTh1_tanh_sin_a0.01_ftM_sl96_ll48_pl168_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-82-layer_phase1_layer_activation_probe_20260516_153001,ETTh1,168,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,OT,2026,4090-82-layer,10.21.53.82,phase1_layer_activation_probe_20260516_153001,1.1903994,0.8710388,1.0910543,11.620498,39828.348,,,20260516_153001,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,,,,,,,,,,,,,
informer_Solar1_gelu_a0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_gelu_all,Solar1,96,gelu,baseline,0.0,1.0,0.0,1,M,Power,2024,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_gelu_all,0.23412202,0.22669338,0.48386157,1.5807626,2563.4922,,,phase2_solar_place_fix_20260516_190650,gelu,gelu,linear,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_Solar1_tanh_a0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_tanh_all,Solar1,96,tanh,bounded_sign,0.0,1.0,0.0,1,M,Power,2024,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_tanh_all,0.22411187,0.22077593,0.47340456,1.5415465,2029.451,,,phase2_solar_place_fix_20260516_190650,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,,,,,,,,,,,,,
informer_Solar1_gelu_a0_enctanh_decgelu_outlinear_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_enc_tanh_dec_gelu,Solar1,96,gelu,baseline,0.0,1.0,0.0,1,M,Power,2024,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_enc_tanh_dec_gelu,0.23312396,0.22664435,0.48282912,1.6241965,4101.4727,,,phase2_solar_place_fix_20260516_190650,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar1_gelu_a0_encgelu_dectanh_outlinear_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_enc_gelu_dec_tanh,Solar1,96,gelu,baseline,0.0,1.0,0.0,1,M,Power,2024,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_enc_gelu_dec_tanh,0.23293006,0.22980337,0.4826283,1.5898441,1923.8478,,,phase2_solar_place_fix_20260516_190650,gelu,tanh,linear,act=gelu|enc=gelu|dec=tanh|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar1_tanh_a0_enctanh_dectanh_outtanh_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_tanh_all_outtanh,Solar1,96,tanh,bounded_sign,0.0,1.0,0.0,1,M,Power,2024,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_tanh_all_outtanh,0.4056512,0.3184637,0.6369075,1.4698418,1956.0974,,,phase2_solar_place_fix_20260516_190650,tanh,tanh,tanh,act=tanh|enc=tanh|dec=tanh|out=tanh|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar1_tanh_sin_a0.01_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_tanh_sin001_all,Solar1,96,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,Power,2024,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_tanh_sin001_all,0.2241615,0.22329585,0.47345698,1.4981868,1223.292,,,phase2_solar_place_fix_20260516_190650,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar1_gelu_a0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2025_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_gelu_all,Solar1,96,gelu,baseline,0.0,1.0,0.0,1,M,Power,2025,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_gelu_all,0.22964427,0.22813353,0.47921214,1.5363572,1994.1378,,,phase2_solar_place_fix_20260516_190650,gelu,gelu,linear,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar1_tanh_a0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2025_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_tanh_all,Solar1,96,tanh,bounded_sign,0.0,1.0,0.0,1,M,Power,2025,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_tanh_all,0.23326159,0.23207375,0.4829716,1.5556211,1798.9811,,,phase2_solar_place_fix_20260516_190650,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar1_gelu_a0_enctanh_decgelu_outlinear_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2025_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_enc_tanh_dec_gelu,Solar1,96,gelu,baseline,0.0,1.0,0.0,1,M,Power,2025,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_enc_tanh_dec_gelu,0.21771877,0.2195068,0.46660343,1.5186437,2376.2256,,,phase2_solar_place_fix_20260516_190650,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar1_gelu_a0_encgelu_dectanh_outlinear_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2025_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_enc_gelu_dec_tanh,Solar1,96,gelu,baseline,0.0,1.0,0.0,1,M,Power,2025,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_enc_gelu_dec_tanh,0.22942564,0.22957176,0.47898397,1.5182403,1650.5875,,,phase2_solar_place_fix_20260516_190650,gelu,tanh,linear,act=gelu|enc=gelu|dec=tanh|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar1_tanh_a0_enctanh_dectanh_outtanh_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2025_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_tanh_all_outtanh,Solar1,96,tanh,bounded_sign,0.0,1.0,0.0,1,M,Power,2025,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_tanh_all_outtanh,0.40653366,0.31873292,0.63759995,1.542298,3193.8704,,,phase2_solar_place_fix_20260516_190650,tanh,tanh,tanh,act=tanh|enc=tanh|dec=tanh|out=tanh|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar1_tanh_sin_a0.01_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2025_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_tanh_sin001_all,Solar1,96,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,Power,2025,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_tanh_sin001_all,0.22579849,0.22885476,0.4751826,1.5379916,1470.3162,,,phase2_solar_place_fix_20260516_190650,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar1_gelu_a0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2026_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_gelu_all,Solar1,96,gelu,baseline,0.0,1.0,0.0,1,M,Power,2026,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_gelu_all,0.2351178,0.23405646,0.48488948,1.5550183,1161.5886,,,phase2_solar_place_fix_20260516_190650,gelu,gelu,linear,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar1_tanh_a0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2026_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_tanh_all,Solar1,96,tanh,bounded_sign,0.0,1.0,0.0,1,M,Power,2026,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_tanh_all,0.22659488,0.23261532,0.47601983,1.4833535,977.0934,,,phase2_solar_place_fix_20260516_190650,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar1_gelu_a0_enctanh_decgelu_outlinear_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2026_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_enc_tanh_dec_gelu,Solar1,96,gelu,baseline,0.0,1.0,0.0,1,M,Power,2026,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_enc_tanh_dec_gelu,0.22296137,0.23238805,0.47218785,1.4562327,1771.6462,,,phase2_solar_place_fix_20260516_190650,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar1_gelu_a0_encgelu_dectanh_outlinear_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2026_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_enc_gelu_dec_tanh,Solar1,96,gelu,baseline,0.0,1.0,0.0,1,M,Power,2026,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_enc_gelu_dec_tanh,0.24140993,0.23357056,0.49133486,1.5322102,1126.6005,,,phase2_solar_place_fix_20260516_190650,gelu,tanh,linear,act=gelu|enc=gelu|dec=tanh|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar1_tanh_a0_enctanh_dectanh_outtanh_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2026_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_tanh_all_outtanh,Solar1,96,tanh,bounded_sign,0.0,1.0,0.0,1,M,Power,2026,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_tanh_all_outtanh,0.40354517,0.31670463,0.63525206,1.5164392,2520.326,,,phase2_solar_place_fix_20260516_190650,tanh,tanh,tanh,act=tanh|enc=tanh|dec=tanh|out=tanh|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar1_tanh_sin_a0.01_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2026_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_tanh_sin001_all,Solar1,96,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,Power,2026,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_tanh_sin001_all,0.23178276,0.23395187,0.48143822,1.5383387,2512.3132,,,phase2_solar_place_fix_20260516_190650,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar5_gelu_a0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_gelu_all,Solar5,96,gelu,baseline,0.0,1.0,0.0,1,M,Power,2024,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_gelu_all,0.18178079,0.22501014,0.42635757,1.5864434,1095.8569,,,phase2_solar_place_fix_20260516_190650,gelu,gelu,linear,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar5_tanh_a0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_tanh_all,Solar5,96,tanh,bounded_sign,0.0,1.0,0.0,1,M,Power,2024,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_tanh_all,0.18007138,0.22147302,0.42434818,1.4508897,1027.9218,,,phase2_solar_place_fix_20260516_190650,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar5_gelu_a0_enctanh_decgelu_outlinear_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_enc_tanh_dec_gelu,Solar5,96,gelu,baseline,0.0,1.0,0.0,1,M,Power,2024,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_enc_tanh_dec_gelu,0.17942612,0.22391425,0.4235872,1.4447823,717.3143,,,phase2_solar_place_fix_20260516_190650,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar5_gelu_a0_encgelu_dectanh_outlinear_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_enc_gelu_dec_tanh,Solar5,96,gelu,baseline,0.0,1.0,0.0,1,M,Power,2024,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_enc_gelu_dec_tanh,0.19121823,0.23025398,0.43728507,1.5624982,1208.2631,,,phase2_solar_place_fix_20260516_190650,gelu,tanh,linear,act=gelu|enc=gelu|dec=tanh|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar5_tanh_a0_enctanh_dectanh_outtanh_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_tanh_all_outtanh,Solar5,96,tanh,bounded_sign,0.0,1.0,0.0,1,M,Power,2024,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_tanh_all_outtanh,0.26524022,0.28477678,0.51501477,1.2804866,492.46878,,,phase2_solar_place_fix_20260516_190650,tanh,tanh,tanh,act=tanh|enc=tanh|dec=tanh|out=tanh|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar5_tanh_sin_a0.01_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_tanh_sin001_all,Solar5,96,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,Power,2024,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_tanh_sin001_all,0.18480435,0.22600304,0.42988876,1.4788476,799.4264,,,phase2_solar_place_fix_20260516_190650,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar5_gelu_a0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2025_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_gelu_all,Solar5,96,gelu,baseline,0.0,1.0,0.0,1,M,Power,2025,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_gelu_all,0.18626523,0.22751555,0.43158457,1.4271117,710.0756,,,phase2_solar_place_fix_20260516_190650,gelu,gelu,linear,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar5_tanh_a0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2025_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_tanh_all,Solar5,96,tanh,bounded_sign,0.0,1.0,0.0,1,M,Power,2025,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_tanh_all,0.17583108,0.2234693,0.41932216,1.4691092,1040.6605,,,phase2_solar_place_fix_20260516_190650,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar5_gelu_a0_enctanh_decgelu_outlinear_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2025_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_enc_tanh_dec_gelu,Solar5,96,gelu,baseline,0.0,1.0,0.0,1,M,Power,2025,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_enc_tanh_dec_gelu,0.18732539,0.23280594,0.43281102,1.4428627,708.5908,,,phase2_solar_place_fix_20260516_190650,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar5_gelu_a0_encgelu_dectanh_outlinear_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2025_ubuntu-ThinkStation-P3-Tower_phase2_solar_place_fix_20260516_190650_solar_96_enc_gelu_dec_tanh,Solar5,96,gelu,baseline,0.0,1.0,0.0,1,M,Power,2025,ubuntu-ThinkStation-P3-Tower,unknown,phase2_solar_place_fix_20260516_190650_solar_96_enc_gelu_dec_tanh,0.19389105,0.23336613,0.44033062,1.5273027,1023.6704,,,phase2_solar_place_fix_20260516_190650,gelu,tanh,linear,act=gelu|enc=gelu|dec=tanh|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
