feature_set,eval_name,fold,action_name,action_family,feature,direction,threshold,objective,fired_count,fired_rate,precision,mean_uplift_if_fired,policy_mean_uplift
data,leave_cell,Informer-fullgrid:Solar8/96,placement_all_tanh_vs_best_split,placement,input_kurtosis,low,-0.2850457302658641,0.06920456003775254,26,0.7428571428571429,0.7692307692307693,0.09315998466620533,0.06920456003775254
data,leave_cell,Informer-fullgrid:ETTh1/24,placement_decoder_tanh_vs_default,placement,input_turbulence_score,low,0.9434598360739614,0.02908407439772574,26,0.7428571428571429,0.6923076923076923,0.03915163861232311,0.02908407439772574
data,leave_cell,Informer-fullgrid:ETTh1/48,placement_decoder_tanh_vs_default,placement,input_turbulence_score,low,0.9434598360739614,0.03121688882331734,26,0.7428571428571429,0.7307692307692307,0.04202273495446565,0.03121688882331734
data,leave_cell,Informer-fullgrid:ETTh1/168,placement_decoder_tanh_vs_default,placement,input_turbulence_score,low,0.9434598360739614,0.030074659288194246,26,0.7428571428571429,0.7307692307692307,0.040485118272569176,0.030074659288194246
data,leave_cell,Informer-fullgrid:ETTh1/336,placement_decoder_tanh_vs_default,placement,input_turbulence_score,low,0.9434598360739614,0.02833446688589601,26,0.7428571428571429,0.6923076923076923,0.0381425515771677,0.02833446688589601
data,leave_cell,Informer-fullgrid:ETTh1/720,placement_decoder_tanh_vs_default,placement,input_turbulence_score,low,0.9434598360739614,0.030386389505910338,26,0.7428571428571429,0.7307692307692307,0.040904755104110076,0.030386389505910338
data,leave_cell,Informer-fullgrid:ETTh2/24,placement_decoder_tanh_vs_default,placement,input_turbulence_score,low,0.9434598360739614,0.024957828800267576,26,0.7428571428571429,0.6923076923076923,0.03359707723112943,0.024957828800267576
data,leave_cell,Informer-fullgrid:ETTh2/48,placement_decoder_tanh_vs_default,placement,input_turbulence_score,low,0.9434598360739614,0.029030186871681296,26,0.7428571428571429,0.6923076923076923,0.039079097711878674,0.029030186871681296
data,leave_cell,Informer-fullgrid:ETTh2/168,placement_decoder_tanh_vs_default,placement,input_turbulence_score,low,0.9434598360739614,0.029814781734855668,26,0.7428571428571429,0.7307692307692307,0.04013528310461341,0.029814781734855668
data,leave_cell,Informer-fullgrid:ETTh2/336,placement_decoder_tanh_vs_default,placement,input_turbulence_score,low,0.9434598360739614,0.0267717828208449,26,0.7428571428571429,0.6923076923076923,0.03603893841267583,0.0267717828208449
data,leave_cell,Informer-fullgrid:ETTh2/720,placement_decoder_tanh_vs_default,placement,input_turbulence_score,low,0.9434598360739614,0.02838766487575886,26,0.7428571428571429,0.6923076923076923,0.038214164255829235,0.02838766487575886
data,leave_cell,Informer-fullgrid:ETTm1/24,placement_decoder_tanh_vs_default,placement,input_turbulence_score,low,0.9434598360739614,0.02711766959692904,26,0.7428571428571429,0.6923076923076923,0.03650455522663525,0.02711766959692904
data,leave_cell,Informer-fullgrid:ETTm1/48,placement_decoder_tanh_vs_default,placement,input_turbulence_score,low,0.9434598360739614,0.02848114079410479,26,0.7428571428571429,0.6923076923076923,0.03833999722283337,0.02848114079410479
data,leave_cell,Informer-fullgrid:ETTm1/96,placement_decoder_tanh_vs_default,placement,input_turbulence_score,low,0.9434598360739614,0.029455318602917474,26,0.7428571428571429,0.6923076923076923,0.03965139042700429,0.029455318602917474
data,leave_cell,Informer-fullgrid:ETTm1/288,placement_decoder_tanh_vs_default,placement,input_turbulence_score,low,0.9434598360739614,0.03215762873069337,26,0.7428571428571429,0.7307692307692307,0.0432891155990103,0.03215762873069337
data,leave_cell,Informer-fullgrid:ETTm1/672,placement_decoder_tanh_vs_default,placement,input_cv,low,1.3178090296762397,0.028691321153472314,21,0.6,0.6666666666666666,0.047818868589120524,0.028691321153472314
data,leave_cell,Informer-fullgrid:ETTm2/24,placement_decoder_tanh_vs_default,placement,input_turbulence_score,low,0.9434598360739614,0.027354205958457296,26,0.7428571428571429,0.6923076923076923,0.036822969559461745,0.027354205958457296
data,leave_cell,Informer-fullgrid:ETTm2/48,placement_decoder_tanh_vs_default,placement,input_turbulence_score,low,0.9434598360739614,0.025403563189043018,26,0.7428571428571429,0.6923076923076923,0.03419710429294252,0.025403563189043018
data,leave_cell,Informer-fullgrid:ETTm2/96,placement_decoder_tanh_vs_default,placement,input_turbulence_score,low,0.9434598360739614,0.03439336070784975,26,0.7428571428571429,0.7307692307692307,0.046298754799028514,0.03439336070784975
data,leave_cell,Informer-fullgrid:ETTm2/288,placement_decoder_tanh_vs_default,placement,input_turbulence_score,low,0.9434598360739614,0.024724112018613523,26,0.7428571428571429,0.6923076923076923,0.033282458486595126,0.024724112018613523
data,leave_cell,Informer-fullgrid:ETTm2/672,placement_decoder_tanh_vs_default,placement,input_turbulence_score,low,0.9434598360739614,0.025493952557223438,26,0.7428571428571429,0.6923076923076923,0.034318782288570014,0.025493952557223438
data,leave_cell,Informer-fullgrid:Solar1/24,placement_decoder_tanh_vs_default,placement,input_range,low,10.72379127364675,0.030015265646741673,19,0.5428571428571428,0.7368421052631579,0.05529127882294519,0.030015265646741673
data,leave_cell,Informer-fullgrid:Solar1/96,placement_decoder_tanh_vs_default,placement,input_range,low,10.72379127364675,0.030015265646741673,19,0.5428571428571428,0.7368421052631579,0.05529127882294519,0.030015265646741673
data,leave_cell,Informer-fullgrid:Solar2/24,placement_decoder_tanh_vs_default,placement,input_range,low,10.72379127364675,0.030015265646741673,19,0.5428571428571428,0.7368421052631579,0.05529127882294519,0.030015265646741673
data,leave_cell,Informer-fullgrid:Solar2/96,placement_decoder_tanh_vs_default,placement,input_range,low,10.72379127364675,0.030015265646741673,19,0.5428571428571428,0.7368421052631579,0.05529127882294519,0.030015265646741673
data,leave_cell,Informer-fullgrid:Solar3/24,placement_decoder_tanh_vs_default,placement,input_range,low,10.72379127364675,0.030015265646741673,19,0.5428571428571428,0.7368421052631579,0.05529127882294519,0.030015265646741673
data,leave_cell,Informer-fullgrid:Solar3/96,placement_decoder_tanh_vs_default,placement,input_range,low,10.72379127364675,0.030015265646741673,19,0.5428571428571428,0.7368421052631579,0.05529127882294519,0.030015265646741673
data,leave_cell,Informer-fullgrid:Solar4/24,placement_decoder_tanh_vs_default,placement,input_range,low,10.72379127364675,0.030015265646741673,19,0.5428571428571428,0.7368421052631579,0.05529127882294519,0.030015265646741673
data,leave_cell,Informer-fullgrid:Solar4/96,placement_decoder_tanh_vs_default,placement,input_range,low,10.72379127364675,0.030015265646741673,19,0.5428571428571428,0.7368421052631579,0.05529127882294519,0.030015265646741673
data,leave_cell,Informer-fullgrid:Solar5/24,placement_decoder_tanh_vs_default,placement,input_range,low,10.72379127364675,0.030015265646741673,19,0.5428571428571428,0.7368421052631579,0.05529127882294519,0.030015265646741673
data,leave_cell,Informer-fullgrid:Solar5/96,placement_decoder_tanh_vs_default,placement,input_range,low,10.72379127364675,0.030015265646741673,19,0.5428571428571428,0.7368421052631579,0.05529127882294519,0.030015265646741673
data,leave_cell,Informer-fullgrid:Solar6/24,placement_decoder_tanh_vs_default,placement,input_range,low,10.72379127364675,0.030015265646741673,19,0.5428571428571428,0.7368421052631579,0.05529127882294519,0.030015265646741673
data,leave_cell,Informer-fullgrid:Solar6/96,placement_decoder_tanh_vs_default,placement,input_range,low,10.72379127364675,0.030015265646741673,19,0.5428571428571428,0.7368421052631579,0.05529127882294519,0.030015265646741673
data,leave_cell,Informer-fullgrid:Solar7/24,placement_decoder_tanh_vs_default,placement,input_range,low,10.72379127364675,0.030015265646741673,19,0.5428571428571428,0.7368421052631579,0.05529127882294519,0.030015265646741673
data,leave_cell,Informer-fullgrid:Solar7/96,placement_decoder_tanh_vs_default,placement,input_range,low,10.72379127364675,0.030015265646741673,19,0.5428571428571428,0.7368421052631579,0.05529127882294519,0.030015265646741673
data,leave_cell,Informer-fullgrid:Solar8/24,placement_decoder_tanh_vs_default,placement,input_range,low,10.72379127364675,0.030015265646741673,19,0.5428571428571428,0.7368421052631579,0.05529127882294519,0.030015265646741673
data,leave_cell,Informer-fullgrid:Solar8/96,placement_decoder_tanh_vs_default,placement,input_range,low,10.72379127364675,0.030015265646741673,19,0.5428571428571428,0.7368421052631579,0.05529127882294519,0.030015265646741673
data,leave_cell,Informer-fullgrid:ETTh1/24,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.05184449079604899,0.06032980510259482,26,0.7428571428571429,0.7307692307692307,0.08121319917656995,0.06032980510259482
