eval_name,feature_set,fallback_policy,cell_count,mean_mse,mean_gain_vs_baseline,mean_gain_vs_static,positive_vs_baseline_rate,positive_vs_static_rate,mean_regret_vs_oracle,mean_oracle_capture_ratio,config_hit_rate,action_hit_rate,abstain_rate,mean_recommendation_count,placement_choice_rate,placement_precision_vs_static,top_chosen_configs
leave_cell,frequency,gelu,36,1.1329513228796297,0.1237114990205629,2.7348038812428247e-05,0.8055555555555556,0.027777777777777776,0.04719767609136514,0.640913409110291,0.2222222222222222,0.7222222222222222,0.0,5.972222222222222,0.05555555555555555,0.5,tanh_sin001_all;enc_tanh_dec_gelu
leave_cell,all_input,gelu,36,1.1329104522314812,0.12367701458839142,0.0,0.8333333333333334,0.0,0.04723321947188012,0.6397124854154859,0.2222222222222222,0.7222222222222222,0.0,5.583333333333333,0.0,,tanh_sin001_all
leave_cell,data,gelu,36,1.1329104522314812,0.12367701458839142,0.0,0.8333333333333334,0.0,0.04723321947188012,0.6397124854154859,0.2222222222222222,0.7222222222222222,0.0,5.583333333333333,0.0,,tanh_sin001_all
leave_cell,statistical,gelu,36,1.1329104522314812,0.12367701458839142,0.0,0.8333333333333334,0.0,0.04723321947188012,0.6397124854154859,0.2222222222222222,0.7222222222222222,0.0,5.583333333333333,0.0,,tanh_sin001_all
leave_cell,frequency,train_static,36,1.1329513228796297,0.1237114990205629,2.7348038812428247e-05,0.8055555555555556,0.027777777777777776,0.04719767609136514,0.640913409110291,0.2222222222222222,0.7222222222222222,0.0,5.972222222222222,0.05555555555555555,0.5,tanh_sin001_all;enc_tanh_dec_gelu
leave_cell,all_input,train_static,36,1.1329104522314812,0.12367701458839142,0.0,0.8333333333333334,0.0,0.04723321947188012,0.6397124854154859,0.2222222222222222,0.7222222222222222,0.0,5.583333333333333,0.0,,tanh_sin001_all
leave_cell,data,train_static,36,1.1329104522314812,0.12367701458839142,0.0,0.8333333333333334,0.0,0.04723321947188012,0.6397124854154859,0.2222222222222222,0.7222222222222222,0.0,5.583333333333333,0.0,,tanh_sin001_all
leave_cell,statistical,train_static,36,1.1329104522314812,0.12367701458839142,0.0,0.8333333333333334,0.0,0.04723321947188012,0.6397124854154859,0.2222222222222222,0.7222222222222222,0.0,5.583333333333333,0.0,,tanh_sin001_all
leave_dataset,all_input,gelu,36,1.1328876882314813,0.12357235380785718,-0.00010429642005794298,0.8333333333333334,0.08333333333333333,0.04733660905826776,0.6383310453312194,0.2222222222222222,0.7222222222222222,0.0,4.972222222222222,0.1111111111111111,0.5,tanh_sin001_all;enc_tanh_dec_gelu;softsign_all
leave_dataset,data,gelu,36,1.1328876882314813,0.12357235380785718,-0.00010429642005794298,0.8333333333333334,0.08333333333333333,0.04733660905826776,0.6383310453312194,0.2222222222222222,0.7222222222222222,0.0,4.972222222222222,0.1111111111111111,0.5,tanh_sin001_all;enc_tanh_dec_gelu;softsign_all
leave_dataset,statistical,gelu,36,1.1328876882314813,0.12357235380785718,-0.00010429642005794298,0.8333333333333334,0.08333333333333333,0.04733660905826776,0.6383310453312194,0.2222222222222222,0.7222222222222222,0.0,4.972222222222222,0.1111111111111111,0.5,tanh_sin001_all;enc_tanh_dec_gelu;softsign_all
leave_dataset,frequency,gelu,36,1.146596820287037,0.11940873722851587,-0.007451431064926844,0.8333333333333334,0.0,0.05524405649296923,0.6265709130473242,0.19444444444444445,0.7222222222222222,0.0,5.25,0.05555555555555555,0.0,tanh_sin001_all;softsign_all;tanh_all
leave_dataset,all_input,train_static,36,1.1328876882314813,0.12357235380785718,-0.00010429642005794298,0.8333333333333334,0.08333333333333333,0.04733660905826776,0.6383310453312194,0.2222222222222222,0.7222222222222222,0.0,4.972222222222222,0.1111111111111111,0.5,tanh_sin001_all;enc_tanh_dec_gelu;softsign_all
leave_dataset,data,train_static,36,1.1328876882314813,0.12357235380785718,-0.00010429642005794298,0.8333333333333334,0.08333333333333333,0.04733660905826776,0.6383310453312194,0.2222222222222222,0.7222222222222222,0.0,4.972222222222222,0.1111111111111111,0.5,tanh_sin001_all;enc_tanh_dec_gelu;softsign_all
leave_dataset,statistical,train_static,36,1.1328876882314813,0.12357235380785718,-0.00010429642005794298,0.8333333333333334,0.08333333333333333,0.04733660905826776,0.6383310453312194,0.2222222222222222,0.7222222222222222,0.0,4.972222222222222,0.1111111111111111,0.5,tanh_sin001_all;enc_tanh_dec_gelu;softsign_all
leave_dataset,frequency,train_static,36,1.146596820287037,0.11940873722851587,-0.007451431064926844,0.8333333333333334,0.0,0.05524405649296923,0.6265709130473242,0.19444444444444445,0.7222222222222222,0.0,5.25,0.05555555555555555,0.0,tanh_sin001_all;softsign_all;tanh_all
leave_horizon,all_input,gelu,36,1.1329983276944442,0.1232197291383319,-0.00048199239026743424,0.8333333333333334,0.027777777777777776,0.04771429175040306,0.6242973081513475,0.19444444444444445,0.7222222222222222,0.0,5.583333333333333,0.027777777777777776,0.0,tanh_sin001_all;softsign_all;enc_tanh_dec_gelu
