dataset,pred_len,factor_bin,oracle_signature,placement,bin_activation_mse,factor
Solar1,96,low,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,full-hidden,0.14330681509957613,trend_consistency
Solar1,96,mid,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.15908543770177444,trend_consistency
Solar1,96,high,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,full-hidden,0.22187680562095546,trend_consistency
Solar5,96,low,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.21023949656051005,trend_consistency
Solar5,96,mid,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.29921069254837646,trend_consistency
Solar5,96,high,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.24248838860204025,trend_consistency
Solar1,96,low,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,full-hidden,0.11850884279377155,reversal_rate
Solar1,96,mid,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,full-hidden,0.20047126829226292,reversal_rate
Solar1,96,high,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.20475018597634337,reversal_rate
Solar5,96,low,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,full-hidden,0.18563629315959052,reversal_rate
Solar5,96,mid,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.2699769708948994,reversal_rate
Solar5,96,high,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.2900505980910991,reversal_rate
Solar1,96,low,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,full-hidden,0.1688306797772773,jump_intensity
Solar1,96,mid,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.15909542252032327,jump_intensity
Solar1,96,high,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.19176492565551004,jump_intensity
Solar5,96,low,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.2081289815321767,jump_intensity
Solar5,96,mid,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.267452351968204,jump_intensity
Solar5,96,high,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,full-hidden,0.27475948198461925,jump_intensity
Solar1,96,low,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.18940940602614226,tail_ratio
Solar1,96,mid,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,full-hidden,0.16281536406974856,tail_ratio
Solar1,96,high,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,full-hidden,0.1616981748543822,tail_ratio
Solar5,96,low,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.21070082954658045,tail_ratio
Solar5,96,mid,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.27775720859657327,tail_ratio
Solar5,96,high,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.263480539567773,tail_ratio
Solar1,96,low,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.15418033559838362,mean_reversion_strength
Solar1,96,mid,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,full-hidden,0.18905836587403016,mean_reversion_strength
Solar1,96,high,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.1851043949761063,mean_reversion_strength
Solar5,96,low,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,full-hidden,0.2272010739533477,mean_reversion_strength
Solar5,96,mid,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.2209300663940661,mean_reversion_strength
Solar5,96,high,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.30287470834648705,mean_reversion_strength
Solar1,96,low,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,full-hidden,0.2220703729977227,max_drawdown
Solar1,96,mid,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.19151410707775862,max_drawdown
Solar1,96,high,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.11131190793876437,max_drawdown
Solar5,96,low,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.30614570372399424,max_drawdown
Solar5,96,mid,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.20764395620600573,max_drawdown
Solar5,96,high,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,full-hidden,0.23245529364176726,max_drawdown
Solar1,96,low,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,full-hidden,0.2220703729977227,max_drawup
Solar1,96,mid,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.19151410707775862,max_drawup
Solar1,96,high,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.11131190793876437,max_drawup
Solar5,96,low,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.30614570372399424,max_drawup
Solar5,96,mid,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,encoder-only,0.20764395620600573,max_drawup
Solar5,96,high,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,full-hidden,0.23245529364176726,max_drawup
