dataset,pred_len,seq_len,label_len,e_layers,d_layers,factor,batch_size,train_epochs,config_name,activation,encoder_activation,decoder_activation,output_activation,activation_signature,mse_mean,mse_std,mae_mean,mae_std,seed_count,run_count,has_arrays_count,improvement_vs_gelu_mean,improvement_vs_gelu_min,win_rate_vs_gelu,paired_seed_count
ETTh1,24,48,48,2,1,3,32,6,softsign_all,softsign,softsign,softsign,linear,act=softsign|enc=softsign|dec=softsign|out=linear|a=0|lee=1,0.5324173,0.02563012450555015,0.5224795433333334,0.013588758262756524,3,3,0,0.05169489362903271,-0.030485986895701204,0.6666666666666666,3.0
ETTh1,24,48,48,2,1,3,32,6,tanh_all,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,0.5330212933333334,0.03193775074413559,0.5232973,0.021506528863803206,3,3,0,0.0506439297237041,-0.04524858832084231,0.6666666666666666,3.0
ETTh1,24,48,48,2,1,3,32,6,tanh_sin001_all,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,0.5476108000000001,0.013410167563084378,0.5300818466666667,0.015982304649534516,3,3,0,0.02295782948446133,-0.06770721410979551,0.6666666666666666,3.0
ETTh1,24,48,48,2,1,3,32,6,enc_gelu_dec_tanh,gelu,gelu,tanh,linear,act=gelu|enc=gelu|dec=tanh|out=linear|a=0|lee=1,0.5497868366666666,0.015077037650912497,0.5347429233333333,0.011082391782626813,3,3,0,0.017262553596251645,-0.0929260607565045,0.3333333333333333,3.0
ETTh1,24,48,48,2,1,3,32,6,enc_tanh_dec_gelu,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,0.5506953166666667,0.037028641918464084,0.5353101333333333,0.020266375225070035,3,3,0,0.021358116917159473,-0.012740463512431632,0.6666666666666666,3.0
ETTh1,24,48,48,2,1,3,32,6,swish_all,swish,swish,swish,linear,act=swish|enc=swish|dec=swish|out=linear|a=0|lee=1,0.5560594499999999,0.03640052768783033,0.5388862433333333,0.023585177538713458,3,3,0,0.008590036838446322,-0.11456287814297224,0.6666666666666666,3.0
ETTh1,24,48,48,2,1,3,32,6,gelu_all,gelu,gelu,gelu,linear,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,0.5646668,0.06438504836085779,0.54134921,0.035843566710288474,3,3,0,,,,
ETTh1,24,48,48,2,1,3,32,6,relu_all,relu,relu,relu,linear,act=relu|enc=relu|dec=relu|out=linear|a=0|lee=1,0.5829117,0.0741068185290908,0.5467961633333334,0.04283121153693921,3,3,0,-0.03138052782005718,-0.047043392446527325,0.0,3.0
ETTh1,24,48,48,2,1,3,32,6,tanh_all_outtanh,tanh,tanh,tanh,tanh,act=tanh|enc=tanh|dec=tanh|out=tanh|a=0|lee=1,0.6078469666666666,0.011359690833967843,0.5684820666666667,0.004212478797968376,3,3,0,-0.08631433835410683,-0.16757984064922865,0.3333333333333333,3.0
ETTh1,48,96,48,2,1,5,32,6,softsign_all,softsign,softsign,softsign,linear,act=softsign|enc=softsign|dec=softsign|out=linear|a=0|lee=1,0.6459194633333333,0.07306488495333471,0.6076123333333333,0.05303452904517334,3,3,0,0.12647239089473447,0.053047174009173824,1.0,3.0
ETTh1,48,96,48,2,1,5,32,6,tanh_sin001_all,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,0.6560654,0.06487369746114369,0.6094191566666667,0.0482568894324803,3,3,0,0.11307113981337243,0.07488040499422632,1.0,3.0
ETTh1,48,96,48,2,1,5,32,6,tanh_all,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,0.6675251233333332,0.054454754307770366,0.6186871466666667,0.042120784587024625,3,3,0,0.09675184353500972,0.03730601766304913,1.0,3.0
ETTh1,48,96,48,2,1,5,32,6,swish_all,swish,swish,swish,linear,act=swish|enc=swish|dec=swish|out=linear|a=0|lee=1,0.6949180699999999,0.05716307288933041,0.6404606,0.03693876530740572,3,3,0,0.060268807857899946,0.030807442754687216,1.0,3.0
ETTh1,48,96,48,2,1,5,32,6,enc_tanh_dec_gelu,gelu,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,0.7101359199999999,0.10605537690805304,0.6460953566666666,0.05241977934092855,3,3,0,0.04186945604716507,-0.06864516739105932,0.6666666666666666,3.0
ETTh1,48,96,48,2,1,5,32,6,gelu_all,gelu,gelu,gelu,linear,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,0.7389258333333334,0.03419397660617054,0.6630345866666666,0.02427275625194911,3,3,0,,,,
ETTh1,48,96,48,2,1,5,32,6,relu_all,relu,relu,relu,linear,act=relu|enc=relu|dec=relu|out=linear|a=0|lee=1,0.7576233499999999,0.0032981035531802036,0.6711879666666668,0.005827176563596939,3,3,0,-0.026813999691109116,-0.055394840260440656,0.3333333333333333,3.0
ETTh1,48,96,48,2,1,5,32,6,enc_gelu_dec_tanh,gelu,gelu,tanh,linear,act=gelu|enc=gelu|dec=tanh|out=linear|a=0|lee=1,0.7746135466666667,0.09773312963010307,0.6826806799999999,0.051235205285323056,3,3,0,-0.04606417030079691,-0.1331045015476081,0.3333333333333333,3.0
ETTh1,48,96,48,2,1,5,32,6,tanh_all_outtanh,tanh,tanh,tanh,tanh,act=tanh|enc=tanh|dec=tanh|out=tanh|a=0|lee=1,0.7951248999999999,0.026175381828924666,0.6993153533333333,0.01801708296296969,3,3,0,-0.07674736805375182,-0.11289463579491346,0.0,3.0
ETTh1,168,168,168,2,1,5,32,6,tanh_all,tanh,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,0.9115707166666667,0.1307529008731196,0.7437885533333333,0.05345507595484768,3,3,0,0.12943737450817336,-0.010638205782451358,0.6666666666666666,3.0
ETTh1,168,168,168,2,1,5,32,6,tanh_sin001_all,tanh_sin,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,0.9184072833333333,0.13966152379147173,0.7474490233333334,0.059310371411976745,3,3,0,0.12291584571442675,-0.026893496086000595,0.6666666666666666,3.0
