setting,dataset,pred_len,activation,activation_family,amplitude,frequency,phase,lee_type,features,target,seed,server_id,server_ip,des,mse,mae,rmse,mape,mspe,relative_mse_change,win_against_baseline,run_id,encoder_activation,decoder_activation,output_activation,activation_signature,seq_len,label_len,d_model,n_heads,e_layers,d_layers,d_ff,factor,dropout,attn,embed,batch_size,train_epochs
informer_ETTm1_swish_a0_ftM_sl672_ll384_pl672_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-162_20260519_phase4_full_venv_swish_all,ETTm1,672,swish,baseline,0.0,1.0,0.0,1,M,OT,2025,4090-162,10.21.53.162,20260519_phase4_full_venv_swish_all,1.1160941,0.8069076,1.0564536,2.9099123,358.0145,,,20260519_phase4_full_venv,swish,swish,linear,act=swish|enc=swish|dec=swish|out=linear|a=0|lee=1,672,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm1_swish_a0_ftM_sl672_ll384_pl672_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-162_20260519_phase4_full_venv_swish_all,ETTm1,672,swish,baseline,0.0,1.0,0.0,1,M,OT,2026,4090-162,10.21.53.162,20260519_phase4_full_venv_swish_all,1.072393,0.8223928,1.0355641,3.0839937,357.40085,,,20260519_phase4_full_venv,swish,swish,linear,act=swish|enc=swish|dec=swish|out=linear|a=0|lee=1,672,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm1_tanh_a0_ftM_sl672_ll384_pl672_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-162_20260519_phase4_full_venv_tanh_all,ETTm1,672,tanh,bounded_sign,0.0,1.0,0.0,1,M,OT,2024,4090-162,10.21.53.162,20260519_phase4_full_venv_tanh_all,1.0373845,0.82158595,1.0185207,3.7819753,556.7387,,,20260519_phase4_full_venv,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,672,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm1_tanh_a0_ftM_sl672_ll384_pl672_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-162_20260519_phase4_full_venv_tanh_all,ETTm1,672,tanh,bounded_sign,0.0,1.0,0.0,1,M,OT,2025,4090-162,10.21.53.162,20260519_phase4_full_venv_tanh_all,0.9928012,0.8115013,0.9963941,3.6939027,464.22113,,,20260519_phase4_full_venv,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,672,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm1_tanh_a0_ftM_sl672_ll384_pl672_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-162_20260519_phase4_full_venv_tanh_all,ETTm1,672,tanh,bounded_sign,0.0,1.0,0.0,1,M,OT,2026,4090-162,10.21.53.162,20260519_phase4_full_venv_tanh_all,0.9619313,0.78406054,0.98078096,3.2191527,404.7668,,,20260519_phase4_full_venv,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,672,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm1_tanh_a0_enctanh_dectanh_outtanh_ftM_sl672_ll384_pl672_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-162_20260519_phase4_full_venv_tanh_all_outtanh,ETTm1,672,tanh,bounded_sign,0.0,1.0,0.0,1,M,OT,2024,4090-162,10.21.53.162,20260519_phase4_full_venv_tanh_all_outtanh,1.0557978,0.8309855,1.0275202,3.5309777,345.64444,,,20260519_phase4_full_venv,tanh,tanh,tanh,act=tanh|enc=tanh|dec=tanh|out=tanh|a=0|lee=1,672,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm1_tanh_a0_enctanh_dectanh_outtanh_ftM_sl672_ll384_pl672_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-162_20260519_phase4_full_venv_tanh_all_outtanh,ETTm1,672,tanh,bounded_sign,0.0,1.0,0.0,1,M,OT,2025,4090-162,10.21.53.162,20260519_phase4_full_venv_tanh_all_outtanh,1.0308738,0.8141425,1.0153196,3.4817533,379.22525,,,20260519_phase4_full_venv,tanh,tanh,tanh,act=tanh|enc=tanh|dec=tanh|out=tanh|a=0|lee=1,672,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm1_tanh_a0_enctanh_dectanh_outtanh_ftM_sl672_ll384_pl672_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-162_20260519_phase4_full_venv_tanh_all_outtanh,ETTm1,672,tanh,bounded_sign,0.0,1.0,0.0,1,M,OT,2026,4090-162,10.21.53.162,20260519_phase4_full_venv_tanh_all_outtanh,1.1004204,0.8508448,1.0490092,3.6089866,371.25488,,,20260519_phase4_full_venv,tanh,tanh,tanh,act=tanh|enc=tanh|dec=tanh|out=tanh|a=0|lee=1,672,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm1_tanh_sin_a0.01_ftM_sl672_ll384_pl672_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-162_20260519_phase4_full_venv_tanh_sin001_all,ETTm1,672,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,OT,2024,4090-162,10.21.53.162,20260519_phase4_full_venv_tanh_sin001_all,1.0269504,0.82138747,1.0133855,3.8102236,571.2725,,,20260519_phase4_full_venv,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,672,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm1_tanh_sin_a0.01_ftM_sl672_ll384_pl672_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-162_20260519_phase4_full_venv_tanh_sin001_all,ETTm1,672,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,OT,2025,4090-162,10.21.53.162,20260519_phase4_full_venv_tanh_sin001_all,0.98909116,0.809629,0.9945306,3.8920708,519.194,,,20260519_phase4_full_venv,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,672,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm1_tanh_sin_a0.01_ftM_sl672_ll384_pl672_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-162_20260519_phase4_full_venv_tanh_sin001_all,ETTm1,672,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,OT,2026,4090-162,10.21.53.162,20260519_phase4_full_venv_tanh_sin001_all,1.0039967,0.80582017,1.0019964,3.486157,430.5864,,,20260519_phase4_full_venv,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,672,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_gelu_a0_encgelu_dectanh_outlinear_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-162_20260519_phase4_full_venv_enc_gelu_dec_tanh,ETTm2,96,gelu,baseline,0.0,1.0,0.0,1,M,OT,2024,4090-162,10.21.53.162,20260519_phase4_full_venv_enc_gelu_dec_tanh,2.3635924,1.2347038,1.537398,11.651346,26858.307,,,20260519_phase4_full_venv,gelu,tanh,linear,act=gelu|enc=gelu|dec=tanh|out=linear|a=0|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_gelu_a0_encgelu_dectanh_outlinear_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-162_20260519_phase4_full_venv_enc_gelu_dec_tanh,ETTm2,96,gelu,baseline,0.0,1.0,0.0,1,M,OT,2025,4090-162,10.21.53.162,20260519_phase4_full_venv_enc_gelu_dec_tanh,1.6795119,1.001275,1.2959598,8.855917,14789.032,,,20260519_phase4_full_venv,gelu,tanh,linear,act=gelu|enc=gelu|dec=tanh|out=linear|a=0|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_gelu_a0_encgelu_dectanh_outlinear_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-162_20260519_phase4_full_venv_enc_gelu_dec_tanh,ETTm2,96,gelu,baseline,0.0,1.0,0.0,1,M,OT,2026,4090-162,10.21.53.162,20260519_phase4_full_venv_enc_gelu_dec_tanh,1.5382024,1.0028629,1.2402428,9.009143,14709.921,,,20260519_phase4_full_venv,gelu,tanh,linear,act=gelu|enc=gelu|dec=tanh|out=linear|a=0|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_gelu_a0_enctanh_decgelu_outlinear_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-162_20260519_phase4_full_venv_enc_tanh_dec_gelu,ETTm2,96,gelu,baseline,0.0,1.0,0.0,1,M,OT,2024,4090-162,10.21.53.162,20260519_phase4_full_venv_enc_tanh_dec_gelu,2.1027079,1.1079619,1.4500717,11.218594,25523.008,,,20260519_phase4_full_venv,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_gelu_a0_enctanh_decgelu_outlinear_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-162_20260519_phase4_full_venv_enc_tanh_dec_gelu,ETTm2,96,gelu,baseline,0.0,1.0,0.0,1,M,OT,2025,4090-162,10.21.53.162,20260519_phase4_full_venv_enc_tanh_dec_gelu,1.5373522,0.9845415,1.2399001,7.998945,13637.799,,,20260519_phase4_full_venv,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_gelu_a0_enctanh_decgelu_outlinear_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-162_20260519_phase4_full_venv_enc_tanh_dec_gelu,ETTm2,96,gelu,baseline,0.0,1.0,0.0,1,M,OT,2026,4090-162,10.21.53.162,20260519_phase4_full_venv_enc_tanh_dec_gelu,1.4530551,0.96835744,1.2054274,6.6558967,8990.849,,,20260519_phase4_full_venv,tanh,gelu,linear,act=gelu|enc=tanh|dec=gelu|out=linear|a=0|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_gelu_a0_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-162_20260519_phase4_full_venv_gelu_all,ETTm2,96,gelu,baseline,0.0,1.0,0.0,1,M,OT,2025,4090-162,10.21.53.162,20260519_phase4_full_venv_gelu_all,1.5475079,0.99125654,1.2439888,9.053036,13425.746,,,20260519_phase4_full_venv,gelu,gelu,linear,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_gelu_a0_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-162_20260519_phase4_full_venv_gelu_all,ETTm2,96,gelu,baseline,0.0,1.0,0.0,1,M,OT,2026,4090-162,10.21.53.162,20260519_phase4_full_venv_gelu_all,1.3472745,0.8968806,1.1607215,8.2024555,16053.067,,,20260519_phase4_full_venv,gelu,gelu,linear,act=gelu|enc=gelu|dec=gelu|out=linear|a=0|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_relu_a0_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-162_20260519_phase4_full_venv_relu_all,ETTm2,96,relu,baseline,0.0,1.0,0.0,1,M,OT,2024,4090-162,10.21.53.162,20260519_phase4_full_venv_relu_all,1.7999547,1.0807818,1.3416239,9.197934,14458.425,,,20260519_phase4_full_venv,relu,relu,linear,act=relu|enc=relu|dec=relu|out=linear|a=0|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_relu_a0_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-162_20260519_phase4_full_venv_relu_all,ETTm2,96,relu,baseline,0.0,1.0,0.0,1,M,OT,2025,4090-162,10.21.53.162,20260519_phase4_full_venv_relu_all,1.5989729,1.0070642,1.264505,9.440306,15329.686,,,20260519_phase4_full_venv,relu,relu,linear,act=relu|enc=relu|dec=relu|out=linear|a=0|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_relu_a0_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-162_20260519_phase4_full_venv_relu_all,ETTm2,96,relu,baseline,0.0,1.0,0.0,1,M,OT,2026,4090-162,10.21.53.162,20260519_phase4_full_venv_relu_all,1.2564738,0.8933721,1.1209254,7.9958873,13017.389,,,20260519_phase4_full_venv,relu,relu,linear,act=relu|enc=relu|dec=relu|out=linear|a=0|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_softsign_a0_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-162_20260519_phase4_full_venv_softsign_all,ETTm2,96,softsign,bounded_sign,0.0,1.0,0.0,1,M,OT,2024,4090-162,10.21.53.162,20260519_phase4_full_venv_softsign_all,1.8002243,1.0459294,1.3417244,9.576192,19596.4,,,20260519_phase4_full_venv,softsign,softsign,linear,act=softsign|enc=softsign|dec=softsign|out=linear|a=0|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_softsign_a0_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-162_20260519_phase4_full_venv_softsign_all,ETTm2,96,softsign,bounded_sign,0.0,1.0,0.0,1,M,OT,2025,4090-162,10.21.53.162,20260519_phase4_full_venv_softsign_all,1.0956163,0.854447,1.0467169,6.380743,7708.248,,,20260519_phase4_full_venv,softsign,softsign,linear,act=softsign|enc=softsign|dec=softsign|out=linear|a=0|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_softsign_a0_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-162_20260519_phase4_full_venv_softsign_all,ETTm2,96,softsign,bounded_sign,0.0,1.0,0.0,1,M,OT,2026,4090-162,10.21.53.162,20260519_phase4_full_venv_softsign_all,1.3130517,0.8959424,1.1458846,7.667639,12519.625,,,20260519_phase4_full_venv,softsign,softsign,linear,act=softsign|enc=softsign|dec=softsign|out=linear|a=0|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_swish_a0_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-162_20260519_phase4_full_venv_swish_all,ETTm2,96,swish,baseline,0.0,1.0,0.0,1,M,OT,2024,4090-162,10.21.53.162,20260519_phase4_full_venv_swish_all,1.9854969,1.1130309,1.4090766,9.842535,19649.707,,,20260519_phase4_full_venv,swish,swish,linear,act=swish|enc=swish|dec=swish|out=linear|a=0|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_swish_a0_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-162_20260519_phase4_full_venv_swish_all,ETTm2,96,swish,baseline,0.0,1.0,0.0,1,M,OT,2025,4090-162,10.21.53.162,20260519_phase4_full_venv_swish_all,1.2021743,0.8797104,1.0964371,6.4578614,7905.6294,,,20260519_phase4_full_venv,swish,swish,linear,act=swish|enc=swish|dec=swish|out=linear|a=0|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_swish_a0_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-162_20260519_phase4_full_venv_swish_all,ETTm2,96,swish,baseline,0.0,1.0,0.0,1,M,OT,2026,4090-162,10.21.53.162,20260519_phase4_full_venv_swish_all,1.3384651,0.90035385,1.1569206,7.6955757,12777.449,,,20260519_phase4_full_venv,swish,swish,linear,act=swish|enc=swish|dec=swish|out=linear|a=0|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_tanh_a0_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-162_20260519_phase4_full_venv_tanh_all,ETTm2,96,tanh,bounded_sign,0.0,1.0,0.0,1,M,OT,2024,4090-162,10.21.53.162,20260519_phase4_full_venv_tanh_all,1.5112944,0.9731359,1.2293471,8.63251,13232.355,,,20260519_phase4_full_venv,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_tanh_a0_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-162_20260519_phase4_full_venv_tanh_all,ETTm2,96,tanh,bounded_sign,0.0,1.0,0.0,1,M,OT,2025,4090-162,10.21.53.162,20260519_phase4_full_venv_tanh_all,1.3600727,0.98107415,1.1662216,8.088154,10674.623,,,20260519_phase4_full_venv,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_tanh_a0_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-162_20260519_phase4_full_venv_tanh_all,ETTm2,96,tanh,bounded_sign,0.0,1.0,0.0,1,M,OT,2026,4090-162,10.21.53.162,20260519_phase4_full_venv_tanh_all,1.2435563,0.89379513,1.1151485,8.011257,12459.625,,,20260519_phase4_full_venv,tanh,tanh,linear,act=tanh|enc=tanh|dec=tanh|out=linear|a=0|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_tanh_a0_enctanh_dectanh_outtanh_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-162_20260519_phase4_full_venv_tanh_all_outtanh,ETTm2,96,tanh,bounded_sign,0.0,1.0,0.0,1,M,OT,2024,4090-162,10.21.53.162,20260519_phase4_full_venv_tanh_all_outtanh,1.5749369,1.0303226,1.2549648,5.877209,4295.7656,,,20260519_phase4_full_venv,tanh,tanh,tanh,act=tanh|enc=tanh|dec=tanh|out=tanh|a=0|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_tanh_a0_enctanh_dectanh_outtanh_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-162_20260519_phase4_full_venv_tanh_all_outtanh,ETTm2,96,tanh,bounded_sign,0.0,1.0,0.0,1,M,OT,2025,4090-162,10.21.53.162,20260519_phase4_full_venv_tanh_all_outtanh,1.557225,1.0235145,1.2478882,5.183081,3113.212,,,20260519_phase4_full_venv,tanh,tanh,tanh,act=tanh|enc=tanh|dec=tanh|out=tanh|a=0|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_tanh_a0_enctanh_dectanh_outtanh_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-162_20260519_phase4_full_venv_tanh_all_outtanh,ETTm2,96,tanh,bounded_sign,0.0,1.0,0.0,1,M,OT,2026,4090-162,10.21.53.162,20260519_phase4_full_venv_tanh_all_outtanh,1.6610577,1.0690432,1.2888203,5.5339,3876.9849,,,20260519_phase4_full_venv,tanh,tanh,tanh,act=tanh|enc=tanh|dec=tanh|out=tanh|a=0|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_tanh_sin_a0.01_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-162_20260519_phase4_full_venv_tanh_sin001_all,ETTm2,96,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,OT,2024,4090-162,10.21.53.162,20260519_phase4_full_venv_tanh_sin001_all,1.5824232,0.97775036,1.257944,9.465965,18025.578,,,20260519_phase4_full_venv,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_tanh_sin_a0.01_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-162_20260519_phase4_full_venv_tanh_sin001_all,ETTm2,96,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,OT,2025,4090-162,10.21.53.162,20260519_phase4_full_venv_tanh_sin001_all,1.2033514,0.9073195,1.0969738,8.116607,12406.025,,,20260519_phase4_full_venv,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_ETTm2_tanh_sin_a0.01_ftM_sl384_ll384_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-162_20260519_phase4_full_venv_tanh_sin001_all,ETTm2,96,tanh_sin,sin_perturb,0.01,1.0,0.0,1,M,OT,2026,4090-162,10.21.53.162,20260519_phase4_full_venv_tanh_sin001_all,1.2193367,0.88322425,1.1042358,7.683014,10231.986,,,20260519_phase4_full_venv,tanh_sin,tanh_sin,linear,act=tanh_sin|enc=tanh_sin|dec=tanh_sin|out=linear|a=0.01|lee=1,384,384,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar5_gelu_a0_encgelu_dectanh_outlinear_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-162_20260519_phase4_full_venv_enc_gelu_dec_tanh,Solar5,96,gelu,baseline,0.0,1.0,0.0,1,M,Power,2024,4090-162,10.21.53.162,20260519_phase4_full_venv_enc_gelu_dec_tanh,0.19265161,0.22951217,0.43892097,1.5625753,1263.469,,,20260519_phase4_full_venv,gelu,tanh,linear,act=gelu|enc=gelu|dec=tanh|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar5_gelu_a0_encgelu_dectanh_outlinear_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-162_20260519_phase4_full_venv_enc_gelu_dec_tanh,Solar5,96,gelu,baseline,0.0,1.0,0.0,1,M,Power,2025,4090-162,10.21.53.162,20260519_phase4_full_venv_enc_gelu_dec_tanh,0.19438538,0.23535387,0.44089156,1.5052238,764.07733,,,20260519_phase4_full_venv,gelu,tanh,linear,act=gelu|enc=gelu|dec=tanh|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar5_gelu_a0_encgelu_dectanh_outlinear_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-162_20260519_phase4_full_venv_enc_gelu_dec_tanh,Solar5,96,gelu,baseline,0.0,1.0,0.0,1,M,Power,2026,4090-162,10.21.53.162,20260519_phase4_full_venv_enc_gelu_dec_tanh,0.19957374,0.24115911,0.44673678,1.4863137,769.12634,,,20260519_phase4_full_venv,gelu,tanh,linear,act=gelu|enc=gelu|dec=tanh|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar5_softsign_a0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-162_20260519_phase4_full_venv_softsign_all,Solar5,96,softsign,bounded_sign,0.0,1.0,0.0,1,M,Power,2024,4090-162,10.21.53.162,20260519_phase4_full_venv_softsign_all,0.18299134,0.22610812,0.42777488,1.4739114,671.97266,,,20260519_phase4_full_venv,softsign,softsign,linear,act=softsign|enc=softsign|dec=softsign|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar5_softsign_a0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-162_20260519_phase4_full_venv_softsign_all,Solar5,96,softsign,bounded_sign,0.0,1.0,0.0,1,M,Power,2025,4090-162,10.21.53.162,20260519_phase4_full_venv_softsign_all,0.17833398,0.22730011,0.42229608,1.3684608,521.4841,,,20260519_phase4_full_venv,softsign,softsign,linear,act=softsign|enc=softsign|dec=softsign|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar5_softsign_a0_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-162_20260519_phase4_full_venv_softsign_all,Solar5,96,softsign,bounded_sign,0.0,1.0,0.0,1,M,Power,2026,4090-162,10.21.53.162,20260519_phase4_full_venv_softsign_all,0.18653953,0.2276982,0.43190223,1.4933007,993.6133,,,20260519_phase4_full_venv,softsign,softsign,linear,act=softsign|enc=softsign|dec=softsign|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar5_tanh_a0_enctanh_dectanh_outtanh_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-162_20260519_phase4_full_venv_tanh_all_outtanh,Solar5,96,tanh,bounded_sign,0.0,1.0,0.0,1,M,Power,2024,4090-162,10.21.53.162,20260519_phase4_full_venv_tanh_all_outtanh,0.26371458,0.28475353,0.5135315,1.2933438,526.4547,,,20260519_phase4_full_venv,tanh,tanh,tanh,act=tanh|enc=tanh|dec=tanh|out=tanh|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar5_tanh_a0_enctanh_dectanh_outtanh_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2025_4090-162_20260519_phase4_full_venv_tanh_all_outtanh,Solar5,96,tanh,bounded_sign,0.0,1.0,0.0,1,M,Power,2025,4090-162,10.21.53.162,20260519_phase4_full_venv_tanh_all_outtanh,0.2635223,0.2859171,0.5133442,1.2381463,356.21423,,,20260519_phase4_full_venv,tanh,tanh,tanh,act=tanh|enc=tanh|dec=tanh|out=tanh|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar5_tanh_a0_enctanh_dectanh_outtanh_ftM_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_fc5_seed2026_4090-162_20260519_phase4_full_venv_tanh_all_outtanh,Solar5,96,tanh,bounded_sign,0.0,1.0,0.0,1,M,Power,2026,4090-162,10.21.53.162,20260519_phase4_full_venv_tanh_all_outtanh,0.26604873,0.28667122,0.5157991,1.2705725,471.68024,,,20260519_phase4_full_venv,tanh,tanh,tanh,act=tanh|enc=tanh|dec=tanh|out=tanh|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
informer_Solar5_gelu_a0_encgelu_dectanh_outlinear_ftM_sl96_ll48_pl24_dm512_nh8_el2_dl1_df2048_fc5_seed2024_4090-162_20260519_phase4_full_venv_enc_gelu_dec_tanh,Solar5,24,gelu,baseline,0.0,1.0,0.0,1,M,Power,2024,4090-162,10.21.53.162,20260519_phase4_full_venv_enc_gelu_dec_tanh,0.10712327,0.15826033,0.3272969,0.90070444,345.9417,,,20260519_phase4_full_venv,gelu,tanh,linear,act=gelu|enc=gelu|dec=tanh|out=linear|a=0|lee=1,96,48,512,8,2,1,2048,5,0.05,prob,timeF,32,6
