feature_set,eval_name,fold,action_name,action_family,feature,direction,threshold,objective,fired_count,fired_rate,precision,mean_uplift_if_fired,policy_mean_uplift
data,leave_pair_cell,placement_decoder_tanh_vs_default:Informer-fullgrid:Solar6/24,placement_decoder_tanh_vs_default,placement,input_range,low,10.723791273646748,0.030015265646741673,19,0.5428571428571428,0.7368421052631579,0.05529127882294519,0.030015265646741673
data,leave_pair_cell,placement_decoder_tanh_vs_default:Informer-fullgrid:Solar6/96,placement_decoder_tanh_vs_default,placement,input_range,low,10.723791273646748,0.030015265646741673,19,0.5428571428571428,0.7368421052631579,0.05529127882294519,0.030015265646741673
data,leave_pair_cell,placement_decoder_tanh_vs_default:Informer-fullgrid:Solar7/24,placement_decoder_tanh_vs_default,placement,input_range,low,10.723791273646748,0.030015265646741673,19,0.5428571428571428,0.7368421052631579,0.05529127882294519,0.030015265646741673
data,leave_pair_cell,placement_decoder_tanh_vs_default:Informer-fullgrid:Solar7/96,placement_decoder_tanh_vs_default,placement,input_range,low,10.723791273646748,0.030015265646741673,19,0.5428571428571428,0.7368421052631579,0.05529127882294519,0.030015265646741673
data,leave_pair_cell,placement_decoder_tanh_vs_default:Informer-fullgrid:Solar8/24,placement_decoder_tanh_vs_default,placement,input_range,low,10.723791273646748,0.030015265646741673,19,0.5428571428571428,0.7368421052631579,0.05529127882294519,0.030015265646741673
data,leave_pair_cell,placement_decoder_tanh_vs_default:Informer-fullgrid:Solar8/96,placement_decoder_tanh_vs_default,placement,input_range,low,10.723791273646748,0.030015265646741673,19,0.5428571428571428,0.7368421052631579,0.05529127882294519,0.030015265646741673
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:ETTh1/24,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051844490796049,0.06032980510259482,26,0.7428571428571429,0.7307692307692307,0.08121319917656995,0.06032980510259482
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:ETTh1/48,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051825899498448263,0.06032980510259482,26,0.7428571428571429,0.7307692307692307,0.08121319917656995,0.06032980510259482
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:ETTh1/168,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051825899498448263,0.06032980510259482,26,0.7428571428571429,0.7307692307692307,0.08121319917656995,0.06032980510259482
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:ETTh1/336,placement_encoder_tanh_vs_default,placement,input_turbulence_score,high,0.47365262202530584,0.060979977118847145,31,0.8857142857142857,0.7419354838709677,0.0688483612632145,0.060979977118847145
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:ETTh1/720,placement_encoder_tanh_vs_default,placement,input_turbulence_score,high,0.47365262202530584,0.06134430274692787,31,0.8857142857142857,0.7419354838709677,0.06925969664975726,0.06134430274692787
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:ETTh2/24,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051909717526456824,0.05804487612089278,26,0.7428571428571429,0.7307692307692307,0.07813733323966335,0.05804487612089278
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:ETTh2/48,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051909717526456824,0.060161296972016234,26,0.7428571428571429,0.7307692307692307,0.08098636130848338,0.060161296972016234
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:ETTh2/168,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051909717526456824,0.04985839541427887,26,0.7428571428571429,0.7307692307692307,0.06711707074999079,0.04985839541427887
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:ETTh2/336,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051909717526456824,0.05425587904844598,26,0.7428571428571429,0.7307692307692307,0.07303676025752344,0.05425587904844598
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:ETTh2/720,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051909717526456824,0.05843909089825173,26,0.7428571428571429,0.7307692307692307,0.07866800697841579,0.05843909089825173
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:ETTm1/24,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051909717526456824,0.05982658910652216,26,0.7428571428571429,0.7307692307692307,0.0805357930280106,0.05982658910652216
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:ETTm1/48,placement_encoder_tanh_vs_default,placement,input_skewness,high,0.21571973355225368,0.059567535638730275,24,0.6857142857142857,0.7916666666666666,0.08686932280648167,0.059567535638730275
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:ETTm1/96,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.05464434340451313,0.06280618214866214,31,0.8857142857142857,0.7419354838709677,0.07091020565171531,0.06280618214866214
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:ETTm1/288,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051825899498448263,0.06032980510259482,26,0.7428571428571429,0.7307692307692307,0.08121319917656995,0.06032980510259482
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:ETTm1/672,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051825899498448263,0.06032980510259482,26,0.7428571428571429,0.7307692307692307,0.08121319917656995,0.06032980510259482
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:ETTm2/24,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051909717526456824,0.062144844690753,26,0.7428571428571429,0.7692307692307693,0.08365652169909057,0.062144844690753
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:ETTm2/48,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051909717526456824,0.06110841780516227,26,0.7428571428571429,0.7692307692307693,0.08226133166079536,0.06110841780516227
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:ETTm2/96,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051909717526456824,0.06269546618276213,26,0.7428571428571429,0.7692307692307693,0.08439774293833364,0.06269546618276213
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:ETTm2/288,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051909717526456824,0.05193361922537803,26,0.7428571428571429,0.7307692307692307,0.06991064126493196,0.05193361922537803
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:ETTm2/672,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051909717526456824,0.05353682405805927,26,0.7428571428571429,0.7307692307692307,0.07206880161661824,0.05353682405805927
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:Solar1/24,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051909717526456824,0.06196224467735659,26,0.7428571428571429,0.7692307692307693,0.08341071398874925,0.06196224467735659
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:Solar1/96,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051909717526456824,0.06031328512489846,26,0.7428571428571429,0.7307692307692307,0.08119096074505563,0.06031328512489846
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:Solar2/24,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051909717526456824,0.059474055083137856,26,0.7428571428571429,0.7307692307692307,0.08006122799653174,0.059474055083137856
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:Solar2/96,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051909717526456824,0.058275625021032215,26,0.7428571428571429,0.7307692307692307,0.07844795675908184,0.058275625021032215
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:Solar3/24,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051909717526456824,0.06156702125215375,26,0.7428571428571429,0.7692307692307693,0.08287868245482237,0.06156702125215375
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:Solar3/96,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051909717526456824,0.06206388953629958,26,0.7428571428571429,0.7692307692307693,0.08354754360655714,0.06206388953629958
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:Solar4/24,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051825899498448263,0.06032980510259481,26,0.7428571428571429,0.7307692307692307,0.08121319917656995,0.06032980510259481
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:Solar4/96,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051825899498448263,0.06032980510259481,26,0.7428571428571429,0.7307692307692307,0.08121319917656995,0.06032980510259481
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:Solar5/24,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051909717526456824,0.06062118984774056,26,0.7428571428571429,0.7307692307692307,0.08160544787195843,0.06062118984774056
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:Solar5/96,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051909717526456824,0.058860155661563746,26,0.7428571428571429,0.7307692307692307,0.07923482492902813,0.058860155661563746
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:Solar6/24,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051909717526456824,0.06078710304230797,26,0.7428571428571429,0.7307692307692307,0.08182879255695304,0.06078710304230797
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:Solar6/96,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051909717526456824,0.06052802487550418,26,0.7428571428571429,0.7307692307692307,0.08148003348625563,0.06052802487550418
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:Solar7/24,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051909717526456824,0.058869728575335525,26,0.7428571428571429,0.7307692307692307,0.07924771154372089,0.058869728575335525
data,leave_pair_cell,placement_encoder_tanh_vs_default:Informer-fullgrid:Solar7/96,placement_encoder_tanh_vs_default,placement,input_anomaly_density_intensity,low,0.051909717526456824,0.050281733716761846,26,0.7428571428571429,0.7307692307692307,0.06768694923410247,0.050281733716761846
