feature,train_mean_gain_vs_static,train_positive_vs_static_rate,train_regret_vs_oracle,train_action_hit_rate,outer_mode,outer_fold,selection_mode
input_dominant_frequency_energy_ratio,0.018877538167035007,0.49056603773584906,0.010294705392474995,0.7547169811320755,leave_dataset,Solar2,train_score
router_timefreq_dominant_frequency_drift,0.018686731468188847,0.4716981132075472,0.010487461385460485,0.7358490566037735,leave_dataset,Solar2,train_score
input_jump_intensity,0.018561048944981066,0.49056603773584906,0.010610746656769707,0.7358490566037735,leave_dataset,Solar2,train_score
input_turbulence_score,0.018561048944981066,0.49056603773584906,0.010610746656769707,0.7358490566037735,leave_dataset,Solar2,train_score
router_freq_seasonal_peak_strength,0.018483979718432766,0.49056603773584906,0.010688263841077237,0.6981132075471698,leave_dataset,Solar2,train_score
router_freq_spectral_entropy,0.018483979718432766,0.49056603773584906,0.010688263841077237,0.6981132075471698,leave_dataset,Solar2,train_score
seq_len,0.018475656369102398,0.49056603773584906,0.010696587190407602,0.7169811320754716,leave_dataset,Solar2,train_score
router_multivar_missing_or_constant_channel_ratio,0.018434940916642776,0.5094339622641509,0.010736440509439588,0.7358490566037735,leave_dataset,Solar2,train_score
n_heads,0.01843490069072188,0.4528301886792453,0.010742698824997834,0.7169811320754716,leave_dataset,Solar2,train_score
d_model,0.01843490069072188,0.4528301886792453,0.010742698824997834,0.7169811320754716,leave_dataset,Solar2,train_score
train_epochs,0.01843490069072188,0.4528301886792453,0.010742698824997834,0.7169811320754716,leave_dataset,Solar2,train_score
d_ff,0.01843490069072188,0.4528301886792453,0.010742698824997834,0.7169811320754716,leave_dataset,Solar2,train_score
scope_config_count,0.01843490069072188,0.4528301886792453,0.010742698824997834,0.7169811320754716,leave_dataset,Solar2,train_score
patch_to_seq_ratio,0.01843490069072188,0.4528301886792453,0.010742698824997834,0.7169811320754716,leave_dataset,Solar2,train_score
router_freq_harmonic_energy_ratio,0.01843490069072188,0.4528301886792453,0.010742698824997834,0.7169811320754716,leave_dataset,Solar2,train_score
pred_to_seq_ratio,0.01843490069072188,0.4528301886792453,0.010742698824997834,0.7169811320754716,leave_dataset,Solar2,train_score
d_layers,0.021194790108526117,0.49056603773584906,0.007724439687282143,0.7358490566037735,leave_dataset,Solar3,train_score
input_jump_intensity,0.019531843745069877,0.5283018867924528,0.009600550865816298,0.8113207547169812,leave_dataset,Solar3,train_score
input_turbulence_score,0.019531843745069877,0.5283018867924528,0.009600550865816298,0.8113207547169812,leave_dataset,Solar3,train_score
