feature,train_mean_gain_vs_static,train_positive_vs_static_rate,train_regret_vs_oracle,train_action_hit_rate,outer_mode,outer_fold,selection_mode
input_daily_cycle_energy_ratio,0.022244526364572307,0.5777777777777777,0.011873050829294421,0.7555555555555555,leave_model_scope,PatchTST-transfer,train_score
input_dominant_frequency_energy_ratio,0.022244526364572307,0.5777777777777777,0.011873050829294421,0.7555555555555555,leave_model_scope,PatchTST-transfer,train_score
input_jump_intensity,0.022244526364572307,0.5777777777777777,0.011873050829294421,0.7555555555555555,leave_model_scope,PatchTST-transfer,train_score
input_turbulence_score,0.022244526364572307,0.5777777777777777,0.011873050829294421,0.7555555555555555,leave_model_scope,PatchTST-transfer,train_score
n_heads,0.022143952886315207,0.5777777777777777,0.011974151902245718,0.7333333333333333,leave_model_scope,PatchTST-transfer,train_score
d_model,0.022143952886315207,0.5777777777777777,0.011974151902245718,0.7333333333333333,leave_model_scope,PatchTST-transfer,train_score
train_epochs,0.022143952886315207,0.5777777777777777,0.011974151902245718,0.7333333333333333,leave_model_scope,PatchTST-transfer,train_score
d_ff,0.022143952886315207,0.5777777777777777,0.011974151902245718,0.7333333333333333,leave_model_scope,PatchTST-transfer,train_score
scope_config_count,0.022143952886315207,0.5777777777777777,0.011974151902245718,0.7333333333333333,leave_model_scope,PatchTST-transfer,train_score
patch_to_seq_ratio,0.022143952886315207,0.5777777777777777,0.011974151902245718,0.7333333333333333,leave_model_scope,PatchTST-transfer,train_score
router_freq_seasonal_peak_strength,0.022143952886315207,0.5777777777777777,0.011974151902245718,0.7333333333333333,leave_model_scope,PatchTST-transfer,train_score
router_multivar_correlation_condition_number,0.022143952886315207,0.5777777777777777,0.011974151902245718,0.7333333333333333,leave_model_scope,PatchTST-transfer,train_score
router_multivar_missing_or_constant_channel_ratio,0.022143952886315207,0.5777777777777777,0.011974151902245718,0.7333333333333333,leave_model_scope,PatchTST-transfer,train_score
router_freq_harmonic_energy_ratio,0.022143952886315207,0.5777777777777777,0.011974151902245718,0.7333333333333333,leave_model_scope,PatchTST-transfer,train_score
router_timefreq_dominant_frequency_drift,0.022143952886315207,0.5777777777777777,0.011974151902245718,0.7333333333333333,leave_model_scope,PatchTST-transfer,train_score
input_spectral_entropy,0.022143952886315207,0.5777777777777777,0.011974151902245718,0.7333333333333333,leave_model_scope,PatchTST-transfer,train_score
seq_len,0.022143952886315207,0.5777777777777777,0.011974151902245718,0.7333333333333333,leave_model_scope,PatchTST-transfer,train_score
pred_to_seq_ratio,0.022143952886315207,0.5777777777777777,0.011974151902245718,0.7333333333333333,leave_model_scope,PatchTST-transfer,train_score
router_freq_spectral_entropy,0.022143952886315207,0.5777777777777777,0.011974151902245718,0.7333333333333333,leave_model_scope,PatchTST-transfer,train_score
d_layers,0.02076625422025282,0.46296296296296297,0.008094192532837921,0.7222222222222222,leave_model_scope,iTransformer-placeprobe,train_score
router_multivar_correlation_condition_number,0.01905029192794263,0.5,0.010019811805895675,0.7777777777777778,leave_model_scope,iTransformer-placeprobe,train_score
input_daily_cycle_energy_ratio,0.018764658314401314,0.46296296296296297,0.010308124495746066,0.7407407407407407,leave_model_scope,iTransformer-placeprobe,train_score
router_timefreq_dominant_frequency_drift,0.018764658314401314,0.46296296296296297,0.010308124495746066,0.7407407407407407,leave_model_scope,iTransformer-placeprobe,train_score
input_spectral_entropy,0.018764658314401314,0.46296296296296297,0.010308124495746066,0.7407407407407407,leave_model_scope,iTransformer-placeprobe,train_score
input_dominant_frequency_energy_ratio,0.018764658314401314,0.46296296296296297,0.010308124495746066,0.7407407407407407,leave_model_scope,iTransformer-placeprobe,train_score
seq_len,0.018655852385527295,0.5,0.010414251348311011,0.7407407407407407,leave_model_scope,iTransformer-placeprobe,train_score
input_jump_intensity,0.018655852385527295,0.5,0.010414251348311011,0.7407407407407407,leave_model_scope,iTransformer-placeprobe,train_score
router_multivar_missing_or_constant_channel_ratio,0.018615890922928036,0.5185185185185185,0.010453366642916476,0.7592592592592593,leave_model_scope,iTransformer-placeprobe,train_score
router_freq_harmonic_energy_ratio,0.0186158514419316,0.46296296296296297,0.010459509063742165,0.7407407407407407,leave_model_scope,iTransformer-placeprobe,train_score
input_turbulence_score,0.018468579144067174,0.48148148148148145,0.010603437785870843,0.7222222222222222,leave_model_scope,iTransformer-placeprobe,train_score
router_freq_seasonal_peak_strength,0.01837838798521764,0.46296296296296297,0.010694394824929747,0.6851851851851852,leave_model_scope,iTransformer-placeprobe,train_score
router_freq_spectral_entropy,0.01837838798521764,0.46296296296296297,0.010694394824929747,0.6851851851851852,leave_model_scope,iTransformer-placeprobe,train_score
n_heads,0.018330217828390286,0.42592592592592593,0.010747821753592556,0.7037037037037037,leave_model_scope,iTransformer-placeprobe,train_score
d_model,0.018330217828390286,0.42592592592592593,0.010747821753592556,0.7037037037037037,leave_model_scope,iTransformer-placeprobe,train_score
train_epochs,0.018330217828390286,0.42592592592592593,0.010747821753592556,0.7037037037037037,leave_model_scope,iTransformer-placeprobe,train_score
d_ff,0.018330217828390286,0.42592592592592593,0.010747821753592556,0.7037037037037037,leave_model_scope,iTransformer-placeprobe,train_score
scope_config_count,0.018330217828390286,0.42592592592592593,0.010747821753592556,0.7037037037037037,leave_model_scope,iTransformer-placeprobe,train_score
patch_to_seq_ratio,0.018330217828390286,0.42592592592592593,0.010747821753592556,0.7037037037037037,leave_model_scope,iTransformer-placeprobe,train_score
pred_to_seq_ratio,0.018330217828390286,0.42592592592592593,0.010747821753592556,0.7037037037037037,leave_model_scope,iTransformer-placeprobe,train_score
d_layers,0.022118114608720804,0.5490196078431373,0.008621475038343358,0.7058823529411765,leave_model_scope,iTransformer-stage1,train_score
router_multivar_correlation_condition_number,0.020301213358039426,0.5882352941176471,0.010660366033345687,0.7647058823529411,leave_model_scope,iTransformer-stage1,train_score
input_dominant_frequency_energy_ratio,0.02008751907157548,0.5490196078431373,0.010876431464112603,0.7450980392156863,leave_model_scope,iTransformer-stage1,train_score
input_daily_cycle_energy_ratio,0.019998777767230975,0.5490196078431373,0.010965638293187276,0.7254901960784313,leave_model_scope,iTransformer-stage1,train_score
router_timefreq_dominant_frequency_drift,0.019998777767230975,0.5490196078431373,0.010965638293187276,0.7254901960784313,leave_model_scope,iTransformer-stage1,train_score
input_spectral_entropy,0.019998777767230975,0.5490196078431373,0.010965638293187276,0.7254901960784313,leave_model_scope,iTransformer-stage1,train_score
seq_len,0.01988357148959966,0.5882352941176471,0.011078007901785454,0.7254901960784313,leave_model_scope,iTransformer-stage1,train_score
input_jump_intensity,0.01988357148959966,0.5882352941176471,0.011078007901785454,0.7254901960784313,leave_model_scope,iTransformer-stage1,train_score
router_freq_harmonic_energy_ratio,0.019841217549321867,0.5490196078431373,0.011125927835771382,0.7254901960784313,leave_model_scope,iTransformer-stage1,train_score
router_multivar_missing_or_constant_channel_ratio,0.019758279829099158,0.5882352941176471,0.011202756277806196,0.7254901960784313,leave_model_scope,iTransformer-stage1,train_score
input_turbulence_score,0.019685282175112475,0.5686274509803921,0.011278322953319394,0.7058823529411765,leave_model_scope,iTransformer-stage1,train_score
router_freq_seasonal_peak_strength,0.019589785653977673,0.5490196078431373,0.011374630406440586,0.6666666666666666,leave_model_scope,iTransformer-stage1,train_score
router_freq_spectral_entropy,0.019589785653977673,0.5490196078431373,0.011374630406440586,0.6666666666666666,leave_model_scope,iTransformer-stage1,train_score
n_heads,0.019538781958513416,0.5098039215686274,0.011431200095612971,0.6862745098039216,leave_model_scope,iTransformer-stage1,train_score
d_model,0.019538781958513416,0.5098039215686274,0.011431200095612971,0.6862745098039216,leave_model_scope,iTransformer-stage1,train_score
train_epochs,0.019538781958513416,0.5098039215686274,0.011431200095612971,0.6862745098039216,leave_model_scope,iTransformer-stage1,train_score
d_ff,0.019538781958513416,0.5098039215686274,0.011431200095612971,0.6862745098039216,leave_model_scope,iTransformer-stage1,train_score
scope_config_count,0.019538781958513416,0.5098039215686274,0.011431200095612971,0.6862745098039216,leave_model_scope,iTransformer-stage1,train_score
patch_to_seq_ratio,0.019538781958513416,0.5098039215686274,0.011431200095612971,0.6862745098039216,leave_model_scope,iTransformer-stage1,train_score
pred_to_seq_ratio,0.019538781958513416,0.5098039215686274,0.011431200095612971,0.6862745098039216,leave_model_scope,iTransformer-stage1,train_score
