feature,train_mean_gain_vs_static,train_positive_vs_static_rate,train_regret_vs_oracle,train_action_hit_rate,outer_mode,outer_fold,selection_mode
router_timefreq_dominant_frequency_drift,0.01728048440516742,0.48214285714285715,0.010021219125948142,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/48,train_score
input_spectral_entropy,0.01728048440516742,0.48214285714285715,0.010021219125948142,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/48,train_score
input_dominant_frequency_energy_ratio,0.01728048440516742,0.48214285714285715,0.010021219125948142,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/48,train_score
seq_len,0.017175564402324605,0.5178571428571429,0.010123555733778624,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/48,train_score
input_jump_intensity,0.017175564402324605,0.5178571428571429,0.010123555733778624,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/48,train_score
router_freq_harmonic_energy_ratio,0.017136992063857333,0.48214285714285715,0.010167197102230094,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/48,train_score
router_freq_seasonal_peak_strength,0.017047985601076416,0.48214285714285715,0.010253717930039147,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/48,train_score
input_turbulence_score,0.016994979490916638,0.5,0.010305985512854178,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm2/48,train_score
router_multivar_missing_or_constant_channel_ratio,0.016955786912303105,0.5357142857142857,0.010342517276091827,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/48,train_score
router_freq_spectral_entropy,0.016908009444883153,0.48214285714285715,0.010393694086232407,0.6785714285714286,leave_cell,Informer-fullgrid:ETTm2/48,train_score
n_heads,0.016861559650799638,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/48,train_score
d_model,0.016861559650799638,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/48,train_score
train_epochs,0.016861559650799638,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/48,train_score
d_ff,0.016861559650799638,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/48,train_score
scope_config_count,0.016861559650799638,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/48,train_score
patch_to_seq_ratio,0.016861559650799638,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/48,train_score
pred_to_seq_ratio,0.016861559650799638,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/48,train_score
d_layers,0.020143282947227874,0.5,0.007886356161715288,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm2/96,train_score
router_multivar_correlation_condition_number,0.01848860502250019,0.5357142857142857,0.009743203317878122,0.7678571428571429,leave_cell,Informer-fullgrid:ETTm2/96,train_score
input_daily_cycle_energy_ratio,0.018293990583041955,0.5,0.009939977192326564,0.75,leave_cell,Informer-fullgrid:ETTm2/96,train_score
router_timefreq_dominant_frequency_drift,0.0182131726094425,0.5,0.010021219125948142,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/96,train_score
input_spectral_entropy,0.0182131726094425,0.5,0.010021219125948142,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/96,train_score
input_dominant_frequency_energy_ratio,0.0182131726094425,0.5,0.010021219125948142,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/96,train_score
seq_len,0.01810825260659969,0.5357142857142857,0.010123555733778624,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/96,train_score
input_jump_intensity,0.01810825260659969,0.5357142857142857,0.010123555733778624,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/96,train_score
router_freq_harmonic_energy_ratio,0.018069680268132413,0.5,0.010167197102230094,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/96,train_score
router_freq_seasonal_peak_strength,0.018056244442943736,0.5178571428571429,0.010177826121675528,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm2/96,train_score
input_turbulence_score,0.017927667695191718,0.5178571428571429,0.010305985512854178,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm2/96,train_score
router_multivar_missing_or_constant_channel_ratio,0.017888475116578186,0.5535714285714286,0.010342517276091827,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/96,train_score
router_freq_spectral_entropy,0.017840697649158237,0.5,0.010393694086232407,0.6785714285714286,leave_cell,Informer-fullgrid:ETTm2/96,train_score
n_heads,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/96,train_score
d_model,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/96,train_score
train_epochs,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/96,train_score
d_ff,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/96,train_score
scope_config_count,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/96,train_score
patch_to_seq_ratio,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/96,train_score
pred_to_seq_ratio,0.017794247855074722,0.4642857142857143,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/96,train_score
d_layers,0.020143282947227874,0.5,0.0065910593206967545,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/288,train_score
router_multivar_correlation_condition_number,0.01848860502250019,0.5357142857142857,0.008447906476859588,0.7857142857142857,leave_cell,Informer-fullgrid:ETTm2/288,train_score
input_daily_cycle_energy_ratio,0.018293990583041955,0.5,0.00864468035130803,0.7678571428571429,leave_cell,Informer-fullgrid:ETTm2/288,train_score
router_timefreq_dominant_frequency_drift,0.0182131726094425,0.5,0.008725922284929608,0.75,leave_cell,Informer-fullgrid:ETTm2/288,train_score
input_spectral_entropy,0.0182131726094425,0.5,0.008725922284929608,0.75,leave_cell,Informer-fullgrid:ETTm2/288,train_score
input_dominant_frequency_energy_ratio,0.0182131726094425,0.5,0.008725922284929608,0.75,leave_cell,Informer-fullgrid:ETTm2/288,train_score
seq_len,0.01810825260659969,0.5357142857142857,0.008828258892760092,0.75,leave_cell,Informer-fullgrid:ETTm2/288,train_score
input_jump_intensity,0.01810825260659969,0.5357142857142857,0.008828258892760092,0.75,leave_cell,Informer-fullgrid:ETTm2/288,train_score
router_freq_seasonal_peak_strength,0.018101060563609883,0.5178571428571429,0.00883771315999085,0.75,leave_cell,Informer-fullgrid:ETTm2/288,train_score
router_freq_harmonic_energy_ratio,0.018069680268132413,0.5,0.00887190026121156,0.75,leave_cell,Informer-fullgrid:ETTm2/288,train_score
input_turbulence_score,0.017927667695191718,0.5178571428571429,0.009010688671835644,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/288,train_score
router_multivar_missing_or_constant_channel_ratio,0.017888475116578186,0.5535714285714286,0.009047220435073295,0.75,leave_cell,Informer-fullgrid:ETTm2/288,train_score
router_freq_spectral_entropy,0.017840697649158237,0.5,0.009098397245213873,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/288,train_score
n_heads,0.017794247855074722,0.4642857142857143,0.00914991606928158,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm2/288,train_score
d_model,0.017794247855074722,0.4642857142857143,0.00914991606928158,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm2/288,train_score
train_epochs,0.017794247855074722,0.4642857142857143,0.00914991606928158,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm2/288,train_score
d_ff,0.017794247855074722,0.4642857142857143,0.00914991606928158,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm2/288,train_score
scope_config_count,0.017794247855074722,0.4642857142857143,0.00914991606928158,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm2/288,train_score
patch_to_seq_ratio,0.017794247855074722,0.4642857142857143,0.00914991606928158,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm2/288,train_score
pred_to_seq_ratio,0.017794247855074722,0.4642857142857143,0.00914991606928158,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm2/288,train_score
d_layers,0.020143282947227874,0.5,0.006517965486573711,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/672,train_score
router_multivar_correlation_condition_number,0.01848860502250019,0.5357142857142857,0.008374812642736543,0.7857142857142857,leave_cell,Informer-fullgrid:ETTm2/672,train_score
input_daily_cycle_energy_ratio,0.018293990583041955,0.5,0.008571586517184987,0.7678571428571429,leave_cell,Informer-fullgrid:ETTm2/672,train_score
router_timefreq_dominant_frequency_drift,0.0182131726094425,0.5,0.008652828450806565,0.75,leave_cell,Informer-fullgrid:ETTm2/672,train_score
input_spectral_entropy,0.0182131726094425,0.5,0.008652828450806565,0.75,leave_cell,Informer-fullgrid:ETTm2/672,train_score
input_dominant_frequency_energy_ratio,0.0182131726094425,0.5,0.008652828450806565,0.75,leave_cell,Informer-fullgrid:ETTm2/672,train_score
seq_len,0.01810825260659969,0.5357142857142857,0.008755165058637047,0.75,leave_cell,Informer-fullgrid:ETTm2/672,train_score
input_jump_intensity,0.01810825260659969,0.5357142857142857,0.008755165058637047,0.75,leave_cell,Informer-fullgrid:ETTm2/672,train_score
router_freq_seasonal_peak_strength,0.018101060563609883,0.5178571428571429,0.008764619325867804,0.75,leave_cell,Informer-fullgrid:ETTm2/672,train_score
router_freq_harmonic_energy_ratio,0.018069680268132413,0.5,0.008798806427088515,0.75,leave_cell,Informer-fullgrid:ETTm2/672,train_score
input_turbulence_score,0.017927667695191718,0.5178571428571429,0.008937594837712599,0.7321428571428571,leave_cell,Informer-fullgrid:ETTm2/672,train_score
router_multivar_missing_or_constant_channel_ratio,0.017888475116578186,0.5535714285714286,0.008974126600950252,0.75,leave_cell,Informer-fullgrid:ETTm2/672,train_score
router_freq_spectral_entropy,0.017840697649158237,0.5,0.009025303411090828,0.6964285714285714,leave_cell,Informer-fullgrid:ETTm2/672,train_score
n_heads,0.017794247855074722,0.4642857142857143,0.009076822235158538,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm2/672,train_score
d_model,0.017794247855074722,0.4642857142857143,0.009076822235158538,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm2/672,train_score
train_epochs,0.017794247855074722,0.4642857142857143,0.009076822235158538,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm2/672,train_score
d_ff,0.017794247855074722,0.4642857142857143,0.009076822235158538,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm2/672,train_score
scope_config_count,0.017794247855074722,0.4642857142857143,0.009076822235158538,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm2/672,train_score
patch_to_seq_ratio,0.017794247855074722,0.4642857142857143,0.009076822235158538,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm2/672,train_score
pred_to_seq_ratio,0.017794247855074722,0.4642857142857143,0.009076822235158538,0.7142857142857143,leave_cell,Informer-fullgrid:ETTm2/672,train_score
d_layers,0.020143282947227874,0.5,0.007426552306011116,0.7321428571428571,leave_cell,Informer-fullgrid:Solar1/24,train_score
router_multivar_correlation_condition_number,0.01848860502250019,0.5357142857142857,0.009283399462173948,0.7857142857142857,leave_cell,Informer-fullgrid:Solar1/24,train_score
input_daily_cycle_energy_ratio,0.018293990583041955,0.5,0.009480173336622393,0.7678571428571429,leave_cell,Informer-fullgrid:Solar1/24,train_score
router_timefreq_dominant_frequency_drift,0.0182131726094425,0.5,0.009561415270243971,0.75,leave_cell,Informer-fullgrid:Solar1/24,train_score
input_spectral_entropy,0.0182131726094425,0.5,0.009561415270243971,0.75,leave_cell,Informer-fullgrid:Solar1/24,train_score
input_dominant_frequency_energy_ratio,0.0182131726094425,0.5,0.009561415270243971,0.75,leave_cell,Informer-fullgrid:Solar1/24,train_score
input_jump_intensity,0.018189070580199144,0.5357142857142857,0.009582509944452875,0.7678571428571429,leave_cell,Informer-fullgrid:Solar1/24,train_score
seq_len,0.01810825260659969,0.5357142857142857,0.009663751878074453,0.75,leave_cell,Informer-fullgrid:Solar1/24,train_score
input_turbulence_score,0.01810825260659969,0.5357142857142857,0.009663751878074453,0.75,leave_cell,Informer-fullgrid:Solar1/24,train_score
router_freq_harmonic_energy_ratio,0.018069680268132413,0.5,0.009707393246525921,0.75,leave_cell,Informer-fullgrid:Solar1/24,train_score
router_freq_seasonal_peak_strength,0.0179806738053515,0.5,0.009793914074334973,0.7142857142857143,leave_cell,Informer-fullgrid:Solar1/24,train_score
router_multivar_missing_or_constant_channel_ratio,0.017888475116578186,0.5535714285714286,0.009882713420387657,0.75,leave_cell,Informer-fullgrid:Solar1/24,train_score
router_freq_spectral_entropy,0.017840697649158237,0.5,0.009933890230528234,0.6964285714285714,leave_cell,Informer-fullgrid:Solar1/24,train_score
n_heads,0.017794247855074722,0.4642857142857143,0.009985409054595943,0.7142857142857143,leave_cell,Informer-fullgrid:Solar1/24,train_score
d_model,0.017794247855074722,0.4642857142857143,0.009985409054595943,0.7142857142857143,leave_cell,Informer-fullgrid:Solar1/24,train_score
train_epochs,0.017794247855074722,0.4642857142857143,0.009985409054595943,0.7142857142857143,leave_cell,Informer-fullgrid:Solar1/24,train_score
d_ff,0.017794247855074722,0.4642857142857143,0.009985409054595943,0.7142857142857143,leave_cell,Informer-fullgrid:Solar1/24,train_score
scope_config_count,0.017794247855074722,0.4642857142857143,0.009985409054595943,0.7142857142857143,leave_cell,Informer-fullgrid:Solar1/24,train_score
patch_to_seq_ratio,0.017794247855074722,0.4642857142857143,0.009985409054595943,0.7142857142857143,leave_cell,Informer-fullgrid:Solar1/24,train_score
pred_to_seq_ratio,0.017794247855074722,0.4642857142857143,0.009985409054595943,0.7142857142857143,leave_cell,Informer-fullgrid:Solar1/24,train_score
d_layers,0.019729097304727463,0.48214285714285715,0.007886356161715288,0.7142857142857143,leave_cell,Informer-fullgrid:Solar1/96,train_score
router_multivar_correlation_condition_number,0.018074419379999786,0.5178571428571429,0.00974320331787812,0.7678571428571429,leave_cell,Informer-fullgrid:Solar1/96,train_score
input_daily_cycle_energy_ratio,0.01787980494054155,0.48214285714285715,0.009939977192326564,0.75,leave_cell,Informer-fullgrid:Solar1/96,train_score
router_timefreq_dominant_frequency_drift,0.01779898696694209,0.48214285714285715,0.010021219125948142,0.7321428571428571,leave_cell,Informer-fullgrid:Solar1/96,train_score
input_spectral_entropy,0.01779898696694209,0.48214285714285715,0.010021219125948142,0.7321428571428571,leave_cell,Informer-fullgrid:Solar1/96,train_score
input_dominant_frequency_energy_ratio,0.01779898696694209,0.48214285714285715,0.010021219125948142,0.7321428571428571,leave_cell,Informer-fullgrid:Solar1/96,train_score
input_jump_intensity,0.017774884937698736,0.5178571428571429,0.010042313800157047,0.75,leave_cell,Informer-fullgrid:Solar1/96,train_score
seq_len,0.01769406696409928,0.5178571428571429,0.010123555733778626,0.7321428571428571,leave_cell,Informer-fullgrid:Solar1/96,train_score
input_turbulence_score,0.01769406696409928,0.5178571428571429,0.010123555733778626,0.7321428571428571,leave_cell,Informer-fullgrid:Solar1/96,train_score
router_freq_harmonic_energy_ratio,0.017655494625632005,0.48214285714285715,0.010167197102230094,0.7321428571428571,leave_cell,Informer-fullgrid:Solar1/96,train_score
router_freq_seasonal_peak_strength,0.01756648816285109,0.48214285714285715,0.010253717930039147,0.6964285714285714,leave_cell,Informer-fullgrid:Solar1/96,train_score
router_multivar_missing_or_constant_channel_ratio,0.017474289474077778,0.5357142857142857,0.010342517276091829,0.7321428571428571,leave_cell,Informer-fullgrid:Solar1/96,train_score
router_freq_spectral_entropy,0.017426512006657825,0.48214285714285715,0.010393694086232407,0.6785714285714286,leave_cell,Informer-fullgrid:Solar1/96,train_score
n_heads,0.017380062212574314,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:Solar1/96,train_score
d_model,0.017380062212574314,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:Solar1/96,train_score
train_epochs,0.017380062212574314,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:Solar1/96,train_score
d_ff,0.017380062212574314,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:Solar1/96,train_score
scope_config_count,0.017380062212574314,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:Solar1/96,train_score
patch_to_seq_ratio,0.017380062212574314,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:Solar1/96,train_score
pred_to_seq_ratio,0.017380062212574314,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:Solar1/96,train_score
d_layers,0.02011554418526757,0.48214285714285715,0.007886356161715288,0.7142857142857143,leave_cell,Informer-fullgrid:Solar2/24,train_score
router_multivar_correlation_condition_number,0.018460866260539888,0.5178571428571429,0.00974320331787812,0.7678571428571429,leave_cell,Informer-fullgrid:Solar2/24,train_score
input_daily_cycle_energy_ratio,0.01826625182108165,0.48214285714285715,0.009939977192326564,0.75,leave_cell,Informer-fullgrid:Solar2/24,train_score
router_timefreq_dominant_frequency_drift,0.018185433847482196,0.48214285714285715,0.010021219125948142,0.7321428571428571,leave_cell,Informer-fullgrid:Solar2/24,train_score
input_spectral_entropy,0.018185433847482196,0.48214285714285715,0.010021219125948142,0.7321428571428571,leave_cell,Informer-fullgrid:Solar2/24,train_score
input_dominant_frequency_energy_ratio,0.018185433847482196,0.48214285714285715,0.010021219125948142,0.7321428571428571,leave_cell,Informer-fullgrid:Solar2/24,train_score
input_jump_intensity,0.01816133181823884,0.5178571428571429,0.010042313800157047,0.75,leave_cell,Informer-fullgrid:Solar2/24,train_score
seq_len,0.018080513844639386,0.5178571428571429,0.010123555733778626,0.7321428571428571,leave_cell,Informer-fullgrid:Solar2/24,train_score
input_turbulence_score,0.018080513844639386,0.5178571428571429,0.010123555733778626,0.7321428571428571,leave_cell,Informer-fullgrid:Solar2/24,train_score
router_freq_harmonic_energy_ratio,0.01804194150617211,0.48214285714285715,0.010167197102230094,0.7321428571428571,leave_cell,Informer-fullgrid:Solar2/24,train_score
router_freq_seasonal_peak_strength,0.017952935043391193,0.48214285714285715,0.010253717930039147,0.6964285714285714,leave_cell,Informer-fullgrid:Solar2/24,train_score
router_multivar_missing_or_constant_channel_ratio,0.017860736354617882,0.5357142857142857,0.010342517276091829,0.7321428571428571,leave_cell,Informer-fullgrid:Solar2/24,train_score
router_freq_spectral_entropy,0.017812958887197933,0.48214285714285715,0.010393694086232407,0.6785714285714286,leave_cell,Informer-fullgrid:Solar2/24,train_score
n_heads,0.01776650909311442,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:Solar2/24,train_score
d_model,0.01776650909311442,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:Solar2/24,train_score
train_epochs,0.01776650909311442,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:Solar2/24,train_score
d_ff,0.01776650909311442,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:Solar2/24,train_score
scope_config_count,0.01776650909311442,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:Solar2/24,train_score
patch_to_seq_ratio,0.01776650909311442,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:Solar2/24,train_score
pred_to_seq_ratio,0.01776650909311442,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:Solar2/24,train_score
d_layers,0.01982409057926095,0.48214285714285715,0.007886356161715288,0.7142857142857143,leave_cell,Informer-fullgrid:Solar2/96,train_score
router_multivar_correlation_condition_number,0.018169412654533267,0.5178571428571429,0.00974320331787812,0.7678571428571429,leave_cell,Informer-fullgrid:Solar2/96,train_score
input_daily_cycle_energy_ratio,0.01797479821507503,0.48214285714285715,0.009939977192326564,0.75,leave_cell,Informer-fullgrid:Solar2/96,train_score
router_timefreq_dominant_frequency_drift,0.017893980241475576,0.48214285714285715,0.010021219125948142,0.7321428571428571,leave_cell,Informer-fullgrid:Solar2/96,train_score
input_spectral_entropy,0.017893980241475576,0.48214285714285715,0.010021219125948142,0.7321428571428571,leave_cell,Informer-fullgrid:Solar2/96,train_score
input_dominant_frequency_energy_ratio,0.017893980241475576,0.48214285714285715,0.010021219125948142,0.7321428571428571,leave_cell,Informer-fullgrid:Solar2/96,train_score
input_jump_intensity,0.01786987821223222,0.5178571428571429,0.010042313800157047,0.75,leave_cell,Informer-fullgrid:Solar2/96,train_score
seq_len,0.017789060238632765,0.5178571428571429,0.010123555733778626,0.7321428571428571,leave_cell,Informer-fullgrid:Solar2/96,train_score
input_turbulence_score,0.017789060238632765,0.5178571428571429,0.010123555733778626,0.7321428571428571,leave_cell,Informer-fullgrid:Solar2/96,train_score
router_freq_harmonic_energy_ratio,0.01775048790016549,0.48214285714285715,0.010167197102230094,0.7321428571428571,leave_cell,Informer-fullgrid:Solar2/96,train_score
router_freq_seasonal_peak_strength,0.017661481437384573,0.48214285714285715,0.010253717930039147,0.6964285714285714,leave_cell,Informer-fullgrid:Solar2/96,train_score
router_multivar_missing_or_constant_channel_ratio,0.017569282748611265,0.5357142857142857,0.010342517276091829,0.7321428571428571,leave_cell,Informer-fullgrid:Solar2/96,train_score
router_freq_spectral_entropy,0.017521505281191313,0.48214285714285715,0.010393694086232407,0.6785714285714286,leave_cell,Informer-fullgrid:Solar2/96,train_score
n_heads,0.017475055487107795,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:Solar2/96,train_score
d_model,0.017475055487107795,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:Solar2/96,train_score
train_epochs,0.017475055487107795,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:Solar2/96,train_score
d_ff,0.017475055487107795,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:Solar2/96,train_score
scope_config_count,0.017475055487107795,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:Solar2/96,train_score
patch_to_seq_ratio,0.017475055487107795,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:Solar2/96,train_score
pred_to_seq_ratio,0.017475055487107795,0.44642857142857145,0.010445212910300114,0.6964285714285714,leave_cell,Informer-fullgrid:Solar2/96,train_score
d_layers,0.020098000929699107,0.48214285714285715,0.007745308136130209,0.7321428571428571,leave_cell,Informer-fullgrid:Solar3/24,train_score
router_multivar_correlation_condition_number,0.018443323004971427,0.5178571428571429,0.00960215529229304,0.7857142857142857,leave_cell,Informer-fullgrid:Solar3/24,train_score
input_daily_cycle_energy_ratio,0.01824870856551319,0.48214285714285715,0.009798929166741485,0.7678571428571429,leave_cell,Informer-fullgrid:Solar3/24,train_score
router_timefreq_dominant_frequency_drift,0.018167890591913736,0.48214285714285715,0.009880171100363063,0.75,leave_cell,Informer-fullgrid:Solar3/24,train_score
input_spectral_entropy,0.018167890591913736,0.48214285714285715,0.009880171100363063,0.75,leave_cell,Informer-fullgrid:Solar3/24,train_score
input_dominant_frequency_energy_ratio,0.018167890591913736,0.48214285714285715,0.009880171100363063,0.75,leave_cell,Informer-fullgrid:Solar3/24,train_score
input_jump_intensity,0.01814378856267038,0.5178571428571429,0.009901265774571967,0.7678571428571429,leave_cell,Informer-fullgrid:Solar3/24,train_score
seq_len,0.018062970589070925,0.5178571428571429,0.009982507708193545,0.75,leave_cell,Informer-fullgrid:Solar3/24,train_score
input_turbulence_score,0.018062970589070925,0.5178571428571429,0.009982507708193545,0.75,leave_cell,Informer-fullgrid:Solar3/24,train_score
router_freq_harmonic_energy_ratio,0.018024398250603646,0.48214285714285715,0.010026149076645011,0.75,leave_cell,Informer-fullgrid:Solar3/24,train_score
router_freq_seasonal_peak_strength,0.01793539178782273,0.48214285714285715,0.010112669904454067,0.7142857142857143,leave_cell,Informer-fullgrid:Solar3/24,train_score
router_multivar_missing_or_constant_channel_ratio,0.01784319309904942,0.5357142857142857,0.010201469250506748,0.75,leave_cell,Informer-fullgrid:Solar3/24,train_score
router_freq_spectral_entropy,0.017795415631629473,0.48214285714285715,0.010252646060647326,0.6964285714285714,leave_cell,Informer-fullgrid:Solar3/24,train_score
n_heads,0.017748965837545955,0.44642857142857145,0.010304164884715037,0.7142857142857143,leave_cell,Informer-fullgrid:Solar3/24,train_score
d_model,0.017748965837545955,0.44642857142857145,0.010304164884715037,0.7142857142857143,leave_cell,Informer-fullgrid:Solar3/24,train_score
train_epochs,0.017748965837545955,0.44642857142857145,0.010304164884715037,0.7142857142857143,leave_cell,Informer-fullgrid:Solar3/24,train_score
d_ff,0.017748965837545955,0.44642857142857145,0.010304164884715037,0.7142857142857143,leave_cell,Informer-fullgrid:Solar3/24,train_score
scope_config_count,0.017748965837545955,0.44642857142857145,0.010304164884715037,0.7142857142857143,leave_cell,Informer-fullgrid:Solar3/24,train_score
patch_to_seq_ratio,0.017748965837545955,0.44642857142857145,0.010304164884715037,0.7142857142857143,leave_cell,Informer-fullgrid:Solar3/24,train_score
pred_to_seq_ratio,0.017748965837545955,0.44642857142857145,0.010304164884715037,0.7142857142857143,leave_cell,Informer-fullgrid:Solar3/24,train_score
d_layers,0.020104636941669553,0.48214285714285715,0.007451678443905679,0.7321428571428571,leave_cell,Informer-fullgrid:Solar3/96,train_score
router_multivar_correlation_condition_number,0.018449959016941873,0.5178571428571429,0.00930852560006851,0.7857142857142857,leave_cell,Informer-fullgrid:Solar3/96,train_score
input_daily_cycle_energy_ratio,0.018255344577483634,0.48214285714285715,0.009505299474516957,0.7678571428571429,leave_cell,Informer-fullgrid:Solar3/96,train_score
router_timefreq_dominant_frequency_drift,0.018174526603884182,0.48214285714285715,0.009586541408138532,0.75,leave_cell,Informer-fullgrid:Solar3/96,train_score
input_spectral_entropy,0.018174526603884182,0.48214285714285715,0.009586541408138532,0.75,leave_cell,Informer-fullgrid:Solar3/96,train_score
input_dominant_frequency_energy_ratio,0.018174526603884182,0.48214285714285715,0.009586541408138532,0.75,leave_cell,Informer-fullgrid:Solar3/96,train_score
input_jump_intensity,0.018150424574640826,0.5178571428571429,0.009607636082347437,0.7678571428571429,leave_cell,Informer-fullgrid:Solar3/96,train_score
seq_len,0.01806960660104137,0.5178571428571429,0.009688878015969016,0.75,leave_cell,Informer-fullgrid:Solar3/96,train_score
input_turbulence_score,0.01806960660104137,0.5178571428571429,0.009688878015969016,0.75,leave_cell,Informer-fullgrid:Solar3/96,train_score
router_freq_harmonic_energy_ratio,0.018031034262574092,0.48214285714285715,0.009732519384420482,0.75,leave_cell,Informer-fullgrid:Solar3/96,train_score
router_freq_seasonal_peak_strength,0.017942027799793175,0.48214285714285715,0.009819040212229537,0.7142857142857143,leave_cell,Informer-fullgrid:Solar3/96,train_score
router_multivar_missing_or_constant_channel_ratio,0.017849829111019868,0.5357142857142857,0.009907839558282219,0.75,leave_cell,Informer-fullgrid:Solar3/96,train_score
router_freq_spectral_entropy,0.017802051643599916,0.48214285714285715,0.009959016368422797,0.6964285714285714,leave_cell,Informer-fullgrid:Solar3/96,train_score
n_heads,0.0177556018495164,0.44642857142857145,0.010010535192490505,0.7142857142857143,leave_cell,Informer-fullgrid:Solar3/96,train_score
