feature,train_mean_gain_vs_static,train_positive_vs_static_rate,train_regret_vs_oracle,train_action_hit_rate,outer_mode,outer_fold,selection_mode
d_layers,0.00011722694754891024,0.2692307692307692,0.028239460132639317,0.6923076923076923,leave_dataset,ETTm1,train_score
router_freq_seasonal_peak_strength,-0.0027224634711001065,0.3076923076923077,0.03131766751279919,0.75,leave_dataset,ETTm1,train_score
input_daily_cycle_energy_ratio,-0.0027224634711001065,0.3076923076923077,0.03131766751279919,0.75,leave_dataset,ETTm1,train_score
router_multivar_correlation_condition_number,-0.0027224634711001065,0.3076923076923077,0.03131766751279919,0.75,leave_dataset,ETTm1,train_score
input_dominant_frequency_energy_ratio,-0.0027224634711001065,0.3076923076923077,0.03131766751279919,0.75,leave_dataset,ETTm1,train_score
router_timefreq_dominant_frequency_drift,-0.003018726891457438,0.2692307692307692,0.031616711537452075,0.7115384615384616,leave_dataset,ETTm1,train_score
router_freq_harmonic_energy_ratio,-0.003089223607021779,0.2692307692307692,0.03168874501666687,0.7115384615384616,leave_dataset,ETTm1,train_score
router_freq_spectral_entropy,-0.0032468546036975247,0.2692307692307692,0.03184483924969216,0.6730769230769231,leave_dataset,ETTm1,train_score
input_spectral_entropy,-0.0032786497191597103,0.28846153846153844,0.031877292415888166,0.7115384615384616,leave_dataset,ETTm1,train_score
seq_len,-0.003324078941784253,0.3076923076923077,0.03191928298348334,0.7115384615384616,leave_dataset,ETTm1,train_score
input_jump_intensity,-0.003324078941784253,0.3076923076923077,0.03191928298348334,0.7115384615384616,leave_dataset,ETTm1,train_score
n_heads,-0.0033854870273791107,0.23076923076923078,0.031987789041319756,0.6730769230769231,leave_dataset,ETTm1,train_score
d_model,-0.0033854870273791107,0.23076923076923078,0.031987789041319756,0.6730769230769231,leave_dataset,ETTm1,train_score
train_epochs,-0.0033854870273791107,0.23076923076923078,0.031987789041319756,0.6730769230769231,leave_dataset,ETTm1,train_score
d_ff,-0.0033854870273791107,0.23076923076923078,0.031987789041319756,0.6730769230769231,leave_dataset,ETTm1,train_score
scope_config_count,-0.0033854870273791107,0.23076923076923078,0.031987789041319756,0.6730769230769231,leave_dataset,ETTm1,train_score
patch_to_seq_ratio,-0.0033854870273791107,0.23076923076923078,0.031987789041319756,0.6730769230769231,leave_dataset,ETTm1,train_score
pred_to_seq_ratio,-0.0033854870273791107,0.23076923076923078,0.031987789041319756,0.6730769230769231,leave_dataset,ETTm1,train_score
input_turbulence_score,-0.0034226517092464026,0.3269230769230769,0.03201697703802885,0.6923076923076923,leave_dataset,ETTm1,train_score
router_multivar_missing_or_constant_channel_ratio,-0.0035072732203218983,0.28846153846153844,0.03210437915339991,0.6923076923076923,leave_dataset,ETTm1,train_score
d_layers,0.005223746595804888,0.38636363636363635,0.025095465515198187,0.7272727272727273,leave_dataset,ETTm2,train_score
input_daily_cycle_energy_ratio,0.0018677488283105953,0.4318181818181818,0.028733346964478042,0.7954545454545454,leave_dataset,ETTm2,train_score
router_multivar_correlation_condition_number,0.0018677488283105953,0.4318181818181818,0.028733346964478042,0.7954545454545454,leave_dataset,ETTm2,train_score
input_turbulence_score,0.0016707297208076754,0.4090909090909091,0.028932613761792427,0.7727272727272727,leave_dataset,ETTm2,train_score
router_timefreq_dominant_frequency_drift,0.0015683804087288583,0.38636363636363635,0.02903587668882531,0.75,leave_dataset,ETTm2,train_score
router_freq_seasonal_peak_strength,0.00151761933152466,0.38636363636363635,0.029086762629976913,0.75,leave_dataset,ETTm2,train_score
router_freq_spectral_entropy,0.00151761933152466,0.38636363636363635,0.029086762629976913,0.75,leave_dataset,ETTm2,train_score
input_dominant_frequency_energy_ratio,0.0014907712155918427,0.4318181818181818,0.02911032457719679,0.7727272727272727,leave_dataset,ETTm2,train_score
input_spectral_entropy,0.0013098591158759824,0.45454545454545453,0.029290198198011184,0.7727272727272727,leave_dataset,ETTm2,train_score
pred_to_seq_ratio,0.0012372859238093338,0.36363636363636365,0.02937115990272695,0.7272727272727273,leave_dataset,ETTm2,train_score
router_multivar_missing_or_constant_channel_ratio,0.0011946159298226926,0.4318181818181818,0.029405848358288925,0.75,leave_dataset,ETTm2,train_score
router_freq_harmonic_energy_ratio,0.001156748726592967,0.4318181818181818,0.029444347066195666,0.75,leave_dataset,ETTm2,train_score
seq_len,0.001156748726592967,0.4318181818181818,0.029444347066195666,0.75,leave_dataset,ETTm2,train_score
n_heads,0.0010841755345263185,0.3409090909090909,0.02952530877091144,0.7045454545454546,leave_dataset,ETTm2,train_score
d_model,0.0010841755345263185,0.3409090909090909,0.02952530877091144,0.7045454545454546,leave_dataset,ETTm2,train_score
train_epochs,0.0010841755345263185,0.3409090909090909,0.02952530877091144,0.7045454545454546,leave_dataset,ETTm2,train_score
d_ff,0.0010841755345263185,0.3409090909090909,0.02952530877091144,0.7045454545454546,leave_dataset,ETTm2,train_score
scope_config_count,0.0010841755345263185,0.3409090909090909,0.02952530877091144,0.7045454545454546,leave_dataset,ETTm2,train_score
patch_to_seq_ratio,0.0010841755345263185,0.3409090909090909,0.02952530877091144,0.7045454545454546,leave_dataset,ETTm2,train_score
