feature,train_mean_gain_vs_static,train_positive_vs_static_rate,train_regret_vs_oracle,train_action_hit_rate,outer_mode,outer_fold,selection_mode
router_multivar_correlation_condition_number,-0.0012831877822317452,0.3958333333333333,0.036232944917821135,0.7708333333333334,leave_family,iTransformer,train_score
input_daily_cycle_energy_ratio,-0.0016041398209521865,0.3541666666666667,0.03655690927786176,0.7291666666666666,leave_family,iTransformer,train_score
router_timefreq_dominant_frequency_drift,-0.0016041398209521865,0.3541666666666667,0.03655690927786176,0.7291666666666666,leave_family,iTransformer,train_score
input_spectral_entropy,-0.0016041398209521865,0.3541666666666667,0.03655690927786176,0.7291666666666666,leave_family,iTransformer,train_score
input_dominant_frequency_energy_ratio,-0.0016041398209521865,0.3541666666666667,0.03655690927786176,0.7291666666666666,leave_family,iTransformer,train_score
router_multivar_missing_or_constant_channel_ratio,-0.0019002262725123231,0.3958333333333333,0.03684940452881444,0.7291666666666666,leave_family,iTransformer,train_score
input_turbulence_score,-0.0019345229990075982,0.375,0.03688634051692415,0.6875,leave_family,iTransformer,train_score
seq_len,-0.0019349378754729037,0.3958333333333333,0.03688469501106229,0.7291666666666666,leave_family,iTransformer,train_score
input_jump_intensity,-0.0019349378754729037,0.3958333333333333,0.03688469501106229,0.7291666666666666,leave_family,iTransformer,train_score
n_heads,-0.002001463301534,0.3125,0.03695890990705174,0.6875,leave_family,iTransformer,train_score
d_model,-0.002001463301534,0.3125,0.03695890990705174,0.6875,leave_family,iTransformer,train_score
train_epochs,-0.002001463301534,0.3125,0.03695890990705174,0.6875,leave_family,iTransformer,train_score
d_ff,-0.002001463301534,0.3125,0.03695890990705174,0.6875,leave_family,iTransformer,train_score
scope_config_count,-0.002001463301534,0.3125,0.03695890990705174,0.6875,leave_family,iTransformer,train_score
patch_to_seq_ratio,-0.002001463301534,0.3125,0.03695890990705174,0.6875,leave_family,iTransformer,train_score
pred_to_seq_ratio,-0.002001463301534,0.3125,0.03695890990705174,0.6875,leave_family,iTransformer,train_score
router_freq_harmonic_energy_ratio,-0.002026074074472414,0.3541666666666667,0.036980508358669964,0.7083333333333334,leave_family,iTransformer,train_score
router_freq_seasonal_peak_strength,-0.002074874189183696,0.3541666666666667,0.03702764364609327,0.6666666666666666,leave_family,iTransformer,train_score
router_freq_spectral_entropy,-0.002074874189183696,0.3541666666666667,0.03702764364609327,0.6666666666666666,leave_family,iTransformer,train_score
